routenum,eta,distance,route,time
2,45min,33.0mi,"via US-1 N","Wed Sep 26 13:32:59 2018"
1,29min,33.4mi,"via I-95 N","Wed Sep 26 13:33:05 2018"
2,45min,33.0mi,"via US-1 N","Wed Sep 26 13:33:05 2018"
1,29min,33.4mi,"via I-95 N","Wed Sep 26 13:33:13 2018"
2,45min,33.0mi,"via US-1 N","Wed Sep 26 13:33:13 2018"
1,29min,33.4mi,"via I-95 N","Wed Sep 26 13:33:22 2018"
2,45min,33.0mi,"via US-1 N","Wed Sep 26 13:33:22 2018"
1,29min,33.4mi,"via I-95 N","Wed Sep 26 13:33:32 2018"
2,45min,33.0mi,"via US-1 N","Wed Sep 26 13:33:32 2018"
1,29min,33.4mi,"via I-95 N","Wed Sep 26 13:34:55 2018"
2,46min,33.0mi,"via US-1 N","Wed Sep 26 13:34:55 2018"
1,29min,33.4mi,"via I-95 N","Wed Sep 26 13:35:03 2018"
2,45min,33.0mi,"via US-1 N","Wed Sep 26 13:35:03 2018"
1,29min,33.4mi,"via I-95 N","Wed Sep 26 13:35:11 2018"
2,46min,33.0mi,"via US-1 N","Wed Sep 26 13:35:11 2018"
1,29min,33.4mi,"via I-95 N","Wed Sep 26 13:35:18 2018"
2,46min,33.0mi,"via US-1 N","Wed Sep 26 13:35:18 2018"
1,29min,33.4mi,"via I-95 N","Wed Sep 26 13:35:25 2018"
2,47min,33.0mi,"via US-1 N","Wed Sep 26 13:35:25 2018"
1,29min,33.4mi,"via I-95 N","Wed Sep 26 13:35:34 2018"
2,47min,33.0mi,"via US-1 N","Wed Sep 26 13:35:34 2018"
1,29min,33.4mi,"via I-95 N","Wed Sep 26 13:35:45 2018"
2,47min,33.0mi,"via US-1 N","Wed Sep 26 13:35:45 2018"
1,29min,33.4mi,"via I-95 N","Wed Sep 26 13:35:51 2018"
2,47min,33.0mi,"via US-1 N","Wed Sep 26 13:35:51 2018"
1,29min,33.4mi,"via I-95 N","Wed Sep 26 13:35:59 2018"
2,47min,33.0mi,"via US-1 N","Wed Sep 26 13:35:59 2018"
1,29min,33.4mi,"via I-95 N","Wed Sep 26 13:36:07 2018"
2,47min,33.0mi,"via US-1 N","Wed Sep 26 13:36:07 2018"
1,29min,33.4mi,"via I-95 N","Wed Sep 26 13:36:15 2018"
2,47min,33.0mi,"via US-1 N","Wed Sep 26 13:36:15 2018"
1,29min,33.4mi,"via I-95 N","Wed Sep 26 13:36:27 2018"
2,47min,33.0mi,"via US-1 N","Wed Sep 26 13:36:27 2018"
1,29min,33.4mi,"via I-95 N","Wed Sep 26 13:36:36 2018"
2,47min,33.0mi,"via US-1 N","Wed Sep 26 13:36:36 2018"
1,29min,33.4mi,"via I-95 N","Wed Sep 26 13:37:09 2018"
2,47min,33.0mi,"via US-1 N","Wed Sep 26 13:37:09 2018"
1,29min,33.4mi,"via I-95 N","Wed Sep 26 13:37:16 2018"
2,47min,33.0mi,"via US-1 N","Wed Sep 26 13:37:16 2018"
1,29min,33.4mi,"via I-95 N","Wed Sep 26 13:37:26 2018"
2,47min,33.0mi,"via US-1 N","Wed Sep 26 13:37:26 2018"
1,29min,33.4mi,"via I-95 N","Wed Sep 26 13:37:37 2018"
2,47min,33.0mi,"via US-1 N","Wed Sep 26 13:37:37 2018"
1,29min,33.4mi,"via I-95 N","Wed Sep 26 13:37:46 2018"
2,47min,33.0mi,"via US-1 N","Wed Sep 26 13:37:46 2018"
1,29min,33.4mi,"via I-95 N","Wed Sep 26 13:37:58 2018"
2,47min,33.0mi,"via US-1 N","Wed Sep 26 13:37:58 2018"
1,29min,33.4mi,"via I-95 N","Wed Sep 26 13:38:10 2018"
2,47min,33.0mi,"via US-1 N","Wed Sep 26 13:38:10 2018"
1,29min,33.4mi,"via I-95 N","Wed Sep 26 13:38:19 2018"
2,47min,33.0mi,"via US-1 N","Wed Sep 26 13:38:19 2018"
1,29min,33.4mi,"via I-95 N","Wed Sep 26 13:38:27 2018"
2,47min,33.0mi,"via US-1 N","Wed Sep 26 13:38:27 2018"
1,29min,33.4mi,"via I-95 N","Wed Sep 26 13:38:35 2018"
2,47min,33.0mi,"via US-1 N","Wed Sep 26 13:38:35 2018"
1,29min,33.4mi,"via I-95 N","Wed Sep 26 13:38:41 2018"
2,47min,33.0mi,"via US-1 N","Wed Sep 26 13:38:41 2018"
1,29min,33.4mi,"via I-95 N","Wed Sep 26 13:38:49 2018"
2,47min,33.0mi,"via US-1 N","Wed Sep 26 13:38:49 2018"
1,29min,33.4mi,"via I-95 N","Wed Sep 26 13:38:57 2018"
2,47min,33.0mi,"via US-1 N","Wed Sep 26 13:38:57 2018"
1,29min,33.4mi,"via I-95 N","Wed Sep 26 13:39:06 2018"
2,47min,33.0mi,"via US-1 N","Wed Sep 26 13:39:06 2018"
1,29min,33.4mi,"via I-95 N","Wed Sep 26 13:39:18 2018"
2,47min,33.0mi,"via US-1 N","Wed Sep 26 13:39:18 2018"
1,29min,33.4mi,"via I-95 N","Wed Sep 26 13:39:46 2018"
2,46min,33.0mi,"via US-1 N","Wed Sep 26 13:39:46 2018"
1,29min,33.4mi,"via I-95 N","Wed Sep 26 13:39:57 2018"
2,46min,33.0mi,"via US-1 N","Wed Sep 26 13:39:57 2018"
1,29min,33.4mi,"via I-95 N","Wed Sep 26 13:40:04 2018"
2,46min,33.0mi,"via US-1 N","Wed Sep 26 13:40:04 2018"
1,29min,33.4mi,"via I-95 N","Wed Sep 26 13:40:44 2018"
2,46min,33.0mi,"via US-1 N","Wed Sep 26 13:40:44 2018"
1,29min,33.4mi,"via I-95 N","Wed Sep 26 13:40:52 2018"
2,45min,33.0mi,"via US-1 N","Wed Sep 26 13:40:52 2018"
1,29min,33.4mi,"via I-95 N","Wed Sep 26 13:41:00 2018"
2,45min,33.0mi,"via US-1 N","Wed Sep 26 13:41:00 2018"
1,29min,33.4mi,"via I-95 N","Wed Sep 26 13:41:11 2018"
2,45min,33.0mi,"via US-1 N","Wed Sep 26 13:41:11 2018"
1,29min,33.4mi,"via I-95 N","Wed Sep 26 13:41:49 2018"
2,45min,33.0mi,"via US-1 N","Wed Sep 26 13:41:49 2018"
1,29min,33.4mi,"via I-95 N","Wed Sep 26 13:41:57 2018"
2,45min,33.0mi,"via US-1 N","Wed Sep 26 13:41:57 2018"
1,29min,33.4mi,"via I-95 N","Wed Sep 26 13:42:06 2018"
2,45min,33.0mi,"via US-1 N","Wed Sep 26 13:42:06 2018"
1,29min,33.4mi,"via I-95 N","Wed Sep 26 13:42:50 2018"
2,45min,33.0mi,"via US-1 N","Wed Sep 26 13:42:50 2018"
1,29min,33.4mi,"via I-95 N","Wed Sep 26 13:42:59 2018"
2,45min,33.0mi,"via US-1 N","Wed Sep 26 13:42:59 2018"
1,29min,33.4mi,"via I-95 N","Wed Sep 26 13:43:06 2018"
2,45min,33.0mi,"via US-1 N","Wed Sep 26 13:43:06 2018"
1,29min,33.4mi,"via I-95 N","Wed Sep 26 13:43:13 2018"
2,45min,33.0mi,"via US-1 N","Wed Sep 26 13:43:13 2018"
1,29min,33.4mi,"via I-95 N","Wed Sep 26 13:43:21 2018"
2,45min,33.0mi,"via US-1 N","Wed Sep 26 13:43:21 2018"
1,29min,33.4mi,"via I-95 N","Wed Sep 26 13:43:29 2018"
2,45min,33.0mi,"via US-1 N","Wed Sep 26 13:43:29 2018"
1,29min,33.4mi,"via I-95 N","Wed Sep 26 13:43:36 2018"
2,45min,33.0mi,"via US-1 N","Wed Sep 26 13:43:36 2018"
1,29min,33.4mi,"via I-95 N","Wed Sep 26 13:43:46 2018"
2,45min,33.0mi,"via US-1 N","Wed Sep 26 13:43:46 2018"
1,29min,33.4mi,"via I-95 N","Wed Sep 26 13:43:53 2018"
2,45min,33.0mi,"via US-1 N","Wed Sep 26 13:43:53 2018"
1,29min,33.4mi,"via I-95 N","Wed Sep 26 13:44:02 2018"
2,45min,33.0mi,"via US-1 N","Wed Sep 26 13:44:02 2018"
1,29min,33.4mi,"via I-95 N","Wed Sep 26 13:44:16 2018"
2,45min,33.0mi,"via US-1 N","Wed Sep 26 13:44:16 2018"
1,31min,33.4mi,"via I-95 N","Fri Sep 28 00:37:32 2018"
2,45min,33.0mi,"via US-1 N","Fri Sep 28 00:37:32 2018"
1,31min,33.4mi,"via I-95 N","Fri Sep 28 00:37:43 2018"
2,45min,33.0mi,"via US-1 N","Fri Sep 28 00:37:43 2018"
1,31min,33.4mi,"via I-95 N","Fri Sep 28 00:37:53 2018"
2,45min,33.0mi,"via US-1 N","Fri Sep 28 00:37:53 2018"
1,31min,33.4mi,"via I-95 N","Fri Sep 28 00:38:04 2018"
2,45min,33.0mi,"via US-1 N","Fri Sep 28 00:38:04 2018"
1,31min,33.4mi,"via I-95 N","Fri Sep 28 00:38:13 2018"
2,45min,33.0mi,"via US-1 N","Fri Sep 28 00:38:13 2018"
1,31min,33.4mi,"via I-95 N","Fri Sep 28 00:38:25 2018"
2,45min,33.0mi,"via US-1 N","Fri Sep 28 00:38:25 2018"
1,31min,33.4mi,"via I-95 N","Fri Sep 28 00:38:31 2018"
2,45min,33.0mi,"via US-1 N","Fri Sep 28 00:38:31 2018"
1,31min,33.4mi,"via I-95 N","Fri Sep 28 00:38:39 2018"
2,45min,33.0mi,"via US-1 N","Fri Sep 28 00:38:39 2018"
1,31min,33.4mi,"via I-95 N","Fri Sep 28 00:38:47 2018"
2,45min,33.0mi,"via US-1 N","Fri Sep 28 00:38:47 2018"
1,31min,33.4mi,"via I-95 N","Fri Sep 28 00:38:53 2018"
2,45min,33.0mi,"via US-1 N","Fri Sep 28 00:38:53 2018"
1,31min,33.4mi,"via I-95 N","Fri Sep 28 00:39:00 2018"
2,45min,33.0mi,"via US-1 N","Fri Sep 28 00:39:00 2018"
1,31min,33.4mi,"via I-95 N","Fri Sep 28 00:39:06 2018"
2,45min,33.0mi,"via US-1 N","Fri Sep 28 00:39:06 2018"
1,31min,33.4mi,"via I-95 N","Fri Sep 28 00:39:13 2018"
2,45min,33.0mi,"via US-1 N","Fri Sep 28 00:39:13 2018"
1,31min,33.4mi,"via I-95 N","Fri Sep 28 00:39:20 2018"
2,46min,33.0mi,"via US-1 N","Fri Sep 28 00:39:20 2018"
1,31min,33.4mi,"via I-95 N","Fri Sep 28 00:39:26 2018"
2,45min,33.0mi,"via US-1 N","Fri Sep 28 00:39:26 2018"
1,31min,33.4mi,"via I-95 N","Fri Sep 28 00:39:34 2018"
2,45min,33.0mi,"via US-1 N","Fri Sep 28 00:39:34 2018"
1,31min,33.4mi,"via I-95 N","Fri Sep 28 00:39:42 2018"
2,45min,33.0mi,"via US-1 N","Fri Sep 28 00:39:42 2018"
1,31min,33.4mi,"via I-95 N","Fri Sep 28 00:39:49 2018"
2,45min,33.0mi,"via US-1 N","Fri Sep 28 00:39:49 2018"
1,31min,33.4mi,"via I-95 N","Fri Sep 28 00:39:56 2018"
2,45min,33.0mi,"via US-1 N","Fri Sep 28 00:39:56 2018"
1,31min,33.4mi,"via I-95 N","Fri Sep 28 00:40:03 2018"
2,45min,33.0mi,"via US-1 N","Fri Sep 28 00:40:03 2018"
1,31min,33.4mi,"via I-95 N","Fri Sep 28 00:40:12 2018"
2,45min,33.0mi,"via US-1 N","Fri Sep 28 00:40:12 2018"
1,31min,33.4mi,"via I-95 N","Fri Sep 28 00:40:20 2018"
2,46min,33.0mi,"via US-1 N","Fri Sep 28 00:40:20 2018"
1,31min,33.4mi,"via I-95 N","Fri Sep 28 00:40:27 2018"
2,46min,33.0mi,"via US-1 N","Fri Sep 28 00:40:27 2018"
1,31min,33.4mi,"via I-95 N","Fri Sep 28 00:40:33 2018"
2,45min,33.0mi,"via US-1 N","Fri Sep 28 00:40:33 2018"
1,31min,33.4mi,"via I-95 N","Fri Sep 28 00:40:41 2018"
2,45min,33.0mi,"via US-1 N","Fri Sep 28 00:40:41 2018"
1,31min,33.4mi,"via I-95 N","Fri Sep 28 00:40:48 2018"
2,46min,33.0mi,"via US-1 N","Fri Sep 28 00:40:48 2018"
1,31min,33.4mi,"via I-95 N","Fri Sep 28 00:40:55 2018"
2,46min,33.0mi,"via US-1 N","Fri Sep 28 00:40:55 2018"
1,31min,33.4mi,"via I-95 N","Fri Sep 28 00:41:02 2018"
2,46min,33.0mi,"via US-1 N","Fri Sep 28 00:41:02 2018"
1,31min,33.4mi,"via I-95 N","Fri Sep 28 00:41:09 2018"
2,46min,33.0mi,"via US-1 N","Fri Sep 28 00:41:09 2018"
1,31min,33.4mi,"via I-95 N","Fri Sep 28 00:41:17 2018"
2,46min,33.0mi,"via US-1 N","Fri Sep 28 00:41:17 2018"
1,31min,33.4mi,"via I-95 N","Fri Sep 28 00:41:23 2018"
2,46min,33.0mi,"via US-1 N","Fri Sep 28 00:41:23 2018"
1,31min,33.4mi,"via I-95 N","Fri Sep 28 00:41:30 2018"
2,46min,33.0mi,"via US-1 N","Fri Sep 28 00:41:30 2018"
1,31min,33.4mi,"via I-95 N","Fri Sep 28 00:41:38 2018"
2,46min,33.0mi,"via US-1 N","Fri Sep 28 00:41:38 2018"
1,31min,33.4mi,"via I-95 N","Fri Sep 28 00:41:44 2018"
2,46min,33.0mi,"via US-1 N","Fri Sep 28 00:41:44 2018"
1,31min,33.4mi,"via I-95 N","Fri Sep 28 00:41:51 2018"
2,46min,33.0mi,"via US-1 N","Fri Sep 28 00:41:51 2018"
1,31min,33.4mi,"via I-95 N","Fri Sep 28 00:42:00 2018"
2,46min,33.0mi,"via US-1 N","Fri Sep 28 00:42:00 2018"
1,31min,33.4mi,"via I-95 N","Fri Sep 28 00:42:07 2018"
2,46min,33.0mi,"via US-1 N","Fri Sep 28 00:42:07 2018"
1,31min,33.4mi,"via I-95 N","Fri Sep 28 00:42:14 2018"
2,46min,33.0mi,"via US-1 N","Fri Sep 28 00:42:14 2018"
1,31min,33.4mi,"via I-95 N","Fri Sep 28 00:42:20 2018"
2,46min,33.0mi,"via US-1 N","Fri Sep 28 00:42:20 2018"
1,31min,33.4mi,"via I-95 N","Fri Sep 28 00:42:27 2018"
2,46min,33.0mi,"via US-1 N","Fri Sep 28 00:42:27 2018"
1,31min,33.4mi,"via I-95 N","Fri Sep 28 00:42:35 2018"
2,46min,33.0mi,"via US-1 N","Fri Sep 28 00:42:35 2018"
1,31min,33.4mi,"via I-95 N","Fri Sep 28 00:42:42 2018"
2,46min,33.0mi,"via US-1 N","Fri Sep 28 00:42:42 2018"
1,31min,33.4mi,"via I-95 N","Fri Sep 28 00:42:50 2018"
2,46min,33.0mi,"via US-1 N","Fri Sep 28 00:42:50 2018"
1,31min,33.4mi,"via I-95 N","Fri Sep 28 00:42:56 2018"
2,46min,33.0mi,"via US-1 N","Fri Sep 28 00:42:56 2018"
1,31min,33.4mi,"via I-95 N","Fri Sep 28 00:43:03 2018"
2,46min,33.0mi,"via US-1 N","Fri Sep 28 00:43:03 2018"
1,31min,33.4mi,"via I-95 N","Fri Sep 28 00:43:14 2018"
2,46min,33.0mi,"via US-1 N","Fri Sep 28 00:43:14 2018"
1,31min,33.4mi,"via I-95 N","Fri Sep 28 00:43:21 2018"
2,46min,33.0mi,"via US-1 N","Fri Sep 28 00:43:21 2018"
1,31min,33.4mi,"via I-95 N","Fri Sep 28 00:43:27 2018"
2,46min,33.0mi,"via US-1 N","Fri Sep 28 00:43:27 2018"
1,30min,33.4mi,"via I-95 N","Fri Sep 28 00:43:35 2018"
2,46min,33.0mi,"via US-1 N","Fri Sep 28 00:43:35 2018"
1,31min,33.4mi,"via I-95 N","Fri Sep 28 00:43:41 2018"
2,46min,33.0mi,"via US-1 N","Fri Sep 28 00:43:41 2018"
1,30min,33.4mi,"via I-95 N","Fri Sep 28 00:43:49 2018"
2,46min,33.0mi,"via US-1 N","Fri Sep 28 00:43:49 2018"
1,30min,33.4mi,"via I-95 N","Fri Sep 28 00:43:58 2018"
2,46min,33.0mi,"via US-1 N","Fri Sep 28 00:43:58 2018"
1,30min,33.4mi,"via I-95 N","Fri Sep 28 00:44:06 2018"
2,46min,33.0mi,"via US-1 N","Fri Sep 28 00:44:06 2018"
1,30min,33.4mi,"via I-95 N","Fri Sep 28 00:44:13 2018"
2,46min,33.0mi,"via US-1 N","Fri Sep 28 00:44:13 2018"
1,30min,33.4mi,"via I-95 N","Fri Sep 28 00:44:20 2018"
2,46min,33.0mi,"via US-1 N","Fri Sep 28 00:44:20 2018"
1,30min,33.4mi,"via I-95 N","Fri Sep 28 00:44:28 2018"
2,46min,33.0mi,"via US-1 N","Fri Sep 28 00:44:28 2018"
1,30min,33.4mi,"via I-95 N","Fri Sep 28 00:44:36 2018"
2,46min,33.0mi,"via US-1 N","Fri Sep 28 00:44:36 2018"
1,30min,33.4mi,"via I-95 N","Fri Sep 28 00:44:42 2018"
2,46min,33.0mi,"via US-1 N","Fri Sep 28 00:44:42 2018"
1,30min,33.4mi,"via I-95 N","Fri Sep 28 00:44:49 2018"
2,46min,33.0mi,"via US-1 N","Fri Sep 28 00:44:49 2018"
1,30min,33.4mi,"via I-95 N","Fri Sep 28 00:44:56 2018"
2,46min,33.0mi,"via US-1 N","Fri Sep 28 00:44:56 2018"
1,30min,33.4mi,"via I-95 N","Fri Sep 28 00:45:03 2018"
2,46min,33.0mi,"via US-1 N","Fri Sep 28 00:45:03 2018"
1,30min,33.4mi,"via I-95 N","Fri Sep 28 00:45:10 2018"
2,46min,33.0mi,"via US-1 N","Fri Sep 28 00:45:10 2018"
1,31min,33.4mi,"via I-95 N","Fri Sep 28 00:45:16 2018"
2,46min,33.0mi,"via US-1 N","Fri Sep 28 00:45:16 2018"
1,30min,33.4mi,"via I-95 N","Fri Sep 28 00:45:23 2018"
2,47min,33.0mi,"via US-1 N","Fri Sep 28 00:45:23 2018"
1,31min,33.4mi,"via I-95 N","Fri Sep 28 00:45:29 2018"
2,46min,33.0mi,"via US-1 N","Fri Sep 28 00:45:29 2018"
1,31min,33.4mi,"via I-95 N","Fri Sep 28 00:45:36 2018"
2,47min,33.0mi,"via US-1 N","Fri Sep 28 00:45:36 2018"
1,31min,33.4mi,"via I-95 N","Fri Sep 28 00:45:43 2018"
2,47min,33.0mi,"via US-1 N","Fri Sep 28 00:45:43 2018"
1,31min,33.4mi,"via I-95 N","Fri Sep 28 00:45:50 2018"
2,46min,33.0mi,"via US-1 N","Fri Sep 28 00:45:50 2018"
1,31min,33.4mi,"via I-95 N","Fri Sep 28 00:45:58 2018"
2,47min,33.0mi,"via US-1 N","Fri Sep 28 00:45:58 2018"
1,31min,33.4mi,"via I-95 N","Fri Sep 28 00:46:10 2018"
2,47min,33.0mi,"via US-1 N","Fri Sep 28 00:46:10 2018"
1,31min,33.4mi,"via I-95 N","Fri Sep 28 00:46:16 2018"
2,47min,33.0mi,"via US-1 N","Fri Sep 28 00:46:16 2018"
1,31min,33.4mi,"via I-95 N","Fri Sep 28 00:46:24 2018"
2,47min,33.0mi,"via US-1 N","Fri Sep 28 00:46:24 2018"
1,31min,33.4mi,"via I-95 N","Fri Sep 28 00:46:31 2018"
2,47min,33.0mi,"via US-1 N","Fri Sep 28 00:46:31 2018"
1,31min,33.4mi,"via I-95 N","Fri Sep 28 00:46:38 2018"
2,47min,33.0mi,"via US-1 N","Fri Sep 28 00:46:38 2018"
1,31min,33.4mi,"via I-95 N","Fri Sep 28 00:46:44 2018"
2,47min,33.0mi,"via US-1 N","Fri Sep 28 00:46:44 2018"
1,31min,33.4mi,"via I-95 N","Fri Sep 28 00:46:51 2018"
2,47min,33.0mi,"via US-1 N","Fri Sep 28 00:46:51 2018"
1,31min,33.4mi,"via I-95 N","Fri Sep 28 00:46:58 2018"
2,47min,33.0mi,"via US-1 N","Fri Sep 28 00:46:58 2018"
1,31min,33.4mi,"via I-95 N","Fri Sep 28 00:47:04 2018"
2,47min,33.0mi,"via US-1 N","Fri Sep 28 00:47:04 2018"
1,31min,33.4mi,"via I-95 N","Fri Sep 28 00:47:10 2018"
2,47min,33.0mi,"via US-1 N","Fri Sep 28 00:47:10 2018"
1,31min,33.4mi,"via I-95 N","Fri Sep 28 00:47:17 2018"
2,47min,33.0mi,"via US-1 N","Fri Sep 28 00:47:17 2018"
1,31min,33.4mi,"via I-95 N","Fri Sep 28 00:47:24 2018"
2,47min,33.0mi,"via US-1 N","Fri Sep 28 00:47:24 2018"
1,31min,33.4mi,"via I-95 N","Fri Sep 28 00:47:30 2018"
2,47min,33.0mi,"via US-1 N","Fri Sep 28 00:47:30 2018"
1,31min,33.4mi,"via I-95 N","Fri Sep 28 00:47:36 2018"
2,47min,33.0mi,"via US-1 N","Fri Sep 28 00:47:36 2018"
1,31min,33.4mi,"via I-95 N","Fri Sep 28 00:47:43 2018"
2,47min,33.0mi,"via US-1 N","Fri Sep 28 00:47:43 2018"
1,31min,33.4mi,"via I-95 N","Fri Sep 28 00:47:49 2018"
2,47min,33.0mi,"via US-1 N","Fri Sep 28 00:47:49 2018"
1,31min,33.4mi,"via I-95 N","Fri Sep 28 00:47:55 2018"
2,47min,33.0mi,"via US-1 N","Fri Sep 28 00:47:55 2018"
1,31min,33.4mi,"via I-95 N","Fri Sep 28 00:48:03 2018"
2,47min,33.0mi,"via US-1 N","Fri Sep 28 00:48:03 2018"
1,31min,33.4mi,"via I-95 N","Fri Sep 28 00:48:10 2018"
2,47min,33.0mi,"via US-1 N","Fri Sep 28 00:48:10 2018"
1,31min,33.4mi,"via I-95 N","Fri Sep 28 00:48:17 2018"
2,47min,33.0mi,"via US-1 N","Fri Sep 28 00:48:17 2018"
1,31min,33.4mi,"via I-95 N","Fri Sep 28 00:48:24 2018"
2,47min,33.0mi,"via US-1 N","Fri Sep 28 00:48:24 2018"
1,31min,33.4mi,"via I-95 N","Fri Sep 28 00:48:33 2018"
2,47min,33.0mi,"via US-1 N","Fri Sep 28 00:48:33 2018"
1,31min,33.4mi,"via I-95 N","Fri Sep 28 00:48:39 2018"
2,47min,33.0mi,"via US-1 N","Fri Sep 28 00:48:39 2018"
1,31min,33.4mi,"via I-95 N","Fri Sep 28 00:48:46 2018"
2,47min,33.0mi,"via US-1 N","Fri Sep 28 00:48:46 2018"
1,31min,33.4mi,"via I-95 N","Fri Sep 28 00:48:54 2018"
2,47min,33.0mi,"via US-1 N","Fri Sep 28 00:48:54 2018"
1,31min,33.4mi,"via I-95 N","Fri Sep 28 00:49:01 2018"
2,47min,33.0mi,"via US-1 N","Fri Sep 28 00:49:01 2018"
1,31min,33.4mi,"via I-95 N","Fri Sep 28 00:49:08 2018"
2,47min,33.0mi,"via US-1 N","Fri Sep 28 00:49:08 2018"
1,31min,33.4mi,"via I-95 N","Fri Sep 28 00:49:15 2018"
2,47min,33.0mi,"via US-1 N","Fri Sep 28 00:49:15 2018"
1,31min,33.4mi,"via I-95 N","Fri Sep 28 00:49:22 2018"
2,48min,33.0mi,"via US-1 N","Fri Sep 28 00:49:22 2018"
1,31min,33.4mi,"via I-95 N","Fri Sep 28 00:49:30 2018"
2,48min,33.0mi,"via US-1 N","Fri Sep 28 00:49:30 2018"
1,31min,33.4mi,"via I-95 N","Fri Sep 28 00:49:37 2018"
2,47min,33.0mi,"via US-1 N","Fri Sep 28 00:49:37 2018"
1,31min,33.4mi,"via I-95 N","Fri Sep 28 00:49:43 2018"
2,48min,33.0mi,"via US-1 N","Fri Sep 28 00:49:43 2018"
1,31min,33.4mi,"via I-95 N","Fri Sep 28 00:49:54 2018"
2,48min,33.0mi,"via US-1 N","Fri Sep 28 00:49:54 2018"
1,31min,33.4mi,"via I-95 N","Fri Sep 28 00:50:01 2018"
2,48min,33.0mi,"via US-1 N","Fri Sep 28 00:50:01 2018"
1,31min,33.4mi,"via I-95 N","Fri Sep 28 00:50:10 2018"
2,48min,33.0mi,"via US-1 N","Fri Sep 28 00:50:10 2018"
1,31min,33.4mi,"via I-95 N","Fri Sep 28 00:50:18 2018"
2,48min,33.0mi,"via US-1 N","Fri Sep 28 00:50:18 2018"
1,31min,33.4mi,"via I-95 N","Fri Sep 28 00:50:25 2018"
2,48min,33.0mi,"via US-1 N","Fri Sep 28 00:50:25 2018"
1,31min,33.4mi,"via I-95 N","Fri Sep 28 00:50:32 2018"
2,48min,33.0mi,"via US-1 N","Fri Sep 28 00:50:32 2018"
1,31min,33.4mi,"via I-95 N","Fri Sep 28 00:50:37 2018"
2,48min,33.0mi,"via US-1 N","Fri Sep 28 00:50:37 2018"
1,31min,33.4mi,"via I-95 N","Fri Sep 28 00:50:44 2018"
2,48min,33.0mi,"via US-1 N","Fri Sep 28 00:50:44 2018"
1,31min,33.4mi,"via I-95 N","Fri Sep 28 00:50:51 2018"
2,48min,33.0mi,"via US-1 N","Fri Sep 28 00:50:51 2018"
1,31min,33.4mi,"via I-95 N","Fri Sep 28 00:50:58 2018"
2,48min,33.0mi,"via US-1 N","Fri Sep 28 00:50:58 2018"
1,31min,33.4mi,"via I-95 N","Fri Sep 28 00:51:04 2018"
2,48min,33.0mi,"via US-1 N","Fri Sep 28 00:51:04 2018"
1,31min,33.4mi,"via I-95 N","Fri Sep 28 00:51:10 2018"
2,48min,33.0mi,"via US-1 N","Fri Sep 28 00:51:10 2018"
1,31min,33.4mi,"via I-95 N","Fri Sep 28 00:51:16 2018"
2,48min,33.0mi,"via US-1 N","Fri Sep 28 00:51:16 2018"
1,31min,33.4mi,"via I-95 N","Fri Sep 28 00:51:23 2018"
2,48min,33.0mi,"via US-1 N","Fri Sep 28 00:51:23 2018"
1,31min,33.4mi,"via I-95 N","Fri Sep 28 00:51:30 2018"
2,48min,33.0mi,"via US-1 N","Fri Sep 28 00:51:30 2018"
1,31min,33.4mi,"via I-95 N","Fri Sep 28 00:51:35 2018"
2,48min,33.0mi,"via US-1 N","Fri Sep 28 00:51:35 2018"
1,31min,33.4mi,"via I-95 N","Fri Sep 28 00:51:46 2018"
2,48min,33.0mi,"via US-1 N","Fri Sep 28 00:51:46 2018"
1,31min,33.4mi,"via I-95 N","Fri Sep 28 00:51:52 2018"
2,48min,33.0mi,"via US-1 N","Fri Sep 28 00:51:52 2018"
1,31min,33.4mi,"via I-95 N","Fri Sep 28 00:51:57 2018"
2,48min,33.0mi,"via US-1 N","Fri Sep 28 00:51:57 2018"
1,31min,33.4mi,"via I-95 N","Fri Sep 28 00:52:03 2018"
2,48min,33.0mi,"via US-1 N","Fri Sep 28 00:52:03 2018"
1,31min,33.4mi,"via I-95 N","Fri Sep 28 00:52:09 2018"
2,48min,33.0mi,"via US-1 N","Fri Sep 28 00:52:09 2018"
1,31min,33.4mi,"via I-95 N","Fri Sep 28 00:52:14 2018"
2,48min,33.0mi,"via US-1 N","Fri Sep 28 00:52:14 2018"
1,31min,33.4mi,"via I-95 N","Fri Sep 28 00:52:20 2018"
2,48min,33.0mi,"via US-1 N","Fri Sep 28 00:52:20 2018"
1,31min,33.4mi,"via I-95 N","Fri Sep 28 00:52:27 2018"
2,48min,33.0mi,"via US-1 N","Fri Sep 28 00:52:27 2018"
1,31min,33.4mi,"via I-95 N","Fri Sep 28 00:52:34 2018"
2,48min,33.0mi,"via US-1 N","Fri Sep 28 00:52:34 2018"
1,31min,33.4mi,"via I-95 N","Fri Sep 28 00:52:39 2018"
2,48min,33.0mi,"via US-1 N","Fri Sep 28 00:52:39 2018"
1,31min,33.4mi,"via I-95 N","Fri Sep 28 00:52:45 2018"
2,48min,33.0mi,"via US-1 N","Fri Sep 28 00:52:45 2018"
1,31min,33.4mi,"via I-95 N","Fri Sep 28 00:52:51 2018"
2,48min,33.0mi,"via US-1 N","Fri Sep 28 00:52:51 2018"
1,31min,33.4mi,"via I-95 N","Fri Sep 28 00:52:56 2018"
2,48min,33.0mi,"via US-1 N","Fri Sep 28 00:52:56 2018"
1,31min,33.4mi,"via I-95 N","Fri Sep 28 00:53:02 2018"
