routenum,eta,distance,route,time
1,"33 min","33.3 miles","I-95 N","Wed Sep 26 13:33:31 2018"
2,"38 min","33.6 miles","I-95 N; Jefferson Davis Hwy Woodbridge","Wed Sep 26 13:33:31 2018"
1,"33 min","33.3 miles","I-95 N","Wed Sep 26 13:33:44 2018"
2,"38 min","33.6 miles","I-95 N; Jefferson Davis Hwy Woodbridge","Wed Sep 26 13:33:44 2018"
1,"33 min","33.3 miles","I-95 N","Wed Sep 26 13:33:57 2018"
2,"38 min","33.6 miles","I-95 N; Jefferson Davis Hwy Woodbridge","Wed Sep 26 13:33:57 2018"
1,"33 min","33.3 miles","I-95 N","Wed Sep 26 13:34:10 2018"
2,"38 min","33.6 miles","I-95 N; Jefferson Davis Hwy Woodbridge","Wed Sep 26 13:34:10 2018"
1,"33 min","33.3 miles","I-95 N","Wed Sep 26 13:34:23 2018"
2,"38 min","33.6 miles","I-95 N; Jefferson Davis Hwy Woodbridge","Wed Sep 26 13:34:23 2018"
1,"33 min","33.3 miles","I-95 N","Wed Sep 26 13:34:35 2018"
2,"38 min","33.6 miles","I-95 N; Jefferson Davis Hwy Woodbridge","Wed Sep 26 13:34:35 2018"
1,"33 min","33.3 miles","I-95 N","Wed Sep 26 13:34:47 2018"
2,"38 min","33.6 miles","I-95 N; Jefferson Davis Hwy Woodbridge","Wed Sep 26 13:34:47 2018"
1,"33 min","33.3 miles","I-95 N","Wed Sep 26 13:34:59 2018"
