Route Number,ETA,Distance,Route,Time
2,21 min,21.4 miles,I-15 S Temecula; Old Hwy 395 Fallbrook,Fri Sep 28 16:20:17 2018
1,17 min,21 miles,I-15 S,Fri Sep 28 16:20:30 2018
2,21 min,21.4 miles,I-15 S Temecula; Old Hwy 395 Fallbrook,Fri Sep 28 16:20:30 2018
1,17 min,21 miles,I-15 S,Fri Sep 28 16:20:42 2018
2,21 min,21.4 miles,I-15 S Temecula; Old Hwy 395 Fallbrook,Fri Sep 28 16:20:42 2018
1,17 min,21 miles,I-15 S,Fri Sep 28 16:20:55 2018
2,21 min,21.4 miles,I-15 S Temecula; Old Hwy 395 Fallbrook,Fri Sep 28 16:20:55 2018
1,17 min,21 miles,I-15 S,Fri Sep 28 16:21:07 2018
2,21 min,21.4 miles,I-15 S Temecula; Old Hwy 395 Fallbrook,Fri Sep 28 16:21:07 2018
1,17 min,21 miles,I-15 S,Fri Sep 28 16:21:19 2018
2,21 min,21.4 miles,I-15 S Temecula; Old Hwy 395 Fallbrook,Fri Sep 28 16:21:19 2018
1,17 min,21 miles,I-15 S,Fri Sep 28 16:21:31 2018
2,21 min,21.4 miles,I-15 S Temecula; Old Hwy 395 Fallbrook,Fri Sep 28 16:21:31 2018
1,17 min,21 miles,I-15 S,Fri Sep 28 16:21:43 2018
2,21 min,21.4 miles,I-15 S Temecula; Old Hwy 395 Fallbrook,Fri Sep 28 16:21:43 2018
1,17 min,21 miles,I-15 S,Fri Sep 28 16:21:56 2018
2,21 min,21.4 miles,I-15 S Temecula; Old Hwy 395 Fallbrook,Fri Sep 28 16:21:56 2018
1,17 min,21 miles,I-15 S,Fri Sep 28 16:22:08 2018
2,21 min,21.4 miles,I-15 S Temecula; Old Hwy 395 Fallbrook,Fri Sep 28 16:22:08 2018
1,17 min,21 miles,I-15 S,Fri Sep 28 16:22:21 2018
2,21 min,21.4 miles,I-15 S Temecula; Old Hwy 395 Fallbrook,Fri Sep 28 16:22:21 2018
1,17 min,21 miles,I-15 S,Fri Sep 28 16:22:33 2018
2,21 min,21.4 miles,I-15 S Temecula; Old Hwy 395 Fallbrook,Fri Sep 28 16:22:33 2018
1,17 min,21 miles,I-15 S,Fri Sep 28 16:22:45 2018
2,21 min,21.4 miles,I-15 S Temecula; Old Hwy 395 Fallbrook,Fri Sep 28 16:22:45 2018
1,17 min,21 miles,I-15 S,Fri Sep 28 16:22:57 2018
2,21 min,21.4 miles,I-15 S Temecula; Old Hwy 395 Fallbrook,Fri Sep 28 16:22:57 2018
1,17 min,21 miles,I-15 S,Fri Sep 28 16:23:10 2018
2,21 min,21.4 miles,I-15 S Temecula; Old Hwy 395 Fallbrook,Fri Sep 28 16:23:10 2018
1,17 min,21 miles,I-15 S,Fri Sep 28 16:23:22 2018
2,21 min,21.4 miles,I-15 S Temecula; Old Hwy 395 Fallbrook,Fri Sep 28 16:23:22 2018
1,17 min,21 miles,I-15 S,Fri Sep 28 16:23:34 2018
2,21 min,21.4 miles,I-15 S Temecula; Old Hwy 395 Fallbrook,Fri Sep 28 16:23:34 2018
1,17 min,21 miles,I-15 S,Fri Sep 28 16:23:46 2018
2,21 min,21.4 miles,I-15 S Temecula; Old Hwy 395 Fallbrook,Fri Sep 28 16:23:46 2018
1,17 min,21 miles,I-15 S,Fri Sep 28 16:23:58 2018
2,21 min,21.4 miles,I-15 S Temecula; Old Hwy 395 Fallbrook,Fri Sep 28 16:23:58 2018
1,17 min,21 miles,I-15 S,Fri Sep 28 16:24:11 2018
2,21 min,21.4 miles,I-15 S Temecula; Old Hwy 395 Fallbrook,Fri Sep 28 16:24:11 2018
1,17 min,21 miles,I-15 S,Fri Sep 28 16:24:24 2018
2,21 min,21.4 miles,I-15 S Temecula; Old Hwy 395 Fallbrook,Fri Sep 28 16:24:24 2018
1,17 min,21 miles,I-15 S,Fri Sep 28 16:24:36 2018
2,21 min,21.4 miles,I-15 S Temecula; Old Hwy 395 Fallbrook,Fri Sep 28 16:24:36 2018
1,17 min,21 miles,I-15 S,Fri Sep 28 16:24:49 2018
2,21 min,21.4 miles,I-15 S Temecula; Old Hwy 395 Fallbrook,Fri Sep 28 16:24:49 2018
1,17 min,21 miles,I-15 S,Fri Sep 28 16:25:02 2018
2,21 min,21.4 miles,I-15 S Temecula; Old Hwy 395 Fallbrook,Fri Sep 28 16:25:02 2018
1,17 min,21 miles,I-15 S,Fri Sep 28 16:25:17 2018
2,21 min,21.4 miles,I-15 S Temecula; Old Hwy 395 Fallbrook,Fri Sep 28 16:25:17 2018
1,17 min,21 miles,I-15 S,Fri Sep 28 16:25:30 2018
2,22 min,21.4 miles,I-15 S Temecula; Old Hwy 395 Fallbrook,Fri Sep 28 16:25:30 2018
1,17 min,21 miles,I-15 S,Fri Sep 28 16:25:42 2018
2,22 min,21.4 miles,I-15 S Temecula; Old Hwy 395 Fallbrook,Fri Sep 28 16:25:42 2018
1,17 min,21 miles,I-15 S,Fri Sep 28 16:25:54 2018
2,21 min,21.4 miles,I-15 S Temecula; Old Hwy 395 Fallbrook,Fri Sep 28 16:25:54 2018
1,17 min,21 miles,I-15 S,Fri Sep 28 16:26:06 2018
2,21 min,21.4 miles,I-15 S Temecula; Old Hwy 395 Fallbrook,Fri Sep 28 16:26:06 2018
1,17 min,21 miles,I-15 S,Fri Sep 28 16:26:18 2018
2,21 min,21.4 miles,I-15 S Temecula; Old Hwy 395 Fallbrook,Fri Sep 28 16:26:18 2018
1,17 min,21 miles,I-15 S,Fri Sep 28 16:26:31 2018
2,21 min,21.4 miles,I-15 S Temecula; Old Hwy 395 Fallbrook,Fri Sep 28 16:26:31 2018
1,17 min,21 miles,I-15 S,Fri Sep 28 16:26:43 2018
2,21 min,21.4 miles,I-15 S Temecula; Old Hwy 395 Fallbrook,Fri Sep 28 16:26:43 2018
1,17 min,21 miles,I-15 S,Fri Sep 28 16:26:56 2018
2,21 min,21.4 miles,I-15 S Temecula; Old Hwy 395 Fallbrook,Fri Sep 28 16:26:56 2018
1,17 min,21 miles,I-15 S,Fri Sep 28 16:27:08 2018
2,21 min,21.4 miles,I-15 S Temecula; Old Hwy 395 Fallbrook,Fri Sep 28 16:27:08 2018
1,17 min,21 miles,I-15 S,Fri Sep 28 16:27:20 2018
2,21 min,21.4 miles,I-15 S Temecula; Old Hwy 395 Fallbrook,Fri Sep 28 16:27:20 2018
1,17 min,21 miles,I-15 S,Fri Sep 28 16:27:32 2018
2,21 min,21.4 miles,I-15 S Temecula; Old Hwy 395 Fallbrook,Fri Sep 28 16:27:32 2018
1,17 min,21 miles,I-15 S,Fri Sep 28 16:27:44 2018
2,21 min,21.4 miles,I-15 S Temecula; Old Hwy 395 Fallbrook,Fri Sep 28 16:27:44 2018
1,17 min,21 miles,I-15 S,Fri Sep 28 16:27:57 2018
2,21 min,21.4 miles,I-15 S Temecula; Old Hwy 395 Fallbrook,Fri Sep 28 16:27:57 2018
1,17 min,21 miles,I-15 S,Fri Sep 28 16:28:11 2018
2,21 min,21.4 miles,I-15 S Temecula; Old Hwy 395 Fallbrook,Fri Sep 28 16:28:11 2018
1,17 min,21 miles,I-15 S,Fri Sep 28 16:28:23 2018
2,21 min,21.4 miles,I-15 S Temecula; Old Hwy 395 Fallbrook,Fri Sep 28 16:28:23 2018
1,17 min,21 miles,I-15 S,Fri Sep 28 16:28:35 2018
2,21 min,21.4 miles,I-15 S Temecula; Old Hwy 395 Fallbrook,Fri Sep 28 16:28:35 2018
1,17 min,21 miles,I-15 S,Fri Sep 28 16:28:48 2018
2,21 min,21.4 miles,I-15 S Temecula; Old Hwy 395 Fallbrook,Fri Sep 28 16:28:48 2018
1,17 min,21 miles,I-15 S,Fri Sep 28 16:29:00 2018
2,21 min,21.4 miles,I-15 S Temecula; Old Hwy 395 Fallbrook,Fri Sep 28 16:29:00 2018
1,17 min,21 miles,I-15 S,Fri Sep 28 16:29:13 2018
2,21 min,21.4 miles,I-15 S Temecula; Old Hwy 395 Fallbrook,Fri Sep 28 16:29:13 2018
1,17 min,21 miles,I-15 S,Fri Sep 28 16:29:24 2018
2,21 min,21.4 miles,I-15 S Temecula; Old Hwy 395 Fallbrook,Fri Sep 28 16:29:24 2018
1,17 min,21 miles,I-15 S,Fri Sep 28 16:29:37 2018
2,21 min,21.4 miles,I-15 S Temecula; Old Hwy 395 Fallbrook,Fri Sep 28 16:29:37 2018
1,17 min,21 miles,I-15 S,Fri Sep 28 16:29:49 2018
2,21 min,21.4 miles,I-15 S Temecula; Old Hwy 395 Fallbrook,Fri Sep 28 16:29:49 2018
1,17 min,21 miles,I-15 S,Fri Sep 28 16:30:01 2018
2,21 min,21.4 miles,I-15 S Temecula; Old Hwy 395 Fallbrook,Fri Sep 28 16:30:01 2018
1,17 min,21 miles,I-15 S,Fri Sep 28 16:30:13 2018
2,21 min,21.4 miles,I-15 S Temecula; Old Hwy 395 Fallbrook,Fri Sep 28 16:30:13 2018
1,17 min,21 miles,I-15 S,Fri Sep 28 16:30:25 2018
2,21 min,21.4 miles,I-15 S Temecula; Old Hwy 395 Fallbrook,Fri Sep 28 16:30:25 2018
1,17 min,21 miles,I-15 S,Fri Sep 28 16:30:37 2018
2,21 min,21.4 miles,I-15 S Temecula; Old Hwy 395 Fallbrook,Fri Sep 28 16:30:37 2018
1,17 min,21 miles,I-15 S,Fri Sep 28 16:30:49 2018
2,21 min,21.4 miles,I-15 S Temecula; Old Hwy 395 Fallbrook,Fri Sep 28 16:30:49 2018
1,17 min,21 miles,I-15 S,Fri Sep 28 16:31:01 2018
2,21 min,21.4 miles,I-15 S Temecula; Old Hwy 395 Fallbrook,Fri Sep 28 16:31:01 2018
1,17 min,21 miles,I-15 S,Fri Sep 28 16:31:14 2018
2,21 min,21.4 miles,I-15 S Temecula; Old Hwy 395 Fallbrook,Fri Sep 28 16:31:14 2018
1,17 min,21 miles,I-15 S,Fri Sep 28 16:31:26 2018
2,21 min,21.4 miles,I-15 S Temecula; Old Hwy 395 Fallbrook,Fri Sep 28 16:31:26 2018
1,17 min,21 miles,I-15 S,Fri Sep 28 16:31:38 2018
2,21 min,21.4 miles,I-15 S Temecula; Old Hwy 395 Fallbrook,Fri Sep 28 16:31:38 2018
1,17 min,21 miles,I-15 S,Fri Sep 28 16:31:51 2018
2,21 min,21.4 miles,I-15 S Temecula; Old Hwy 395 Fallbrook,Fri Sep 28 16:31:51 2018
1,17 min,21 miles,I-15 S,Fri Sep 28 16:32:04 2018
2,21 min,21.4 miles,I-15 S Temecula; Old Hwy 395 Fallbrook,Fri Sep 28 16:32:04 2018
1,17 min,21 miles,I-15 S,Fri Sep 28 16:32:16 2018
2,21 min,21.4 miles,I-15 S Temecula; Old Hwy 395 Fallbrook,Fri Sep 28 16:32:16 2018
1,17 min,21 miles,I-15 S,Fri Sep 28 16:32:29 2018
2,21 min,21.4 miles,I-15 S Temecula; Old Hwy 395 Fallbrook,Fri Sep 28 16:32:29 2018
1,17 min,21 miles,I-15 S,Fri Sep 28 16:32:41 2018
2,21 min,21.4 miles,I-15 S Temecula; Old Hwy 395 Fallbrook,Fri Sep 28 16:32:41 2018
1,17 min,21 miles,I-15 S,Fri Sep 28 16:32:55 2018
2,21 min,21.4 miles,I-15 S Temecula; Old Hwy 395 Fallbrook,Fri Sep 28 16:32:55 2018
1,17 min,21 miles,I-15 S,Fri Sep 28 16:33:07 2018
2,21 min,21.4 miles,I-15 S Temecula; Old Hwy 395 Fallbrook,Fri Sep 28 16:33:07 2018
1,17 min,21 miles,I-15 S,Fri Sep 28 16:33:20 2018
2,21 min,21.4 miles,I-15 S Temecula; Old Hwy 395 Fallbrook,Fri Sep 28 16:33:20 2018
1,17 min,21 miles,I-15 S,Fri Sep 28 16:33:32 2018
2,21 min,21.4 miles,I-15 S Temecula; Old Hwy 395 Fallbrook,Fri Sep 28 16:33:32 2018
1,17 min,21 miles,I-15 S,Fri Sep 28 16:33:44 2018
2,21 min,21.4 miles,I-15 S Temecula; Old Hwy 395 Fallbrook,Fri Sep 28 16:33:44 2018
1,17 min,21 miles,I-15 S,Fri Sep 28 16:33:56 2018
2,21 min,21.4 miles,I-15 S Temecula; Old Hwy 395 Fallbrook,Fri Sep 28 16:33:56 2018
1,17 min,21 miles,I-15 S,Fri Sep 28 16:34:08 2018
2,21 min,21.4 miles,I-15 S Temecula; Old Hwy 395 Fallbrook,Fri Sep 28 16:34:08 2018
1,17 min,21 miles,I-15 S,Fri Sep 28 16:34:20 2018
2,21 min,21.4 miles,I-15 S Temecula; Old Hwy 395 Fallbrook,Fri Sep 28 16:34:20 2018
1,17 min,21 miles,I-15 S,Fri Sep 28 16:34:32 2018
2,21 min,21.4 miles,I-15 S Temecula; Old Hwy 395 Fallbrook,Fri Sep 28 16:34:32 2018
1,17 min,21 miles,I-15 S,Fri Sep 28 16:34:45 2018
2,21 min,21.4 miles,I-15 S Temecula; Old Hwy 395 Fallbrook,Fri Sep 28 16:34:45 2018
1,17 min,21 miles,I-15 S,Fri Sep 28 16:34:59 2018
2,21 min,21.4 miles,I-15 S Temecula; Old Hwy 395 Fallbrook,Fri Sep 28 16:34:59 2018
1,17 min,21 miles,I-15 S,Fri Sep 28 16:35:11 2018
2,21 min,21.4 miles,I-15 S Temecula; Old Hwy 395 Fallbrook,Fri Sep 28 16:35:11 2018
1,17 min,21 miles,I-15 S,Fri Sep 28 16:35:23 2018
2,21 min,21.4 miles,I-15 S Temecula; Old Hwy 395 Fallbrook,Fri Sep 28 16:35:23 2018
1,17 min,21 miles,I-15 S,Fri Sep 28 16:35:35 2018
2,21 min,21.4 miles,I-15 S Temecula; Old Hwy 395 Fallbrook,Fri Sep 28 16:35:35 2018
1,17 min,21 miles,I-15 S,Fri Sep 28 16:35:47 2018
2,21 min,21.4 miles,I-15 S Temecula; Old Hwy 395 Fallbrook,Fri Sep 28 16:35:47 2018
1,17 min,21 miles,I-15 S,Fri Sep 28 16:36:00 2018
2,21 min,21.4 miles,I-15 S Temecula; Old Hwy 395 Fallbrook,Fri Sep 28 16:36:00 2018
1,17 min,21 miles,I-15 S,Fri Sep 28 16:36:14 2018
2,21 min,21.4 miles,I-15 S Temecula; Old Hwy 395 Fallbrook,Fri Sep 28 16:36:14 2018
1,17 min,21 miles,I-15 S,Fri Sep 28 16:36:26 2018
2,21 min,21.4 miles,I-15 S Temecula; Old Hwy 395 Fallbrook,Fri Sep 28 16:36:26 2018
1,17 min,21 miles,I-15 S,Fri Sep 28 16:36:39 2018
2,21 min,21.4 miles,I-15 S Temecula; Old Hwy 395 Fallbrook,Fri Sep 28 16:36:39 2018
1,17 min,21 miles,I-15 S,Fri Sep 28 16:36:53 2018
2,21 min,21.4 miles,I-15 S Temecula; Old Hwy 395 Fallbrook,Fri Sep 28 16:36:53 2018
1,17 min,21 miles,I-15 S,Fri Sep 28 16:37:05 2018
2,21 min,21.4 miles,I-15 S Temecula; Old Hwy 395 Fallbrook,Fri Sep 28 16:37:05 2018
1,17 min,21 miles,I-15 S,Fri Sep 28 16:37:17 2018
2,21 min,21.4 miles,I-15 S Temecula; Old Hwy 395 Fallbrook,Fri Sep 28 16:37:17 2018
1,17 min,21 miles,I-15 S,Fri Sep 28 16:37:29 2018
2,21 min,21.4 miles,I-15 S Temecula; Old Hwy 395 Fallbrook,Fri Sep 28 16:37:29 2018
1,17 min,21 miles,I-15 S,Fri Sep 28 16:37:41 2018
2,21 min,21.4 miles,I-15 S Temecula; Old Hwy 395 Fallbrook,Fri Sep 28 16:37:41 2018
1,17 min,21 miles,I-15 S,Fri Sep 28 16:37:53 2018
2,21 min,21.4 miles,I-15 S Temecula; Old Hwy 395 Fallbrook,Fri Sep 28 16:37:53 2018
1,17 min,21 miles,I-15 S,Fri Sep 28 16:38:05 2018
2,21 min,21.4 miles,I-15 S Temecula; Old Hwy 395 Fallbrook,Fri Sep 28 16:38:05 2018
1,17 min,21 miles,I-15 S,Fri Sep 28 16:38:17 2018
2,21 min,21.4 miles,I-15 S Temecula; Old Hwy 395 Fallbrook,Fri Sep 28 16:38:17 2018
1,17 min,21 miles,I-15 S,Fri Sep 28 16:38:30 2018
2,21 min,21.4 miles,I-15 S Temecula; Old Hwy 395 Fallbrook,Fri Sep 28 16:38:30 2018
1,17 min,21 miles,I-15 S,Fri Sep 28 16:38:43 2018
2,21 min,21.4 miles,I-15 S Temecula; Old Hwy 395 Fallbrook,Fri Sep 28 16:38:43 2018
1,17 min,21 miles,I-15 S,Fri Sep 28 16:38:55 2018
2,21 min,21.4 miles,I-15 S Temecula; Old Hwy 395 Fallbrook,Fri Sep 28 16:38:55 2018
1,17 min,21 miles,I-15 S,Fri Sep 28 16:39:07 2018
2,21 min,21.4 miles,I-15 S Temecula; Old Hwy 395 Fallbrook,Fri Sep 28 16:39:07 2018
1,17 min,21 miles,I-15 S,Fri Sep 28 16:39:19 2018
2,21 min,21.4 miles,I-15 S Temecula; Old Hwy 395 Fallbrook,Fri Sep 28 16:39:19 2018
1,17 min,21 miles,I-15 S,Fri Sep 28 16:39:31 2018
2,21 min,21.4 miles,I-15 S Temecula; Old Hwy 395 Fallbrook,Fri Sep 28 16:39:31 2018
1,17 min,21 miles,I-15 S,Fri Sep 28 16:39:44 2018
2,21 min,21.4 miles,I-15 S Temecula; Old Hwy 395 Fallbrook,Fri Sep 28 16:39:44 2018
1,17 min,21 miles,I-15 S,Fri Sep 28 16:39:57 2018
2,21 min,21.4 miles,I-15 S Temecula; Old Hwy 395 Fallbrook,Fri Sep 28 16:39:57 2018
1,17 min,21 miles,I-15 S,Fri Sep 28 16:40:09 2018
2,21 min,21.4 miles,I-15 S Temecula; Old Hwy 395 Fallbrook,Fri Sep 28 16:40:09 2018
1,17 min,21 miles,I-15 S,Fri Sep 28 16:40:22 2018
2,21 min,21.4 miles,I-15 S Temecula; Old Hwy 395 Fallbrook,Fri Sep 28 16:40:22 2018
1,17 min,21 miles,I-15 S,Fri Sep 28 16:40:33 2018
2,21 min,21.4 miles,I-15 S Temecula; Old Hwy 395 Fallbrook,Fri Sep 28 16:40:33 2018
1,17 min,21 miles,I-15 S,Fri Sep 28 16:40:46 2018
2,21 min,21.4 miles,I-15 S Temecula; Old Hwy 395 Fallbrook,Fri Sep 28 16:40:46 2018
1,17 min,21 miles,I-15 S,Fri Sep 28 16:41:00 2018
2,21 min,21.4 miles,I-15 S Temecula; Old Hwy 395 Fallbrook,Fri Sep 28 16:41:00 2018
1,17 min,21 miles,I-15 S,Fri Sep 28 16:41:12 2018
2,21 min,21.4 miles,I-15 S Temecula; Old Hwy 395 Fallbrook,Fri Sep 28 16:41:12 2018
1,17 min,21 miles,I-15 S,Fri Sep 28 16:41:24 2018
2,21 min,21.4 miles,I-15 S Temecula; Old Hwy 395 Fallbrook,Fri Sep 28 16:41:24 2018
1,17 min,21 miles,I-15 S,Fri Sep 28 16:41:37 2018
2,21 min,21.4 miles,I-15 S Temecula; Old Hwy 395 Fallbrook,Fri Sep 28 16:41:37 2018
1,17 min,21 miles,I-15 S,Fri Sep 28 16:41:49 2018
2,21 min,21.4 miles,I-15 S Temecula; Old Hwy 395 Fallbrook,Fri Sep 28 16:41:49 2018
1,17 min,21 miles,I-15 S,Fri Sep 28 16:42:04 2018
2,21 min,21.4 miles,I-15 S Temecula; Old Hwy 395 Fallbrook,Fri Sep 28 16:42:04 2018
1,17 min,21 miles,I-15 S,Fri Sep 28 16:42:16 2018
2,21 min,21.4 miles,I-15 S Temecula; Old Hwy 395 Fallbrook,Fri Sep 28 16:42:16 2018
1,17 min,21 miles,I-15 S,Fri Sep 28 16:42:28 2018
2,21 min,21.4 miles,I-15 S Temecula; Old Hwy 395 Fallbrook,Fri Sep 28 16:42:28 2018
1,17 min,21 miles,I-15 S,Fri Sep 28 16:42:40 2018
2,21 min,21.4 miles,I-15 S Temecula; Old Hwy 395 Fallbrook,Fri Sep 28 16:42:40 2018
1,17 min,21 miles,I-15 S,Fri Sep 28 16:42:53 2018
2,21 min,21.4 miles,I-15 S Temecula; Old Hwy 395 Fallbrook,Fri Sep 28 16:42:53 2018
1,17 min,21 miles,I-15 S,Fri Sep 28 16:43:05 2018
2,21 min,21.4 miles,I-15 S Temecula; Old Hwy 395 Fallbrook,Fri Sep 28 16:43:05 2018
1,17 min,21 miles,I-15 S,Fri Sep 28 16:43:17 2018
2,21 min,21.4 miles,I-15 S Temecula; Old Hwy 395 Fallbrook,Fri Sep 28 16:43:17 2018
1,17 min,21 miles,I-15 S,Fri Sep 28 16:43:29 2018
2,21 min,21.4 miles,I-15 S Temecula; Old Hwy 395 Fallbrook,Fri Sep 28 16:43:29 2018
1,17 min,21 miles,I-15 S,Fri Sep 28 16:43:42 2018
2,21 min,21.4 miles,I-15 S Temecula; Old Hwy 395 Fallbrook,Fri Sep 28 16:43:42 2018
1,17 min,21 miles,I-15 S,Fri Sep 28 16:43:54 2018
2,21 min,21.4 miles,I-15 S Temecula; Old Hwy 395 Fallbrook,Fri Sep 28 16:43:54 2018
1,17 min,21 miles,I-15 S,Fri Sep 28 16:44:06 2018
2,21 min,21.4 miles,I-15 S Temecula; Old Hwy 395 Fallbrook,Fri Sep 28 16:44:06 2018
1,17 min,21 miles,I-15 S,Fri Sep 28 16:44:18 2018
2,21 min,21.4 miles,I-15 S Temecula; Old Hwy 395 Fallbrook,Fri Sep 28 16:44:18 2018
1,17 min,21 miles,I-15 S,Fri Sep 28 16:44:30 2018
2,21 min,21.4 miles,I-15 S Temecula; Old Hwy 395 Fallbrook,Fri Sep 28 16:44:30 2018
1,17 min,21 miles,I-15 S,Fri Sep 28 16:44:42 2018
2,21 min,21.4 miles,I-15 S Temecula; Old Hwy 395 Fallbrook,Fri Sep 28 16:44:42 2018
1,17 min,21 miles,I-15 S,Fri Sep 28 16:44:55 2018
2,21 min,21.4 miles,I-15 S Temecula; Old Hwy 395 Fallbrook,Fri Sep 28 16:44:55 2018
1,17 min,21 miles,I-15 S,Fri Sep 28 16:45:07 2018
2,21 min,21.4 miles,I-15 S Temecula; Old Hwy 395 Fallbrook,Fri Sep 28 16:45:07 2018
1,17 min,21 miles,I-15 S,Fri Sep 28 16:45:19 2018
2,21 min,21.4 miles,I-15 S Temecula; Old Hwy 395 Fallbrook,Fri Sep 28 16:45:19 2018
1,17 min,21 miles,I-15 S,Fri Sep 28 16:45:31 2018
2,21 min,21.4 miles,I-15 S Temecula; Old Hwy 395 Fallbrook,Fri Sep 28 16:45:31 2018
1,17 min,21 miles,I-15 S,Fri Sep 28 16:45:44 2018
2,21 min,21.4 miles,I-15 S Temecula; Old Hwy 395 Fallbrook,Fri Sep 28 16:45:44 2018
1,17 min,21 miles,I-15 S,Fri Sep 28 16:45:57 2018
2,21 min,21.4 miles,I-15 S Temecula; Old Hwy 395 Fallbrook,Fri Sep 28 16:45:57 2018
1,17 min,21 miles,I-15 S,Fri Sep 28 16:46:09 2018
2,21 min,21.4 miles,I-15 S Temecula; Old Hwy 395 Fallbrook,Fri Sep 28 16:46:09 2018
1,17 min,21 miles,I-15 S,Fri Sep 28 16:46:22 2018
2,21 min,21.4 miles,I-15 S Temecula; Old Hwy 395 Fallbrook,Fri Sep 28 16:46:22 2018
1,17 min,21 miles,I-15 S,Fri Sep 28 16:46:35 2018
2,21 min,21.4 miles,I-15 S Temecula; Old Hwy 395 Fallbrook,Fri Sep 28 16:46:35 2018
1,17 min,21 miles,I-15 S,Fri Sep 28 16:46:47 2018
2,21 min,21.4 miles,I-15 S Temecula; Old Hwy 395 Fallbrook,Fri Sep 28 16:46:47 2018
1,17 min,21 miles,I-15 S,Fri Sep 28 16:46:59 2018
2,21 min,21.4 miles,I-15 S Temecula; Old Hwy 395 Fallbrook,Fri Sep 28 16:46:59 2018
1,17 min,21 miles,I-15 S,Fri Sep 28 16:47:11 2018
2,21 min,21.4 miles,I-15 S Temecula; Old Hwy 395 Fallbrook,Fri Sep 28 16:47:11 2018
1,17 min,21 miles,I-15 S,Fri Sep 28 16:47:23 2018
2,21 min,21.4 miles,I-15 S Temecula; Old Hwy 395 Fallbrook,Fri Sep 28 16:47:23 2018
1,17 min,21 miles,I-15 S,Fri Sep 28 16:47:35 2018
2,21 min,21.4 miles,I-15 S Temecula; Old Hwy 395 Fallbrook,Fri Sep 28 16:47:35 2018
1,17 min,21 miles,I-15 S,Fri Sep 28 16:47:48 2018
2,21 min,21.4 miles,I-15 S Temecula; Old Hwy 395 Fallbrook,Fri Sep 28 16:47:48 2018
1,17 min,21 miles,I-15 S,Fri Sep 28 16:48:00 2018
2,21 min,21.4 miles,I-15 S Temecula; Old Hwy 395 Fallbrook,Fri Sep 28 16:48:00 2018
1,17 min,21 miles,I-15 S,Fri Sep 28 16:48:12 2018
2,21 min,21.4 miles,I-15 S Temecula; Old Hwy 395 Fallbrook,Fri Sep 28 16:48:12 2018
1,17 min,21 miles,I-15 S,Fri Sep 28 16:48:24 2018
2,21 min,21.4 miles,I-15 S Temecula; Old Hwy 395 Fallbrook,Fri Sep 28 16:48:24 2018
1,17 min,21 miles,I-15 S,Fri Sep 28 16:48:36 2018
2,21 min,21.4 miles,I-15 S Temecula; Old Hwy 395 Fallbrook,Fri Sep 28 16:48:36 2018
1,17 min,21 miles,I-15 S,Fri Sep 28 16:48:50 2018
2,21 min,21.4 miles,I-15 S Temecula; Old Hwy 395 Fallbrook,Fri Sep 28 16:48:50 2018
1,17 min,21 miles,I-15 S,Fri Sep 28 16:49:02 2018
2,21 min,21.4 miles,I-15 S Temecula; Old Hwy 395 Fallbrook,Fri Sep 28 16:49:02 2018
1,17 min,21 miles,I-15 S,Fri Sep 28 16:49:15 2018
2,21 min,21.4 miles,I-15 S Temecula; Old Hwy 395 Fallbrook,Fri Sep 28 16:49:15 2018
1,17 min,21 miles,I-15 S,Fri Sep 28 16:49:27 2018
2,21 min,21.4 miles,I-15 S Temecula; Old Hwy 395 Fallbrook,Fri Sep 28 16:49:27 2018
1,17 min,21 miles,I-15 S,Fri Sep 28 16:49:39 2018
2,21 min,21.4 miles,I-15 S Temecula; Old Hwy 395 Fallbrook,Fri Sep 28 16:49:39 2018
1,17 min,21 miles,I-15 S,Fri Sep 28 16:49:52 2018
2,21 min,21.4 miles,I-15 S Temecula; Old Hwy 395 Fallbrook,Fri Sep 28 16:49:52 2018
1,17 min,21 miles,I-15 S,Fri Sep 28 16:50:04 2018
2,21 min,21.4 miles,I-15 S Temecula; Old Hwy 395 Fallbrook,Fri Sep 28 16:50:04 2018
1,17 min,21 miles,I-15 S,Fri Sep 28 16:50:18 2018
2,21 min,21.4 miles,I-15 S Temecula; Old Hwy 395 Fallbrook,Fri Sep 28 16:50:18 2018
1,17 min,21 miles,I-15 S,Fri Sep 28 16:50:30 2018
2,21 min,21.4 miles,I-15 S Temecula; Old Hwy 395 Fallbrook,Fri Sep 28 16:50:30 2018
1,17 min,21 miles,I-15 S,Fri Sep 28 16:50:42 2018
2,21 min,21.4 miles,I-15 S Temecula; Old Hwy 395 Fallbrook,Fri Sep 28 16:50:42 2018
1,17 min,21 miles,I-15 S,Fri Sep 28 16:50:54 2018
2,21 min,21.4 miles,I-15 S Temecula; Old Hwy 395 Fallbrook,Fri Sep 28 16:50:54 2018
1,17 min,21 miles,I-15 S,Fri Sep 28 16:51:06 2018
2,21 min,21.4 miles,I-15 S Temecula; Old Hwy 395 Fallbrook,Fri Sep 28 16:51:06 2018
1,17 min,21 miles,I-15 S,Fri Sep 28 16:51:18 2018
2,21 min,21.4 miles,I-15 S Temecula; Old Hwy 395 Fallbrook,Fri Sep 28 16:51:18 2018
1,17 min,21 miles,I-15 S,Fri Sep 28 16:51:31 2018
2,21 min,21.4 miles,I-15 S Temecula; Old Hwy 395 Fallbrook,Fri Sep 28 16:51:31 2018
