Route Number,ETA,Distance,Route,Time
1,21 min,21 mi,via I-15,Fri Sep 28 15:52:41 2018
2,25 min,22 mi,"via I-15, Old Highway 395",Fri Sep 28 15:52:41 2018
1,21 min,21 mi,via I-15,Fri Sep 28 15:52:47 2018
2,25 min,22 mi,"via I-15, Old Highway 395",Fri Sep 28 15:52:47 2018
1,21 min,21 mi,via I-15,Fri Sep 28 15:52:54 2018
2,25 min,22 mi,"via I-15, Old Highway 395",Fri Sep 28 15:52:54 2018
1,21 min,21 mi,via I-15,Fri Sep 28 15:53:00 2018
2,25 min,22 mi,"via I-15, Old Highway 395",Fri Sep 28 15:53:00 2018
1,21 min,21 mi,via I-15,Fri Sep 28 15:53:08 2018
2,25 min,22 mi,"via I-15, Old Highway 395",Fri Sep 28 15:53:08 2018
1,21 min,21 mi,via I-15,Fri Sep 28 15:53:15 2018
2,25 min,22 mi,"via I-15, Old Highway 395",Fri Sep 28 15:53:15 2018
1,21 min,21 mi,via I-15,Fri Sep 28 15:53:21 2018
2,25 min,22 mi,"via I-15, Old Highway 395",Fri Sep 28 15:53:21 2018
1,21 min,21 mi,via I-15,Fri Sep 28 15:53:28 2018
2,25 min,22 mi,"via I-15, Old Highway 395",Fri Sep 28 15:53:28 2018
1,21 min,21 mi,via I-15,Fri Sep 28 15:53:35 2018
2,25 min,22 mi,"via I-15, Old Highway 395",Fri Sep 28 15:53:35 2018
1,21 min,21 mi,via I-15,Fri Sep 28 15:53:41 2018
2,25 min,22 mi,"via I-15, Old Highway 395",Fri Sep 28 15:53:41 2018
1,21 min,21 mi,via I-15,Fri Sep 28 15:53:48 2018
2,25 min,22 mi,"via I-15, Old Highway 395",Fri Sep 28 15:53:48 2018
1,21 min,21 mi,via I-15,Fri Sep 28 15:53:54 2018
2,25 min,22 mi,"via I-15, Old Highway 395",Fri Sep 28 15:53:54 2018
1,21 min,21 mi,via I-15,Fri Sep 28 15:54:01 2018
2,25 min,22 mi,"via I-15, Old Highway 395",Fri Sep 28 15:54:01 2018
1,21 min,21 mi,via I-15,Fri Sep 28 15:54:07 2018
2,25 min,22 mi,"via I-15, Old Highway 395",Fri Sep 28 15:54:07 2018
1,21 min,21 mi,via I-15,Fri Sep 28 15:54:14 2018
2,25 min,22 mi,"via I-15, Old Highway 395",Fri Sep 28 15:54:14 2018
1,21 min,21 mi,via I-15,Fri Sep 28 15:54:21 2018
2,25 min,22 mi,"via I-15, Old Highway 395",Fri Sep 28 15:54:21 2018
1,21 min,21 mi,via I-15,Fri Sep 28 15:54:27 2018
2,25 min,22 mi,"via I-15, Old Highway 395",Fri Sep 28 15:54:27 2018
1,21 min,21 mi,via I-15,Fri Sep 28 15:54:34 2018
2,25 min,22 mi,"via I-15, Old Highway 395",Fri Sep 28 15:54:34 2018
1,21 min,21 mi,via I-15,Fri Sep 28 15:54:40 2018
2,25 min,22 mi,"via I-15, Old Highway 395",Fri Sep 28 15:54:40 2018
1,21 min,21 mi,via I-15,Fri Sep 28 15:54:47 2018
2,25 min,22 mi,"via I-15, Old Highway 395",Fri Sep 28 15:54:47 2018
1,21 min,21 mi,via I-15,Fri Sep 28 15:54:53 2018
2,25 min,22 mi,"via I-15, Old Highway 395",Fri Sep 28 15:54:53 2018
1,21 min,21 mi,via I-15,Fri Sep 28 15:55:00 2018
2,25 min,22 mi,"via I-15, Old Highway 395",Fri Sep 28 15:55:00 2018
1,21 min,21 mi,via I-15,Fri Sep 28 15:55:06 2018
2,25 min,22 mi,"via I-15, Old Highway 395",Fri Sep 28 15:55:06 2018
1,21 min,21 mi,via I-15,Fri Sep 28 15:55:13 2018
2,25 min,22 mi,"via I-15, Old Highway 395",Fri Sep 28 15:55:13 2018
1,21 min,21 mi,via I-15,Fri Sep 28 15:55:20 2018
2,25 min,22 mi,"via I-15, Old Highway 395",Fri Sep 28 15:55:20 2018
1,21 min,21 mi,via I-15,Fri Sep 28 15:55:26 2018
2,25 min,22 mi,"via I-15, Old Highway 395",Fri Sep 28 15:55:26 2018
1,21 min,21 mi,via I-15,Fri Sep 28 15:55:33 2018
2,25 min,22 mi,"via I-15, Old Highway 395",Fri Sep 28 15:55:33 2018
1,21 min,21 mi,via I-15,Fri Sep 28 15:55:39 2018
2,25 min,22 mi,"via I-15, Old Highway 395",Fri Sep 28 15:55:39 2018
1,21 min,21 mi,via I-15,Fri Sep 28 15:55:46 2018
2,25 min,22 mi,"via I-15, Old Highway 395",Fri Sep 28 15:55:46 2018
1,21 min,21 mi,via I-15,Fri Sep 28 15:55:52 2018
2,25 min,22 mi,"via I-15, Old Highway 395",Fri Sep 28 15:55:52 2018
1,21 min,21 mi,via I-15,Fri Sep 28 15:55:59 2018
2,25 min,22 mi,"via I-15, Old Highway 395",Fri Sep 28 15:55:59 2018
1,21 min,21 mi,via I-15,Fri Sep 28 15:56:06 2018
2,25 min,22 mi,"via I-15, Old Highway 395",Fri Sep 28 15:56:06 2018
1,21 min,21 mi,via I-15,Fri Sep 28 15:56:12 2018
2,25 min,22 mi,"via I-15, Old Highway 395",Fri Sep 28 15:56:12 2018
1,21 min,21 mi,via I-15,Fri Sep 28 15:56:19 2018
2,25 min,22 mi,"via I-15, Old Highway 395",Fri Sep 28 15:56:19 2018
1,21 min,21 mi,via I-15,Fri Sep 28 15:56:26 2018
2,25 min,22 mi,"via I-15, Old Highway 395",Fri Sep 28 15:56:26 2018
1,21 min,21 mi,via I-15,Fri Sep 28 15:56:32 2018
2,25 min,22 mi,"via I-15, Old Highway 395",Fri Sep 28 15:56:32 2018
1,21 min,21 mi,via I-15,Fri Sep 28 15:56:39 2018
2,25 min,22 mi,"via I-15, Old Highway 395",Fri Sep 28 15:56:39 2018
1,21 min,21 mi,via I-15,Fri Sep 28 15:56:45 2018
2,25 min,22 mi,"via I-15, Old Highway 395",Fri Sep 28 15:56:45 2018
1,21 min,21 mi,via I-15,Fri Sep 28 15:56:52 2018
2,25 min,22 mi,"via I-15, Old Highway 395",Fri Sep 28 15:56:52 2018
1,21 min,21 mi,via I-15,Fri Sep 28 15:56:58 2018
2,25 min,22 mi,"via I-15, Old Highway 395",Fri Sep 28 15:56:58 2018
1,21 min,21 mi,via I-15,Fri Sep 28 15:57:05 2018
2,25 min,22 mi,"via I-15, Old Highway 395",Fri Sep 28 15:57:05 2018
1,21 min,21 mi,via I-15,Fri Sep 28 15:57:12 2018
2,25 min,22 mi,"via I-15, Old Highway 395",Fri Sep 28 15:57:12 2018
1,21 min,21 mi,via I-15,Fri Sep 28 15:57:18 2018
2,25 min,22 mi,"via I-15, Old Highway 395",Fri Sep 28 15:57:18 2018
1,21 min,21 mi,via I-15,Fri Sep 28 15:57:25 2018
2,25 min,22 mi,"via I-15, Old Highway 395",Fri Sep 28 15:57:25 2018
1,21 min,21 mi,via I-15,Fri Sep 28 15:57:31 2018
2,25 min,22 mi,"via I-15, Old Highway 395",Fri Sep 28 15:57:31 2018
1,21 min,21 mi,via I-15,Fri Sep 28 15:57:38 2018
2,25 min,22 mi,"via I-15, Old Highway 395",Fri Sep 28 15:57:38 2018
1,21 min,21 mi,via I-15,Fri Sep 28 15:57:44 2018
2,25 min,22 mi,"via I-15, Old Highway 395",Fri Sep 28 15:57:44 2018
1,21 min,21 mi,via I-15,Fri Sep 28 15:57:51 2018
2,25 min,22 mi,"via I-15, Old Highway 395",Fri Sep 28 15:57:51 2018
1,21 min,21 mi,via I-15,Fri Sep 28 15:57:58 2018
2,25 min,22 mi,"via I-15, Old Highway 395",Fri Sep 28 15:57:58 2018
1,21 min,21 mi,via I-15,Fri Sep 28 15:58:05 2018
2,25 min,22 mi,"via I-15, Old Highway 395",Fri Sep 28 15:58:05 2018
1,21 min,21 mi,via I-15,Fri Sep 28 15:58:11 2018
2,25 min,22 mi,"via I-15, Old Highway 395",Fri Sep 28 15:58:11 2018
1,21 min,21 mi,via I-15,Fri Sep 28 15:58:18 2018
2,25 min,22 mi,"via I-15, Old Highway 395",Fri Sep 28 15:58:18 2018
1,21 min,21 mi,via I-15,Fri Sep 28 15:58:24 2018
2,25 min,22 mi,"via I-15, Old Highway 395",Fri Sep 28 15:58:24 2018
1,21 min,21 mi,via I-15,Fri Sep 28 15:58:31 2018
2,25 min,22 mi,"via I-15, Old Highway 395",Fri Sep 28 15:58:31 2018
1,21 min,21 mi,via I-15,Fri Sep 28 15:58:38 2018
2,25 min,22 mi,"via I-15, Old Highway 395",Fri Sep 28 15:58:38 2018
1,21 min,21 mi,via I-15,Fri Sep 28 15:58:45 2018
2,25 min,22 mi,"via I-15, Old Highway 395",Fri Sep 28 15:58:45 2018
1,21 min,21 mi,via I-15,Fri Sep 28 15:58:52 2018
2,25 min,22 mi,"via I-15, Old Highway 395",Fri Sep 28 15:58:52 2018
1,21 min,21 mi,via I-15,Fri Sep 28 15:58:58 2018
2,25 min,22 mi,"via I-15, Old Highway 395",Fri Sep 28 15:58:58 2018
1,21 min,21 mi,via I-15,Fri Sep 28 15:59:05 2018
2,25 min,22 mi,"via I-15, Old Highway 395",Fri Sep 28 15:59:05 2018
1,21 min,21 mi,via I-15,Fri Sep 28 15:59:12 2018
2,25 min,22 mi,"via I-15, Old Highway 395",Fri Sep 28 15:59:12 2018
1,21 min,21 mi,via I-15,Fri Sep 28 15:59:18 2018
2,25 min,22 mi,"via I-15, Old Highway 395",Fri Sep 28 15:59:18 2018
1,21 min,21 mi,via I-15,Fri Sep 28 15:59:25 2018
2,25 min,22 mi,"via I-15, Old Highway 395",Fri Sep 28 15:59:25 2018
1,21 min,21 mi,via I-15,Fri Sep 28 15:59:31 2018
2,25 min,22 mi,"via I-15, Old Highway 395",Fri Sep 28 15:59:31 2018
1,21 min,21 mi,via I-15,Fri Sep 28 15:59:38 2018
2,25 min,22 mi,"via I-15, Old Highway 395",Fri Sep 28 15:59:38 2018
1,21 min,21 mi,via I-15,Fri Sep 28 15:59:44 2018
2,25 min,22 mi,"via I-15, Old Highway 395",Fri Sep 28 15:59:44 2018
1,21 min,21 mi,via I-15,Fri Sep 28 15:59:51 2018
2,25 min,22 mi,"via I-15, Old Highway 395",Fri Sep 28 15:59:51 2018
1,21 min,21 mi,via I-15,Fri Sep 28 15:59:58 2018
2,25 min,22 mi,"via I-15, Old Highway 395",Fri Sep 28 15:59:58 2018
1,21 min,21 mi,via I-15,Fri Sep 28 16:00:05 2018
2,25 min,22 mi,"via I-15, Old Highway 395",Fri Sep 28 16:00:05 2018
1,21 min,21 mi,via I-15,Fri Sep 28 16:00:11 2018
2,25 min,22 mi,"via I-15, Old Highway 395",Fri Sep 28 16:00:11 2018
1,21 min,21 mi,via I-15,Fri Sep 28 16:00:18 2018
2,25 min,22 mi,"via I-15, Old Highway 395",Fri Sep 28 16:00:18 2018
1,21 min,21 mi,via I-15,Fri Sep 28 16:00:24 2018
2,25 min,22 mi,"via I-15, Old Highway 395",Fri Sep 28 16:00:24 2018
1,21 min,21 mi,via I-15,Fri Sep 28 16:00:31 2018
2,25 min,22 mi,"via I-15, Old Highway 395",Fri Sep 28 16:00:31 2018
1,21 min,21 mi,via I-15,Fri Sep 28 16:00:37 2018
2,25 min,22 mi,"via I-15, Old Highway 395",Fri Sep 28 16:00:37 2018
1,21 min,21 mi,via I-15,Fri Sep 28 16:00:44 2018
2,25 min,22 mi,"via I-15, Old Highway 395",Fri Sep 28 16:00:44 2018
1,21 min,21 mi,via I-15,Fri Sep 28 16:00:51 2018
2,25 min,22 mi,"via I-15, Old Highway 395",Fri Sep 28 16:00:51 2018
1,21 min,21 mi,via I-15,Fri Sep 28 16:00:57 2018
2,25 min,22 mi,"via I-15, Old Highway 395",Fri Sep 28 16:00:57 2018
1,21 min,21 mi,via I-15,Fri Sep 28 16:01:03 2018
2,25 min,22 mi,"via I-15, Old Highway 395",Fri Sep 28 16:01:03 2018
1,21 min,21 mi,via I-15,Fri Sep 28 16:01:10 2018
2,25 min,22 mi,"via I-15, Old Highway 395",Fri Sep 28 16:01:10 2018
1,21 min,21 mi,via I-15,Fri Sep 28 16:01:16 2018
2,25 min,22 mi,"via I-15, Old Highway 395",Fri Sep 28 16:01:16 2018
1,21 min,21 mi,via I-15,Fri Sep 28 16:01:23 2018
2,25 min,22 mi,"via I-15, Old Highway 395",Fri Sep 28 16:01:23 2018
1,21 min,21 mi,via I-15,Fri Sep 28 16:01:29 2018
2,25 min,22 mi,"via I-15, Old Highway 395",Fri Sep 28 16:01:29 2018
1,21 min,21 mi,via I-15,Fri Sep 28 16:01:36 2018
2,25 min,22 mi,"via I-15, Old Highway 395",Fri Sep 28 16:01:36 2018
1,21 min,21 mi,via I-15,Fri Sep 28 16:01:44 2018
2,25 min,22 mi,"via I-15, Old Highway 395",Fri Sep 28 16:01:44 2018
1,21 min,21 mi,via I-15,Fri Sep 28 16:01:50 2018
2,25 min,22 mi,"via I-15, Old Highway 395",Fri Sep 28 16:01:50 2018
1,21 min,21 mi,via I-15,Fri Sep 28 16:01:57 2018
2,25 min,22 mi,"via I-15, Old Highway 395",Fri Sep 28 16:01:57 2018
1,21 min,21 mi,via I-15,Fri Sep 28 16:02:03 2018
2,25 min,22 mi,"via I-15, Old Highway 395",Fri Sep 28 16:02:03 2018
1,21 min,21 mi,via I-15,Fri Sep 28 16:02:10 2018
2,25 min,22 mi,"via I-15, Old Highway 395",Fri Sep 28 16:02:10 2018
1,21 min,21 mi,via I-15,Fri Sep 28 16:02:16 2018
2,25 min,22 mi,"via I-15, Old Highway 395",Fri Sep 28 16:02:16 2018
1,21 min,21 mi,via I-15,Fri Sep 28 16:02:23 2018
2,25 min,22 mi,"via I-15, Old Highway 395",Fri Sep 28 16:02:23 2018
1,21 min,21 mi,via I-15,Fri Sep 28 16:02:30 2018
2,25 min,22 mi,"via I-15, Old Highway 395",Fri Sep 28 16:02:30 2018
1,21 min,21 mi,via I-15,Fri Sep 28 16:02:37 2018
2,25 min,22 mi,"via I-15, Old Highway 395",Fri Sep 28 16:02:37 2018
1,21 min,21 mi,via I-15,Fri Sep 28 16:02:43 2018
2,25 min,22 mi,"via I-15, Old Highway 395",Fri Sep 28 16:02:43 2018
1,21 min,21 mi,via I-15,Fri Sep 28 16:02:50 2018
2,25 min,22 mi,"via I-15, Old Highway 395",Fri Sep 28 16:02:50 2018
1,21 min,21 mi,via I-15,Fri Sep 28 16:02:56 2018
2,25 min,22 mi,"via I-15, Old Highway 395",Fri Sep 28 16:02:56 2018
1,21 min,21 mi,via I-15,Fri Sep 28 16:03:03 2018
2,25 min,22 mi,"via I-15, Old Highway 395",Fri Sep 28 16:03:03 2018
1,21 min,21 mi,via I-15,Fri Sep 28 16:03:09 2018
2,25 min,22 mi,"via I-15, Old Highway 395",Fri Sep 28 16:03:09 2018
1,21 min,21 mi,via I-15,Fri Sep 28 16:03:16 2018
2,25 min,22 mi,"via I-15, Old Highway 395",Fri Sep 28 16:03:16 2018
1,21 min,21 mi,via I-15,Fri Sep 28 16:03:22 2018
2,25 min,22 mi,"via I-15, Old Highway 395",Fri Sep 28 16:03:22 2018
1,21 min,21 mi,via I-15,Fri Sep 28 16:03:29 2018
2,25 min,22 mi,"via I-15, Old Highway 395",Fri Sep 28 16:03:29 2018
1,21 min,21 mi,via I-15,Fri Sep 28 16:03:35 2018
2,25 min,22 mi,"via I-15, Old Highway 395",Fri Sep 28 16:03:35 2018
1,21 min,21 mi,via I-15,Fri Sep 28 16:03:42 2018
2,25 min,22 mi,"via I-15, Old Highway 395",Fri Sep 28 16:03:42 2018
1,21 min,21 mi,via I-15,Fri Sep 28 16:03:49 2018
2,25 min,22 mi,"via I-15, Old Highway 395",Fri Sep 28 16:03:49 2018
1,21 min,21 mi,via I-15,Fri Sep 28 16:03:55 2018
2,25 min,22 mi,"via I-15, Old Highway 395",Fri Sep 28 16:03:55 2018
1,21 min,21 mi,via I-15,Fri Sep 28 16:04:02 2018
2,25 min,22 mi,"via I-15, Old Highway 395",Fri Sep 28 16:04:02 2018
1,21 min,21 mi,via I-15,Fri Sep 28 16:04:08 2018
2,25 min,22 mi,"via I-15, Old Highway 395",Fri Sep 28 16:04:08 2018
1,21 min,21 mi,via I-15,Fri Sep 28 16:04:15 2018
2,25 min,22 mi,"via I-15, Old Highway 395",Fri Sep 28 16:04:15 2018
1,21 min,21 mi,via I-15,Fri Sep 28 16:04:21 2018
2,25 min,22 mi,"via I-15, Old Highway 395",Fri Sep 28 16:04:21 2018
1,21 min,21 mi,via I-15,Fri Sep 28 16:04:28 2018
2,25 min,22 mi,"via I-15, Old Highway 395",Fri Sep 28 16:04:28 2018
1,21 min,21 mi,via I-15,Fri Sep 28 16:04:35 2018
2,25 min,22 mi,"via I-15, Old Highway 395",Fri Sep 28 16:04:35 2018
1,21 min,21 mi,via I-15,Fri Sep 28 16:04:41 2018
2,25 min,22 mi,"via I-15, Old Highway 395",Fri Sep 28 16:04:41 2018
1,21 min,21 mi,via I-15,Fri Sep 28 16:04:48 2018
2,25 min,22 mi,"via I-15, Old Highway 395",Fri Sep 28 16:04:48 2018
1,21 min,21 mi,via I-15,Fri Sep 28 16:04:54 2018
2,25 min,22 mi,"via I-15, Old Highway 395",Fri Sep 28 16:04:54 2018
1,21 min,21 mi,via I-15,Fri Sep 28 16:05:01 2018
2,25 min,22 mi,"via I-15, Old Highway 395",Fri Sep 28 16:05:01 2018
1,21 min,21 mi,via I-15,Fri Sep 28 16:05:07 2018
2,25 min,22 mi,"via I-15, Old Highway 395",Fri Sep 28 16:05:07 2018
1,21 min,21 mi,via I-15,Fri Sep 28 16:05:14 2018
2,25 min,22 mi,"via I-15, Old Highway 395",Fri Sep 28 16:05:14 2018
1,21 min,21 mi,via I-15,Fri Sep 28 16:05:21 2018
2,25 min,22 mi,"via I-15, Old Highway 395",Fri Sep 28 16:05:21 2018
1,21 min,21 mi,via I-15,Fri Sep 28 16:05:27 2018
2,25 min,22 mi,"via I-15, Old Highway 395",Fri Sep 28 16:05:27 2018
1,21 min,21 mi,via I-15,Fri Sep 28 16:05:34 2018
2,25 min,22 mi,"via I-15, Old Highway 395",Fri Sep 28 16:05:34 2018
1,21 min,21 mi,via I-15,Fri Sep 28 16:05:42 2018
2,25 min,22 mi,"via I-15, Old Highway 395",Fri Sep 28 16:05:42 2018
1,21 min,21 mi,via I-15,Fri Sep 28 16:05:48 2018
2,25 min,22 mi,"via I-15, Old Highway 395",Fri Sep 28 16:05:48 2018
1,21 min,21 mi,via I-15,Fri Sep 28 16:05:55 2018
2,25 min,22 mi,"via I-15, Old Highway 395",Fri Sep 28 16:05:55 2018
1,21 min,21 mi,via I-15,Fri Sep 28 16:06:01 2018
2,25 min,22 mi,"via I-15, Old Highway 395",Fri Sep 28 16:06:01 2018
1,21 min,21 mi,via I-15,Fri Sep 28 16:06:08 2018
2,25 min,22 mi,"via I-15, Old Highway 395",Fri Sep 28 16:06:08 2018
1,21 min,21 mi,via I-15,Fri Sep 28 16:06:14 2018
2,25 min,22 mi,"via I-15, Old Highway 395",Fri Sep 28 16:06:14 2018
1,21 min,21 mi,via I-15,Fri Sep 28 16:06:21 2018
2,25 min,22 mi,"via I-15, Old Highway 395",Fri Sep 28 16:06:21 2018
1,21 min,21 mi,via I-15,Fri Sep 28 16:06:28 2018
2,25 min,22 mi,"via I-15, Old Highway 395",Fri Sep 28 16:06:28 2018
1,21 min,21 mi,via I-15,Fri Sep 28 16:06:34 2018
2,25 min,22 mi,"via I-15, Old Highway 395",Fri Sep 28 16:06:34 2018
1,21 min,21 mi,via I-15,Fri Sep 28 16:06:41 2018
2,25 min,22 mi,"via I-15, Old Highway 395",Fri Sep 28 16:06:41 2018
1,21 min,21 mi,via I-15,Fri Sep 28 16:06:47 2018
2,25 min,22 mi,"via I-15, Old Highway 395",Fri Sep 28 16:06:47 2018
1,21 min,21 mi,via I-15,Fri Sep 28 16:06:54 2018
2,25 min,22 mi,"via I-15, Old Highway 395",Fri Sep 28 16:06:54 2018
1,21 min,21 mi,via I-15,Fri Sep 28 16:07:01 2018
2,25 min,22 mi,"via I-15, Old Highway 395",Fri Sep 28 16:07:01 2018
1,21 min,21 mi,via I-15,Fri Sep 28 16:07:08 2018
2,25 min,22 mi,"via I-15, Old Highway 395",Fri Sep 28 16:07:08 2018
1,21 min,21 mi,via I-15,Fri Sep 28 16:07:15 2018
2,25 min,22 mi,"via I-15, Old Highway 395",Fri Sep 28 16:07:15 2018
1,21 min,21 mi,via I-15,Fri Sep 28 16:07:21 2018
2,25 min,22 mi,"via I-15, Old Highway 395",Fri Sep 28 16:07:21 2018
1,21 min,21 mi,via I-15,Fri Sep 28 16:07:28 2018
2,25 min,22 mi,"via I-15, Old Highway 395",Fri Sep 28 16:07:28 2018
1,21 min,21 mi,via I-15,Fri Sep 28 16:07:35 2018
2,25 min,22 mi,"via I-15, Old Highway 395",Fri Sep 28 16:07:35 2018
1,21 min,21 mi,via I-15,Fri Sep 28 16:07:41 2018
2,25 min,22 mi,"via I-15, Old Highway 395",Fri Sep 28 16:07:41 2018
1,21 min,21 mi,via I-15,Fri Sep 28 16:07:48 2018
2,25 min,22 mi,"via I-15, Old Highway 395",Fri Sep 28 16:07:48 2018
1,21 min,21 mi,via I-15,Fri Sep 28 16:07:55 2018
2,25 min,22 mi,"via I-15, Old Highway 395",Fri Sep 28 16:07:55 2018
1,21 min,21 mi,via I-15,Fri Sep 28 16:08:02 2018
2,25 min,22 mi,"via I-15, Old Highway 395",Fri Sep 28 16:08:02 2018
1,21 min,21 mi,via I-15,Fri Sep 28 16:08:08 2018
2,25 min,22 mi,"via I-15, Old Highway 395",Fri Sep 28 16:08:08 2018
1,21 min,21 mi,via I-15,Fri Sep 28 16:08:15 2018
2,25 min,22 mi,"via I-15, Old Highway 395",Fri Sep 28 16:08:15 2018
1,21 min,21 mi,via I-15,Fri Sep 28 16:08:22 2018
2,25 min,22 mi,"via I-15, Old Highway 395",Fri Sep 28 16:08:22 2018
1,21 min,21 mi,via I-15,Fri Sep 28 16:08:28 2018
2,25 min,22 mi,"via I-15, Old Highway 395",Fri Sep 28 16:08:28 2018
1,21 min,21 mi,via I-15,Fri Sep 28 16:08:35 2018
2,25 min,22 mi,"via I-15, Old Highway 395",Fri Sep 28 16:08:35 2018
1,21 min,21 mi,via I-15,Fri Sep 28 16:08:41 2018
2,25 min,22 mi,"via I-15, Old Highway 395",Fri Sep 28 16:08:41 2018
1,21 min,21 mi,via I-15,Fri Sep 28 16:08:48 2018
2,25 min,22 mi,"via I-15, Old Highway 395",Fri Sep 28 16:08:48 2018
1,21 min,21 mi,via I-15,Fri Sep 28 16:08:55 2018
2,25 min,22 mi,"via I-15, Old Highway 395",Fri Sep 28 16:08:55 2018
1,21 min,21 mi,via I-15,Fri Sep 28 16:09:01 2018
2,25 min,22 mi,"via I-15, Old Highway 395",Fri Sep 28 16:09:01 2018
1,21 min,21 mi,via I-15,Fri Sep 28 16:09:08 2018
2,25 min,22 mi,"via I-15, Old Highway 395",Fri Sep 28 16:09:08 2018
1,21 min,21 mi,via I-15,Fri Sep 28 16:09:15 2018
2,25 min,22 mi,"via I-15, Old Highway 395",Fri Sep 28 16:09:15 2018
1,21 min,21 mi,via I-15,Fri Sep 28 16:09:22 2018
2,25 min,22 mi,"via I-15, Old Highway 395",Fri Sep 28 16:09:22 2018
1,21 min,21 mi,via I-15,Fri Sep 28 16:09:28 2018
2,25 min,22 mi,"via I-15, Old Highway 395",Fri Sep 28 16:09:28 2018
1,21 min,21 mi,via I-15,Fri Sep 28 16:09:35 2018
2,25 min,22 mi,"via I-15, Old Highway 395",Fri Sep 28 16:09:35 2018
1,21 min,21 mi,via I-15,Fri Sep 28 16:09:41 2018
2,25 min,22 mi,"via I-15, Old Highway 395",Fri Sep 28 16:09:41 2018
1,21 min,21 mi,via I-15,Fri Sep 28 16:09:48 2018
2,25 min,22 mi,"via I-15, Old Highway 395",Fri Sep 28 16:09:48 2018
1,21 min,21 mi,via I-15,Fri Sep 28 16:09:54 2018
2,25 min,22 mi,"via I-15, Old Highway 395",Fri Sep 28 16:09:54 2018
1,21 min,21 mi,via I-15,Fri Sep 28 16:10:01 2018
2,25 min,22 mi,"via I-15, Old Highway 395",Fri Sep 28 16:10:01 2018
1,21 min,21 mi,via I-15,Fri Sep 28 16:10:08 2018
2,25 min,22 mi,"via I-15, Old Highway 395",Fri Sep 28 16:10:08 2018
1,21 min,21 mi,via I-15,Fri Sep 28 16:10:14 2018
2,25 min,22 mi,"via I-15, Old Highway 395",Fri Sep 28 16:10:14 2018
1,21 min,21 mi,via I-15,Fri Sep 28 16:10:21 2018
2,25 min,22 mi,"via I-15, Old Highway 395",Fri Sep 28 16:10:21 2018
1,21 min,21 mi,via I-15,Fri Sep 28 16:10:28 2018
2,25 min,22 mi,"via I-15, Old Highway 395",Fri Sep 28 16:10:28 2018
1,21 min,21 mi,via I-15,Fri Sep 28 16:10:34 2018
2,25 min,22 mi,"via I-15, Old Highway 395",Fri Sep 28 16:10:34 2018
1,21 min,21 mi,via I-15,Fri Sep 28 16:10:41 2018
2,25 min,22 mi,"via I-15, Old Highway 395",Fri Sep 28 16:10:41 2018
1,21 min,21 mi,via I-15,Fri Sep 28 16:10:47 2018
2,25 min,22 mi,"via I-15, Old Highway 395",Fri Sep 28 16:10:47 2018
1,21 min,21 mi,via I-15,Fri Sep 28 16:10:54 2018
2,25 min,22 mi,"via I-15, Old Highway 395",Fri Sep 28 16:10:54 2018
1,21 min,21 mi,via I-15,Fri Sep 28 16:11:00 2018
2,25 min,22 mi,"via I-15, Old Highway 395",Fri Sep 28 16:11:00 2018
1,21 min,21 mi,via I-15,Fri Sep 28 16:11:12 2018
2,25 min,22 mi,"via I-15, Old Highway 395",Fri Sep 28 16:11:12 2018
1,21 min,21 mi,via I-15,Fri Sep 28 16:11:19 2018
2,25 min,22 mi,"via I-15, Old Highway 395",Fri Sep 28 16:11:19 2018
1,21 min,21 mi,via I-15,Fri Sep 28 16:11:27 2018
2,25 min,22 mi,"via I-15, Old Highway 395",Fri Sep 28 16:11:27 2018
1,21 min,21 mi,via I-15,Fri Sep 28 16:11:33 2018
2,25 min,22 mi,"via I-15, Old Highway 395",Fri Sep 28 16:11:33 2018
1,21 min,21 mi,via I-15,Fri Sep 28 16:11:40 2018
2,25 min,22 mi,"via I-15, Old Highway 395",Fri Sep 28 16:11:40 2018
1,21 min,21 mi,via I-15,Fri Sep 28 16:11:47 2018
2,25 min,22 mi,"via I-15, Old Highway 395",Fri Sep 28 16:11:47 2018
1,21 min,21 mi,via I-15,Fri Sep 28 16:11:54 2018
2,25 min,22 mi,"via I-15, Old Highway 395",Fri Sep 28 16:11:54 2018
1,21 min,21 mi,via I-15,Fri Sep 28 16:12:00 2018
2,25 min,22 mi,"via I-15, Old Highway 395",Fri Sep 28 16:12:00 2018
1,21 min,21 mi,via I-15,Fri Sep 28 16:12:07 2018
2,25 min,22 mi,"via I-15, Old Highway 395",Fri Sep 28 16:12:07 2018
1,21 min,21 mi,via I-15,Fri Sep 28 16:12:13 2018
2,25 min,22 mi,"via I-15, Old Highway 395",Fri Sep 28 16:12:13 2018
1,21 min,21 mi,via I-15,Fri Sep 28 16:12:20 2018
2,25 min,22 mi,"via I-15, Old Highway 395",Fri Sep 28 16:12:20 2018
1,21 min,21 mi,via I-15,Fri Sep 28 16:12:27 2018
2,25 min,22 mi,"via I-15, Old Highway 395",Fri Sep 28 16:12:27 2018
1,21 min,21 mi,via I-15,Fri Sep 28 16:12:33 2018
2,25 min,22 mi,"via I-15, Old Highway 395",Fri Sep 28 16:12:33 2018
1,21 min,21 mi,via I-15,Fri Sep 28 16:12:40 2018
2,25 min,22 mi,"via I-15, Old Highway 395",Fri Sep 28 16:12:40 2018
1,21 min,21 mi,via I-15,Fri Sep 28 16:12:47 2018
