Route Number,ETA,Distance,Route,Time
1,26min,15.5mi,via I-278 W,Fri Sep 28 09:09:18 2018
1,26min,15.5mi,via I-278 W,Fri Sep 28 09:09:27 2018
1,26min,15.5mi,via I-278 W,Fri Sep 28 09:09:34 2018
1,26min,15.5mi,via I-278 W,Fri Sep 28 09:09:41 2018
1,26min,15.5mi,via I-278 W,Fri Sep 28 09:09:49 2018
1,26min,15.5mi,via I-278 W,Fri Sep 28 09:09:58 2018
1,26min,15.5mi,via I-278 W,Fri Sep 28 09:10:07 2018
1,26min,15.5mi,via I-278 W,Fri Sep 28 09:10:17 2018
1,26min,15.5mi,via I-278 W,Fri Sep 28 09:10:26 2018
1,26min,15.5mi,via I-278 W,Fri Sep 28 09:10:34 2018
1,26min,15.5mi,via I-278 W,Fri Sep 28 09:10:42 2018
1,26min,15.5mi,via I-278 W,Fri Sep 28 09:10:49 2018
1,26min,15.5mi,via I-278 W,Fri Sep 28 09:10:56 2018
1,26min,15.5mi,via I-278 W,Fri Sep 28 09:11:04 2018
1,26min,15.5mi,via I-278 W,Fri Sep 28 09:11:13 2018
1,26min,15.5mi,via I-278 W,Fri Sep 28 09:11:21 2018
1,26min,15.5mi,via I-278 W,Fri Sep 28 09:11:29 2018
1,26min,15.5mi,via I-278 W,Fri Sep 28 09:11:37 2018
1,26min,15.5mi,via I-278 W,Fri Sep 28 09:11:45 2018
1,26min,15.5mi,via I-278 W,Fri Sep 28 09:11:54 2018
1,26min,15.5mi,via I-278 W,Fri Sep 28 09:12:01 2018
1,26min,15.5mi,via I-278 W,Fri Sep 28 09:12:09 2018
1,26min,15.5mi,via I-278 W,Fri Sep 28 09:12:16 2018
1,26min,15.5mi,via I-278 W,Fri Sep 28 09:12:23 2018
1,26min,15.5mi,via I-278 W,Fri Sep 28 09:12:31 2018
1,26min,15.5mi,via I-278 W,Fri Sep 28 09:12:38 2018
1,26min,15.5mi,via I-278 W,Fri Sep 28 09:12:45 2018
1,26min,15.5mi,via I-278 W,Fri Sep 28 09:12:54 2018
1,26min,15.5mi,via I-278 W,Fri Sep 28 09:12:59 2018
1,26min,15.5mi,via I-278 W,Fri Sep 28 09:13:07 2018
1,26min,15.5mi,via I-278 W,Fri Sep 28 09:13:15 2018
1,26min,15.5mi,via I-278 W,Fri Sep 28 09:13:21 2018
1,26min,15.5mi,via I-278 W,Fri Sep 28 09:13:28 2018
1,26min,15.5mi,via I-278 W,Fri Sep 28 09:13:36 2018
1,26min,15.5mi,via I-278 W,Fri Sep 28 09:13:45 2018
1,26min,15.5mi,via I-278 W,Fri Sep 28 09:13:56 2018
1,26min,15.5mi,via I-278 W,Fri Sep 28 09:14:06 2018
1,26min,15.5mi,via I-278 W,Fri Sep 28 09:14:15 2018
1,26min,15.5mi,via I-278 W,Fri Sep 28 09:14:22 2018
1,26min,15.5mi,via I-278 W,Fri Sep 28 09:14:31 2018
1,26min,15.5mi,via I-278 W,Fri Sep 28 09:14:38 2018
1,26min,15.5mi,via I-278 W,Fri Sep 28 09:14:48 2018
1,26min,15.5mi,via I-278 W,Fri Sep 28 09:14:58 2018
1,26min,15.5mi,via I-278 W,Fri Sep 28 09:15:04 2018
1,26min,15.5mi,via I-278 W,Fri Sep 28 09:15:15 2018
1,26min,15.5mi,via I-278 W,Fri Sep 28 09:15:25 2018
1,26min,15.5mi,via I-278 W,Fri Sep 28 09:15:37 2018
1,26min,15.5mi,via I-278 W,Fri Sep 28 09:15:43 2018
1,26min,15.5mi,via I-278 W,Fri Sep 28 09:15:55 2018
1,26min,15.5mi,via I-278 W,Fri Sep 28 09:16:03 2018
1,26min,15.5mi,via I-278 W,Fri Sep 28 09:16:10 2018
1,26min,15.5mi,via I-278 W,Fri Sep 28 09:16:18 2018
1,26min,15.5mi,via I-278 W,Fri Sep 28 09:16:25 2018
1,25min,15.5mi,via I-278 W,Fri Sep 28 09:16:33 2018
1,26min,15.5mi,via I-278 W,Fri Sep 28 09:16:43 2018
1,25min,15.5mi,via I-278 W,Fri Sep 28 09:16:49 2018
1,25min,15.5mi,via I-278 W,Fri Sep 28 09:16:57 2018
1,25min,15.5mi,via I-278 W,Fri Sep 28 09:17:06 2018
1,25min,15.5mi,via I-278 W,Fri Sep 28 09:17:16 2018
1,25min,15.5mi,via I-278 W,Fri Sep 28 09:17:23 2018
1,25min,15.5mi,via I-278 W,Fri Sep 28 09:17:32 2018
1,25min,15.5mi,via I-278 W,Fri Sep 28 09:17:39 2018
1,25min,15.5mi,via I-278 W,Fri Sep 28 09:17:44 2018
1,25min,15.5mi,via I-278 W,Fri Sep 28 09:17:58 2018
1,25min,15.5mi,via I-278 W,Fri Sep 28 09:18:07 2018
1,25min,15.5mi,via I-278 W,Fri Sep 28 09:18:14 2018
1,25min,15.5mi,via I-278 W,Fri Sep 28 09:18:22 2018
1,25min,15.5mi,via I-278 W,Fri Sep 28 09:18:29 2018
1,25min,15.5mi,via I-278 W,Fri Sep 28 09:18:37 2018
1,25min,15.5mi,via I-278 W,Fri Sep 28 09:18:46 2018
1,25min,15.5mi,via I-278 W,Fri Sep 28 09:18:54 2018
1,25min,15.5mi,via I-278 W,Fri Sep 28 09:19:03 2018
1,25min,15.5mi,via I-278 W,Fri Sep 28 09:19:09 2018
1,25min,15.5mi,via I-278 W,Fri Sep 28 09:19:17 2018
1,25min,15.5mi,via I-278 W,Fri Sep 28 09:19:25 2018
1,25min,15.5mi,via I-278 W,Fri Sep 28 09:19:31 2018
1,25min,15.5mi,via I-278 W,Fri Sep 28 09:19:39 2018
1,25min,15.5mi,via I-278 W,Fri Sep 28 09:19:46 2018
1,25min,15.5mi,via I-278 W,Fri Sep 28 09:19:52 2018
1,25min,15.5mi,via I-278 W,Fri Sep 28 09:20:04 2018
1,25min,15.5mi,via I-278 W,Fri Sep 28 09:20:12 2018
1,25min,15.5mi,via I-278 W,Fri Sep 28 09:20:24 2018
1,25min,15.5mi,via I-278 W,Fri Sep 28 09:20:31 2018
1,25min,15.5mi,via I-278 W,Fri Sep 28 09:20:39 2018
1,25min,15.5mi,via I-278 W,Fri Sep 28 09:20:45 2018
1,25min,15.5mi,via I-278 W,Fri Sep 28 09:20:53 2018
1,25min,15.5mi,via I-278 W,Fri Sep 28 09:21:02 2018
1,25min,15.5mi,via I-278 W,Fri Sep 28 09:21:10 2018
