Route Number,ETA,Distance,Route,Time
3,27 min,30.2 miles,I-105 E and I-405 S,Fri Sep 28 03:01:10 2018
1,21 min,22.6 miles,I-405 S,Fri Sep 28 03:01:28 2018
2,26 min,29.9 miles,I-105 E and I-605 S,Fri Sep 28 03:01:28 2018
3,27 min,30.2 miles,I-105 E and I-405 S,Fri Sep 28 03:01:28 2018
1,21 min,22.6 miles,I-405 S,Fri Sep 28 03:01:47 2018
2,26 min,29.9 miles,I-105 E and I-605 S,Fri Sep 28 03:01:47 2018
3,27 min,30.2 miles,I-105 E and I-405 S,Fri Sep 28 03:01:47 2018
1,21 min,22.6 miles,I-405 S,Fri Sep 28 03:02:10 2018
2,26 min,29.9 miles,I-105 E and I-605 S,Fri Sep 28 03:02:10 2018
3,27 min,30.2 miles,I-105 E and I-405 S,Fri Sep 28 03:02:10 2018
1,21 min,22.6 miles,I-405 S,Fri Sep 28 03:02:28 2018
2,26 min,29.9 miles,I-105 E and I-605 S,Fri Sep 28 03:02:28 2018
3,27 min,30.2 miles,I-105 E and I-405 S,Fri Sep 28 03:02:28 2018
1,21 min,22.6 miles,I-405 S,Fri Sep 28 03:02:53 2018
2,26 min,29.9 miles,I-105 E and I-605 S,Fri Sep 28 03:02:53 2018
3,27 min,30.2 miles,I-105 E and I-405 S,Fri Sep 28 03:02:53 2018
1,21 min,22.6 miles,I-405 S,Fri Sep 28 03:03:16 2018
2,26 min,29.9 miles,I-105 E and I-605 S,Fri Sep 28 03:03:16 2018
3,27 min,30.2 miles,I-105 E and I-405 S,Fri Sep 28 03:03:16 2018
1,21 min,22.6 miles,I-405 S,Fri Sep 28 03:03:34 2018
2,26 min,29.9 miles,I-105 E and I-605 S,Fri Sep 28 03:03:34 2018
3,27 min,30.2 miles,I-105 E and I-405 S,Fri Sep 28 03:03:34 2018
1,21 min,22.6 miles,I-405 S,Fri Sep 28 03:03:52 2018
2,26 min,29.9 miles,I-105 E and I-605 S,Fri Sep 28 03:03:52 2018
3,27 min,30.2 miles,I-105 E and I-405 S,Fri Sep 28 03:03:52 2018
1,21 min,22.6 miles,I-405 S,Fri Sep 28 03:04:17 2018
2,26 min,29.9 miles,I-105 E and I-605 S,Fri Sep 28 03:04:17 2018
3,27 min,30.2 miles,I-105 E and I-405 S,Fri Sep 28 03:04:17 2018
1,21 min,22.6 miles,I-405 S,Fri Sep 28 03:04:34 2018
2,26 min,29.9 miles,I-105 E and I-605 S,Fri Sep 28 03:04:34 2018
3,27 min,30.2 miles,I-105 E and I-405 S,Fri Sep 28 03:04:34 2018
1,21 min,22.6 miles,I-405 S,Fri Sep 28 03:04:51 2018
2,26 min,29.9 miles,I-105 E and I-605 S,Fri Sep 28 03:04:51 2018
3,27 min,30.2 miles,I-105 E and I-405 S,Fri Sep 28 03:04:51 2018
1,21 min,22.6 miles,I-405 S,Fri Sep 28 03:05:11 2018
2,26 min,29.9 miles,I-105 E and I-605 S,Fri Sep 28 03:05:11 2018
3,27 min,30.2 miles,I-105 E and I-405 S,Fri Sep 28 03:05:11 2018
1,21 min,22.6 miles,I-405 S,Fri Sep 28 03:05:36 2018
2,26 min,29.9 miles,I-105 E and I-605 S,Fri Sep 28 03:05:36 2018
3,27 min,30.2 miles,I-105 E and I-405 S,Fri Sep 28 03:05:36 2018
1,21 min,22.6 miles,I-405 S,Fri Sep 28 03:05:59 2018
2,26 min,29.9 miles,I-105 E and I-605 S,Fri Sep 28 03:05:59 2018
3,27 min,30.2 miles,I-105 E and I-405 S,Fri Sep 28 03:05:59 2018
1,21 min,22.6 miles,I-405 S,Fri Sep 28 03:06:16 2018
2,26 min,29.9 miles,I-105 E and I-605 S,Fri Sep 28 03:06:16 2018
3,27 min,30.2 miles,I-105 E and I-405 S,Fri Sep 28 03:06:16 2018
1,21 min,22.6 miles,I-405 S,Fri Sep 28 03:06:34 2018
2,26 min,29.9 miles,I-105 E and I-605 S,Fri Sep 28 03:06:34 2018
3,27 min,30.2 miles,I-105 E and I-405 S,Fri Sep 28 03:06:34 2018
1,21 min,22.6 miles,I-405 S,Fri Sep 28 03:06:52 2018
2,26 min,29.9 miles,I-105 E and I-605 S,Fri Sep 28 03:06:52 2018
3,27 min,30.2 miles,I-105 E and I-405 S,Fri Sep 28 03:06:52 2018
1,21 min,22.6 miles,I-405 S,Fri Sep 28 03:07:12 2018
2,26 min,29.9 miles,I-105 E and I-605 S,Fri Sep 28 03:07:12 2018
3,27 min,30.2 miles,I-105 E and I-405 S,Fri Sep 28 03:07:12 2018
1,21 min,22.6 miles,I-405 S,Fri Sep 28 03:07:30 2018
2,26 min,29.9 miles,I-105 E and I-605 S,Fri Sep 28 03:07:30 2018
3,27 min,30.2 miles,I-105 E and I-405 S,Fri Sep 28 03:07:30 2018
1,21 min,22.6 miles,I-405 S,Fri Sep 28 03:07:51 2018
2,26 min,29.9 miles,I-105 E and I-605 S,Fri Sep 28 03:07:51 2018
3,27 min,30.2 miles,I-105 E and I-405 S,Fri Sep 28 03:07:51 2018
1,21 min,22.6 miles,I-405 S,Fri Sep 28 03:08:12 2018
2,26 min,29.9 miles,I-105 E and I-605 S,Fri Sep 28 03:08:12 2018
3,27 min,30.2 miles,I-105 E and I-405 S,Fri Sep 28 03:08:12 2018
1,21 min,22.6 miles,I-405 S,Fri Sep 28 03:08:31 2018
2,26 min,29.9 miles,I-105 E and I-605 S,Fri Sep 28 03:08:31 2018
3,27 min,30.2 miles,I-105 E and I-405 S,Fri Sep 28 03:08:31 2018
1,21 min,22.6 miles,I-405 S,Fri Sep 28 03:08:50 2018
2,26 min,29.9 miles,I-105 E and I-605 S,Fri Sep 28 03:08:50 2018
3,27 min,30.2 miles,I-105 E and I-405 S,Fri Sep 28 03:08:50 2018
1,21 min,22.6 miles,I-405 S,Fri Sep 28 03:09:11 2018
2,26 min,29.9 miles,I-105 E and I-605 S,Fri Sep 28 03:09:11 2018
3,27 min,30.2 miles,I-105 E and I-405 S,Fri Sep 28 03:09:11 2018
1,21 min,22.6 miles,I-405 S,Fri Sep 28 03:09:33 2018
2,26 min,29.9 miles,I-105 E and I-605 S,Fri Sep 28 03:09:33 2018
3,27 min,30.2 miles,I-105 E and I-405 S,Fri Sep 28 03:09:33 2018
1,21 min,22.6 miles,I-405 S,Fri Sep 28 03:09:56 2018
2,26 min,29.9 miles,I-105 E and I-605 S,Fri Sep 28 03:09:56 2018
3,27 min,30.2 miles,I-105 E and I-405 S,Fri Sep 28 03:09:56 2018
1,21 min,22.6 miles,I-405 S,Fri Sep 28 03:10:20 2018
2,26 min,29.9 miles,I-105 E and I-605 S,Fri Sep 28 03:10:20 2018
3,27 min,30.2 miles,I-105 E and I-405 S,Fri Sep 28 03:10:20 2018
1,21 min,22.6 miles,I-405 S,Fri Sep 28 03:10:41 2018
2,26 min,29.9 miles,I-105 E and I-605 S,Fri Sep 28 03:10:41 2018
3,27 min,30.2 miles,I-105 E and I-405 S,Fri Sep 28 03:10:41 2018
1,21 min,22.6 miles,I-405 S,Fri Sep 28 03:11:03 2018
2,26 min,29.9 miles,I-105 E and I-605 S,Fri Sep 28 03:11:03 2018
3,27 min,30.2 miles,I-105 E and I-405 S,Fri Sep 28 03:11:03 2018
1,21 min,22.6 miles,I-405 S,Fri Sep 28 03:11:20 2018
2,26 min,29.9 miles,I-105 E and I-605 S,Fri Sep 28 03:11:20 2018
3,27 min,30.2 miles,I-105 E and I-405 S,Fri Sep 28 03:11:20 2018
1,21 min,22.6 miles,I-405 S,Fri Sep 28 03:11:38 2018
2,26 min,29.9 miles,I-105 E and I-605 S,Fri Sep 28 03:11:38 2018
3,27 min,30.2 miles,I-105 E and I-405 S,Fri Sep 28 03:11:38 2018
1,21 min,22.6 miles,I-405 S,Fri Sep 28 03:11:54 2018
2,26 min,29.9 miles,I-105 E and I-605 S,Fri Sep 28 03:11:54 2018
3,27 min,30.2 miles,I-105 E and I-405 S,Fri Sep 28 03:11:54 2018
1,21 min,22.6 miles,I-405 S,Fri Sep 28 03:12:14 2018
2,26 min,29.9 miles,I-105 E and I-605 S,Fri Sep 28 03:12:14 2018
3,27 min,30.2 miles,I-105 E and I-405 S,Fri Sep 28 03:12:14 2018
1,21 min,22.6 miles,I-405 S,Fri Sep 28 03:12:43 2018
2,26 min,29.9 miles,I-105 E and I-605 S,Fri Sep 28 03:12:43 2018
3,27 min,30.2 miles,I-105 E and I-405 S,Fri Sep 28 03:12:43 2018
1,21 min,22.6 miles,I-405 S,Fri Sep 28 03:13:04 2018
2,26 min,29.9 miles,I-105 E and I-605 S,Fri Sep 28 03:13:04 2018
3,27 min,30.2 miles,I-105 E and I-405 S,Fri Sep 28 03:13:04 2018
1,21 min,22.6 miles,I-405 S,Fri Sep 28 03:13:22 2018
2,26 min,29.9 miles,I-105 E and I-605 S,Fri Sep 28 03:13:22 2018
3,27 min,30.2 miles,I-105 E and I-405 S,Fri Sep 28 03:13:22 2018
1,22 min,22.6 miles,I-405 S,Fri Sep 28 03:13:45 2018
2,26 min,29.9 miles,I-105 E and I-605 S,Fri Sep 28 03:13:45 2018
3,27 min,30.2 miles,I-105 E and I-405 S,Fri Sep 28 03:13:45 2018
1,22 min,22.6 miles,I-405 S,Fri Sep 28 03:14:03 2018
2,26 min,29.9 miles,I-105 E and I-605 S,Fri Sep 28 03:14:03 2018
3,27 min,30.2 miles,I-105 E and I-405 S,Fri Sep 28 03:14:03 2018
1,22 min,22.6 miles,I-405 S,Fri Sep 28 03:14:26 2018
2,26 min,29.9 miles,I-105 E and I-605 S,Fri Sep 28 03:14:26 2018
3,27 min,30.2 miles,I-105 E and I-405 S,Fri Sep 28 03:14:26 2018
1,22 min,22.6 miles,I-405 S,Fri Sep 28 03:14:48 2018
2,26 min,29.9 miles,I-105 E and I-605 S,Fri Sep 28 03:14:48 2018
3,27 min,30.2 miles,I-105 E and I-405 S,Fri Sep 28 03:14:48 2018
1,21 min,22.6 miles,I-405 S,Fri Sep 28 03:15:05 2018
2,26 min,29.9 miles,I-105 E and I-605 S,Fri Sep 28 03:15:05 2018
3,27 min,30.2 miles,I-105 E and I-405 S,Fri Sep 28 03:15:05 2018
1,21 min,22.6 miles,I-405 S,Fri Sep 28 03:15:25 2018
2,26 min,29.9 miles,I-105 E and I-605 S,Fri Sep 28 03:15:25 2018
3,27 min,30.2 miles,I-105 E and I-405 S,Fri Sep 28 03:15:25 2018
1,21 min,22.6 miles,I-405 S,Fri Sep 28 03:15:42 2018
2,26 min,29.9 miles,I-105 E and I-605 S,Fri Sep 28 03:15:42 2018
3,27 min,30.2 miles,I-105 E and I-405 S,Fri Sep 28 03:15:42 2018
1,21 min,22.6 miles,I-405 S,Fri Sep 28 03:16:07 2018
2,26 min,29.9 miles,I-105 E and I-605 S,Fri Sep 28 03:16:07 2018
3,27 min,30.2 miles,I-105 E and I-405 S,Fri Sep 28 03:16:07 2018
1,21 min,22.6 miles,I-405 S,Fri Sep 28 03:16:28 2018
2,26 min,29.9 miles,I-105 E and I-605 S,Fri Sep 28 03:16:28 2018
3,27 min,30.2 miles,I-105 E and I-405 S,Fri Sep 28 03:16:28 2018
1,21 min,22.6 miles,I-405 S,Fri Sep 28 03:16:45 2018
2,26 min,29.9 miles,I-105 E and I-605 S,Fri Sep 28 03:16:45 2018
3,27 min,30.2 miles,I-105 E and I-405 S,Fri Sep 28 03:16:45 2018
1,21 min,22.6 miles,I-405 S,Fri Sep 28 03:17:08 2018
2,26 min,29.9 miles,I-105 E and I-605 S,Fri Sep 28 03:17:08 2018
3,27 min,30.2 miles,I-105 E and I-405 S,Fri Sep 28 03:17:08 2018
1,21 min,22.6 miles,I-405 S,Fri Sep 28 03:17:25 2018
2,26 min,29.9 miles,I-105 E and I-605 S,Fri Sep 28 03:17:25 2018
3,27 min,30.2 miles,I-105 E and I-405 S,Fri Sep 28 03:17:25 2018
1,21 min,22.6 miles,I-405 S,Fri Sep 28 03:17:47 2018
2,26 min,29.9 miles,I-105 E and I-605 S,Fri Sep 28 03:17:47 2018
3,27 min,30.2 miles,I-105 E and I-405 S,Fri Sep 28 03:17:47 2018
1,21 min,22.6 miles,I-405 S,Fri Sep 28 03:18:04 2018
2,26 min,29.9 miles,I-105 E and I-605 S,Fri Sep 28 03:18:04 2018
3,27 min,30.2 miles,I-105 E and I-405 S,Fri Sep 28 03:18:04 2018
1,21 min,22.6 miles,I-405 S,Fri Sep 28 03:18:23 2018
2,26 min,29.9 miles,I-105 E and I-605 S,Fri Sep 28 03:18:23 2018
3,27 min,30.2 miles,I-105 E and I-405 S,Fri Sep 28 03:18:23 2018
1,21 min,22.6 miles,I-405 S,Fri Sep 28 03:18:41 2018
2,26 min,29.9 miles,I-105 E and I-605 S,Fri Sep 28 03:18:41 2018
3,27 min,30.2 miles,I-105 E and I-405 S,Fri Sep 28 03:18:41 2018
1,21 min,22.6 miles,I-405 S,Fri Sep 28 03:18:57 2018
2,26 min,29.9 miles,I-105 E and I-605 S,Fri Sep 28 03:18:57 2018
3,27 min,30.2 miles,I-105 E and I-405 S,Fri Sep 28 03:18:57 2018
1,21 min,22.6 miles,I-405 S,Fri Sep 28 03:19:13 2018
2,26 min,29.9 miles,I-105 E and I-605 S,Fri Sep 28 03:19:13 2018
3,27 min,30.2 miles,I-105 E and I-405 S,Fri Sep 28 03:19:13 2018
1,21 min,22.6 miles,I-405 S,Fri Sep 28 03:19:30 2018
2,26 min,29.9 miles,I-105 E and I-605 S,Fri Sep 28 03:19:30 2018
3,27 min,30.2 miles,I-105 E and I-405 S,Fri Sep 28 03:19:30 2018
1,21 min,22.6 miles,I-405 S,Fri Sep 28 03:19:46 2018
2,26 min,29.9 miles,I-105 E and I-605 S,Fri Sep 28 03:19:46 2018
3,27 min,30.2 miles,I-105 E and I-405 S,Fri Sep 28 03:19:46 2018
1,21 min,22.6 miles,I-405 S,Fri Sep 28 03:20:03 2018
2,26 min,29.9 miles,I-105 E and I-605 S,Fri Sep 28 03:20:03 2018
3,27 min,30.2 miles,I-105 E and I-405 S,Fri Sep 28 03:20:03 2018
1,21 min,22.6 miles,I-405 S,Fri Sep 28 03:20:19 2018
2,26 min,29.9 miles,I-105 E and I-605 S,Fri Sep 28 03:20:19 2018
3,27 min,30.2 miles,I-105 E and I-405 S,Fri Sep 28 03:20:19 2018
1,21 min,22.6 miles,I-405 S,Fri Sep 28 03:20:36 2018
2,26 min,29.9 miles,I-105 E and I-605 S,Fri Sep 28 03:20:36 2018
3,27 min,30.2 miles,I-105 E and I-405 S,Fri Sep 28 03:20:36 2018
1,21 min,22.6 miles,I-405 S,Fri Sep 28 03:20:58 2018
2,26 min,29.9 miles,I-105 E and I-605 S,Fri Sep 28 03:20:58 2018
3,27 min,30.2 miles,I-105 E and I-405 S,Fri Sep 28 03:20:58 2018
1,21 min,22.6 miles,I-405 S,Fri Sep 28 03:21:19 2018
2,26 min,29.9 miles,I-105 E and I-605 S,Fri Sep 28 03:21:19 2018
3,27 min,30.2 miles,I-105 E and I-405 S,Fri Sep 28 03:21:19 2018
1,21 min,22.6 miles,I-405 S,Fri Sep 28 03:21:35 2018
2,26 min,29.9 miles,I-105 E and I-605 S,Fri Sep 28 03:21:35 2018
3,27 min,30.2 miles,I-105 E and I-405 S,Fri Sep 28 03:21:35 2018
1,21 min,22.6 miles,I-405 S,Fri Sep 28 03:21:51 2018
2,26 min,29.9 miles,I-105 E and I-605 S,Fri Sep 28 03:21:51 2018
3,27 min,30.2 miles,I-105 E and I-405 S,Fri Sep 28 03:21:51 2018
1,21 min,22.6 miles,I-405 S,Fri Sep 28 03:22:08 2018
2,26 min,29.9 miles,I-105 E and I-605 S,Fri Sep 28 03:22:08 2018
3,27 min,30.2 miles,I-105 E and I-405 S,Fri Sep 28 03:22:08 2018
1,21 min,22.6 miles,I-405 S,Fri Sep 28 03:22:24 2018
2,26 min,29.9 miles,I-105 E and I-605 S,Fri Sep 28 03:22:24 2018
3,27 min,30.2 miles,I-105 E and I-405 S,Fri Sep 28 03:22:24 2018
1,21 min,22.6 miles,I-405 S,Fri Sep 28 03:22:46 2018
2,26 min,29.9 miles,I-105 E and I-605 S,Fri Sep 28 03:22:46 2018
3,27 min,30.2 miles,I-105 E and I-405 S,Fri Sep 28 03:22:46 2018
1,21 min,22.6 miles,I-405 S,Fri Sep 28 03:23:01 2018
2,26 min,29.9 miles,I-105 E and I-605 S,Fri Sep 28 03:23:01 2018
3,27 min,30.2 miles,I-105 E and I-405 S,Fri Sep 28 03:23:01 2018
1,21 min,22.6 miles,I-405 S,Fri Sep 28 03:23:16 2018
2,26 min,29.9 miles,I-105 E and I-605 S,Fri Sep 28 03:23:16 2018
3,27 min,30.2 miles,I-105 E and I-405 S,Fri Sep 28 03:23:16 2018
1,21 min,22.6 miles,I-405 S,Fri Sep 28 03:23:34 2018
2,26 min,29.9 miles,I-105 E and I-605 S,Fri Sep 28 03:23:34 2018
3,27 min,30.2 miles,I-105 E and I-405 S,Fri Sep 28 03:23:34 2018
1,21 min,22.6 miles,I-405 S,Fri Sep 28 03:23:51 2018
2,26 min,29.9 miles,I-105 E and I-605 S,Fri Sep 28 03:23:51 2018
3,27 min,30.2 miles,I-105 E and I-405 S,Fri Sep 28 03:23:51 2018
1,21 min,22.6 miles,I-405 S,Fri Sep 28 03:24:07 2018
2,26 min,29.9 miles,I-105 E and I-605 S,Fri Sep 28 03:24:07 2018
3,27 min,30.2 miles,I-105 E and I-405 S,Fri Sep 28 03:24:07 2018
1,21 min,22.6 miles,I-405 S,Fri Sep 28 03:24:28 2018
2,26 min,29.9 miles,I-105 E and I-605 S,Fri Sep 28 03:24:28 2018
3,27 min,30.2 miles,I-105 E and I-405 S,Fri Sep 28 03:24:28 2018
1,21 min,22.6 miles,I-405 S,Fri Sep 28 03:24:50 2018
2,26 min,29.9 miles,I-105 E and I-605 S,Fri Sep 28 03:24:50 2018
3,27 min,30.2 miles,I-105 E and I-405 S,Fri Sep 28 03:24:50 2018
1,21 min,22.6 miles,I-405 S,Fri Sep 28 03:25:05 2018
2,26 min,29.9 miles,I-105 E and I-605 S,Fri Sep 28 03:25:05 2018
3,27 min,30.2 miles,I-105 E and I-405 S,Fri Sep 28 03:25:05 2018
1,21 min,22.6 miles,I-405 S,Fri Sep 28 03:25:23 2018
2,26 min,29.9 miles,I-105 E and I-605 S,Fri Sep 28 03:25:23 2018
3,27 min,30.2 miles,I-105 E and I-405 S,Fri Sep 28 03:25:23 2018
1,21 min,22.6 miles,I-405 S,Fri Sep 28 03:25:44 2018
2,26 min,29.9 miles,I-105 E and I-605 S,Fri Sep 28 03:25:44 2018
3,27 min,30.2 miles,I-105 E and I-405 S,Fri Sep 28 03:25:44 2018
1,21 min,22.6 miles,I-405 S,Fri Sep 28 03:26:04 2018
2,26 min,29.9 miles,I-105 E and I-605 S,Fri Sep 28 03:26:04 2018
3,27 min,30.2 miles,I-105 E and I-405 S,Fri Sep 28 03:26:04 2018
1,21 min,22.6 miles,I-405 S,Fri Sep 28 03:26:25 2018
2,26 min,29.9 miles,I-105 E and I-605 S,Fri Sep 28 03:26:25 2018
3,27 min,30.2 miles,I-105 E and I-405 S,Fri Sep 28 03:26:25 2018
1,21 min,22.6 miles,I-405 S,Fri Sep 28 03:26:42 2018
2,26 min,29.9 miles,I-105 E and I-605 S,Fri Sep 28 03:26:42 2018
3,27 min,30.2 miles,I-105 E and I-405 S,Fri Sep 28 03:26:42 2018
1,21 min,22.6 miles,I-405 S,Fri Sep 28 03:26:59 2018
2,26 min,29.9 miles,I-105 E and I-605 S,Fri Sep 28 03:26:59 2018
3,27 min,30.2 miles,I-105 E and I-405 S,Fri Sep 28 03:26:59 2018
1,21 min,22.6 miles,I-405 S,Fri Sep 28 03:27:15 2018
2,26 min,29.9 miles,I-105 E and I-605 S,Fri Sep 28 03:27:15 2018
3,27 min,30.2 miles,I-105 E and I-405 S,Fri Sep 28 03:27:15 2018
1,21 min,22.6 miles,I-405 S,Fri Sep 28 03:27:31 2018
2,26 min,29.9 miles,I-105 E and I-605 S,Fri Sep 28 03:27:31 2018
3,27 min,30.2 miles,I-105 E and I-405 S,Fri Sep 28 03:27:31 2018
1,21 min,22.6 miles,I-405 S,Fri Sep 28 03:27:49 2018
2,26 min,29.9 miles,I-105 E and I-605 S,Fri Sep 28 03:27:49 2018
3,27 min,30.2 miles,I-105 E and I-405 S,Fri Sep 28 03:27:49 2018
1,21 min,22.6 miles,I-405 S,Fri Sep 28 03:28:13 2018
2,26 min,29.9 miles,I-105 E and I-605 S,Fri Sep 28 03:28:13 2018
3,27 min,30.2 miles,I-105 E and I-405 S,Fri Sep 28 03:28:13 2018
1,21 min,22.6 miles,I-405 S,Fri Sep 28 03:28:35 2018
2,26 min,29.9 miles,I-105 E and I-605 S,Fri Sep 28 03:28:35 2018
3,27 min,30.2 miles,I-105 E and I-405 S,Fri Sep 28 03:28:35 2018
1,21 min,22.6 miles,I-405 S,Fri Sep 28 03:28:51 2018
2,26 min,29.9 miles,I-105 E and I-605 S,Fri Sep 28 03:28:51 2018
3,27 min,30.2 miles,I-105 E and I-405 S,Fri Sep 28 03:28:51 2018
1,21 min,22.6 miles,I-405 S,Fri Sep 28 03:29:07 2018
2,26 min,29.9 miles,I-105 E and I-605 S,Fri Sep 28 03:29:07 2018
3,27 min,30.2 miles,I-105 E and I-405 S,Fri Sep 28 03:29:07 2018
1,21 min,22.6 miles,I-405 S,Fri Sep 28 03:29:28 2018
2,26 min,29.9 miles,I-105 E and I-605 S,Fri Sep 28 03:29:28 2018
3,27 min,30.2 miles,I-105 E and I-405 S,Fri Sep 28 03:29:28 2018
1,21 min,22.6 miles,I-405 S,Fri Sep 28 03:29:44 2018
2,26 min,29.9 miles,I-105 E and I-605 S,Fri Sep 28 03:29:44 2018
3,27 min,30.2 miles,I-105 E and I-405 S,Fri Sep 28 03:29:44 2018
1,21 min,22.6 miles,I-405 S,Fri Sep 28 03:30:00 2018
2,26 min,29.9 miles,I-105 E and I-605 S,Fri Sep 28 03:30:00 2018
3,27 min,30.2 miles,I-105 E and I-405 S,Fri Sep 28 03:30:00 2018
1,21 min,22.6 miles,I-405 S,Fri Sep 28 03:30:18 2018
2,26 min,29.9 miles,I-105 E and I-605 S,Fri Sep 28 03:30:18 2018
3,27 min,30.2 miles,I-105 E and I-405 S,Fri Sep 28 03:30:18 2018
1,21 min,22.6 miles,I-405 S,Fri Sep 28 03:30:38 2018
2,26 min,29.9 miles,I-105 E and I-605 S,Fri Sep 28 03:30:38 2018
3,27 min,30.2 miles,I-105 E and I-405 S,Fri Sep 28 03:30:38 2018
1,21 min,22.6 miles,I-405 S,Fri Sep 28 03:30:54 2018
2,26 min,29.9 miles,I-105 E and I-605 S,Fri Sep 28 03:30:54 2018
3,27 min,30.2 miles,I-105 E and I-405 S,Fri Sep 28 03:30:54 2018
1,21 min,22.6 miles,I-405 S,Fri Sep 28 03:31:09 2018
2,26 min,29.9 miles,I-105 E and I-605 S,Fri Sep 28 03:31:09 2018
3,27 min,30.2 miles,I-105 E and I-405 S,Fri Sep 28 03:31:09 2018
1,21 min,22.6 miles,I-405 S,Fri Sep 28 03:31:26 2018
2,26 min,29.9 miles,I-105 E and I-605 S,Fri Sep 28 03:31:26 2018
3,27 min,30.2 miles,I-105 E and I-405 S,Fri Sep 28 03:31:26 2018
1,21 min,22.6 miles,I-405 S,Fri Sep 28 03:31:47 2018
2,26 min,29.9 miles,I-105 E and I-605 S,Fri Sep 28 03:31:47 2018
3,27 min,30.2 miles,I-105 E and I-405 S,Fri Sep 28 03:31:47 2018
1,21 min,22.6 miles,I-405 S,Fri Sep 28 03:32:11 2018
2,26 min,29.9 miles,I-105 E and I-605 S,Fri Sep 28 03:32:11 2018
3,27 min,30.2 miles,I-105 E and I-405 S,Fri Sep 28 03:32:11 2018
1,21 min,22.6 miles,I-405 S,Fri Sep 28 03:32:33 2018
2,26 min,29.9 miles,I-105 E and I-605 S,Fri Sep 28 03:32:33 2018
3,27 min,30.2 miles,I-105 E and I-405 S,Fri Sep 28 03:32:33 2018
1,21 min,22.6 miles,I-405 S,Fri Sep 28 03:32:53 2018
2,26 min,29.9 miles,I-105 E and I-605 S,Fri Sep 28 03:32:53 2018
3,27 min,30.2 miles,I-105 E and I-405 S,Fri Sep 28 03:32:53 2018
1,21 min,22.6 miles,I-405 S,Fri Sep 28 03:33:14 2018
2,26 min,29.9 miles,I-105 E and I-605 S,Fri Sep 28 03:33:14 2018
3,27 min,30.2 miles,I-105 E and I-405 S,Fri Sep 28 03:33:14 2018
1,21 min,22.6 miles,I-405 S,Fri Sep 28 03:33:30 2018
2,26 min,29.9 miles,I-105 E and I-605 S,Fri Sep 28 03:33:30 2018
3,27 min,30.2 miles,I-105 E and I-405 S,Fri Sep 28 03:33:30 2018
1,21 min,22.6 miles,I-405 S,Fri Sep 28 03:33:52 2018
2,26 min,29.9 miles,I-105 E and I-605 S,Fri Sep 28 03:33:52 2018
3,27 min,30.2 miles,I-105 E and I-405 S,Fri Sep 28 03:33:52 2018
1,21 min,22.6 miles,I-405 S,Fri Sep 28 03:34:08 2018
2,26 min,29.9 miles,I-105 E and I-605 S,Fri Sep 28 03:34:08 2018
3,27 min,30.2 miles,I-105 E and I-405 S,Fri Sep 28 03:34:08 2018
1,21 min,22.6 miles,I-405 S,Fri Sep 28 03:34:27 2018
2,26 min,29.9 miles,I-105 E and I-605 S,Fri Sep 28 03:34:27 2018
3,27 min,30.2 miles,I-105 E and I-405 S,Fri Sep 28 03:34:27 2018
1,21 min,22.6 miles,I-405 S,Fri Sep 28 03:34:51 2018
2,26 min,29.9 miles,I-105 E and I-605 S,Fri Sep 28 03:34:51 2018
3,27 min,30.2 miles,I-105 E and I-405 S,Fri Sep 28 03:34:51 2018
1,21 min,22.6 miles,I-405 S,Fri Sep 28 03:35:12 2018
2,26 min,29.9 miles,I-105 E and I-605 S,Fri Sep 28 03:35:12 2018
3,27 min,30.2 miles,I-105 E and I-405 S,Fri Sep 28 03:35:12 2018
1,21 min,22.6 miles,I-405 S,Fri Sep 28 03:35:28 2018
2,26 min,29.9 miles,I-105 E and I-605 S,Fri Sep 28 03:35:28 2018
3,27 min,30.2 miles,I-105 E and I-405 S,Fri Sep 28 03:35:28 2018
1,21 min,22.6 miles,I-405 S,Fri Sep 28 03:35:45 2018
2,26 min,29.9 miles,I-105 E and I-605 S,Fri Sep 28 03:35:45 2018
3,27 min,30.2 miles,I-105 E and I-405 S,Fri Sep 28 03:35:45 2018
1,21 min,22.6 miles,I-405 S,Fri Sep 28 03:36:01 2018
2,26 min,29.9 miles,I-105 E and I-605 S,Fri Sep 28 03:36:01 2018
3,27 min,30.2 miles,I-105 E and I-405 S,Fri Sep 28 03:36:01 2018
1,21 min,22.6 miles,I-405 S,Fri Sep 28 03:36:17 2018
2,26 min,29.9 miles,I-105 E and I-605 S,Fri Sep 28 03:36:17 2018
3,27 min,30.2 miles,I-105 E and I-405 S,Fri Sep 28 03:36:17 2018
1,21 min,22.6 miles,I-405 S,Fri Sep 28 03:36:36 2018
2,26 min,29.9 miles,I-105 E and I-605 S,Fri Sep 28 03:36:36 2018
3,27 min,30.2 miles,I-105 E and I-405 S,Fri Sep 28 03:36:36 2018
1,21 min,22.6 miles,I-405 S,Fri Sep 28 03:36:55 2018
2,26 min,29.9 miles,I-105 E and I-605 S,Fri Sep 28 03:36:55 2018
3,27 min,30.2 miles,I-105 E and I-405 S,Fri Sep 28 03:36:55 2018
1,21 min,22.6 miles,I-405 S,Fri Sep 28 03:37:10 2018
2,26 min,29.9 miles,I-105 E and I-605 S,Fri Sep 28 03:37:10 2018
3,27 min,30.2 miles,I-105 E and I-405 S,Fri Sep 28 03:37:10 2018
1,21 min,22.6 miles,I-405 S,Fri Sep 28 03:37:26 2018
