Route Number,ETA,Distance,Route,Time
1,22 min,22 mi,via I-405,Fri Sep 28 01:43:33 2018
2,30 min,28 mi,"via CA-91, I-405",Fri Sep 28 01:43:33 2018
1,22 min,22 mi,via I-405,Fri Sep 28 01:43:41 2018
2,30 min,28 mi,"via CA-91, I-405",Fri Sep 28 01:43:41 2018
1,22 min,22 mi,via I-405,Fri Sep 28 01:43:48 2018
2,30 min,28 mi,"via CA-91, I-405",Fri Sep 28 01:43:48 2018
1,22 min,22 mi,via I-405,Fri Sep 28 01:43:55 2018
2,30 min,28 mi,"via CA-91, I-405",Fri Sep 28 01:43:55 2018
1,22 min,22 mi,via I-405,Fri Sep 28 01:44:03 2018
2,30 min,28 mi,"via CA-91, I-405",Fri Sep 28 01:44:03 2018
1,22 min,22 mi,via I-405,Fri Sep 28 01:44:10 2018
2,30 min,28 mi,"via CA-91, I-405",Fri Sep 28 01:44:10 2018
1,22 min,22 mi,via I-405,Fri Sep 28 01:44:17 2018
2,30 min,28 mi,"via CA-91, I-405",Fri Sep 28 01:44:17 2018
1,22 min,22 mi,via I-405,Fri Sep 28 01:44:24 2018
2,30 min,28 mi,"via CA-91, I-405",Fri Sep 28 01:44:24 2018
1,22 min,22 mi,via I-405,Fri Sep 28 01:44:30 2018
2,30 min,28 mi,"via CA-91, I-405",Fri Sep 28 01:44:30 2018
1,22 min,22 mi,via I-405,Fri Sep 28 01:44:37 2018
2,30 min,28 mi,"via CA-91, I-405",Fri Sep 28 01:44:37 2018
1,22 min,22 mi,via I-405,Fri Sep 28 01:44:44 2018
2,30 min,28 mi,"via CA-91, I-405",Fri Sep 28 01:44:44 2018
1,22 min,22 mi,via I-405,Fri Sep 28 01:44:51 2018
2,30 min,28 mi,"via CA-91, I-405",Fri Sep 28 01:44:51 2018
1,22 min,22 mi,via I-405,Fri Sep 28 01:45:01 2018
2,30 min,28 mi,"via CA-91, I-405",Fri Sep 28 01:45:01 2018
1,22 min,22 mi,via I-405,Fri Sep 28 01:45:08 2018
2,30 min,28 mi,"via CA-91, I-405",Fri Sep 28 01:45:08 2018
1,22 min,22 mi,via I-405,Fri Sep 28 01:45:15 2018
2,30 min,28 mi,"via CA-91, I-405",Fri Sep 28 01:45:15 2018
1,22 min,22 mi,via I-405,Fri Sep 28 01:45:22 2018
2,30 min,28 mi,"via CA-91, I-405",Fri Sep 28 01:45:22 2018
1,22 min,22 mi,via I-405,Fri Sep 28 01:45:29 2018
2,30 min,28 mi,"via CA-91, I-405",Fri Sep 28 01:45:29 2018
1,22 min,22 mi,via I-405,Fri Sep 28 01:45:36 2018
2,30 min,28 mi,"via CA-91, I-405",Fri Sep 28 01:45:36 2018
1,22 min,22 mi,via I-405,Fri Sep 28 01:45:45 2018
2,30 min,28 mi,"via CA-91, I-405",Fri Sep 28 01:45:45 2018
1,22 min,22 mi,via I-405,Fri Sep 28 01:45:52 2018
2,30 min,28 mi,"via CA-91, I-405",Fri Sep 28 01:45:52 2018
1,22 min,22 mi,via I-405,Fri Sep 28 01:45:59 2018
2,30 min,28 mi,"via CA-91, I-405",Fri Sep 28 01:45:59 2018
1,22 min,22 mi,via I-405,Fri Sep 28 01:46:05 2018
2,30 min,28 mi,"via CA-91, I-405",Fri Sep 28 01:46:05 2018
1,22 min,22 mi,via I-405,Fri Sep 28 01:46:12 2018
2,30 min,28 mi,"via CA-91, I-405",Fri Sep 28 01:46:12 2018
1,22 min,22 mi,via I-405,Fri Sep 28 01:46:19 2018
2,30 min,28 mi,"via CA-91, I-405",Fri Sep 28 01:46:19 2018
1,22 min,22 mi,via I-405,Fri Sep 28 01:46:27 2018
2,30 min,28 mi,"via CA-91, I-405",Fri Sep 28 01:46:27 2018
1,22 min,22 mi,via I-405,Fri Sep 28 01:46:33 2018
2,30 min,28 mi,"via CA-91, I-405",Fri Sep 28 01:46:33 2018
1,22 min,22 mi,via I-405,Fri Sep 28 01:46:40 2018
2,30 min,28 mi,"via CA-91, I-405",Fri Sep 28 01:46:40 2018
1,22 min,22 mi,via I-405,Fri Sep 28 01:46:47 2018
2,30 min,28 mi,"via CA-91, I-405",Fri Sep 28 01:46:47 2018
1,22 min,22 mi,via I-405,Fri Sep 28 01:46:54 2018
2,30 min,28 mi,"via CA-91, I-405",Fri Sep 28 01:46:54 2018
1,22 min,22 mi,via I-405,Fri Sep 28 01:47:01 2018
2,30 min,28 mi,"via CA-91, I-405",Fri Sep 28 01:47:01 2018
1,22 min,22 mi,via I-405,Fri Sep 28 01:47:08 2018
2,30 min,28 mi,"via CA-91, I-405",Fri Sep 28 01:47:08 2018
1,22 min,22 mi,via I-405,Fri Sep 28 01:47:15 2018
2,30 min,28 mi,"via CA-91, I-405",Fri Sep 28 01:47:15 2018
1,22 min,22 mi,via I-405,Fri Sep 28 01:47:24 2018
2,30 min,28 mi,"via CA-91, I-405",Fri Sep 28 01:47:24 2018
1,22 min,22 mi,via I-405,Fri Sep 28 01:47:31 2018
2,30 min,28 mi,"via CA-91, I-405",Fri Sep 28 01:47:31 2018
1,22 min,22 mi,via I-405,Fri Sep 28 01:47:38 2018
2,30 min,28 mi,"via CA-91, I-405",Fri Sep 28 01:47:38 2018
1,22 min,22 mi,via I-405,Fri Sep 28 01:47:45 2018
2,30 min,28 mi,"via CA-91, I-405",Fri Sep 28 01:47:45 2018
1,22 min,22 mi,via I-405,Fri Sep 28 01:47:51 2018
2,30 min,28 mi,"via CA-91, I-405",Fri Sep 28 01:47:51 2018
1,22 min,22 mi,via I-405,Fri Sep 28 01:47:58 2018
2,30 min,28 mi,"via CA-91, I-405",Fri Sep 28 01:47:58 2018
1,22 min,22 mi,via I-405,Fri Sep 28 01:48:05 2018
2,30 min,28 mi,"via CA-91, I-405",Fri Sep 28 01:48:05 2018
1,22 min,22 mi,via I-405,Fri Sep 28 01:48:12 2018
2,30 min,28 mi,"via CA-91, I-405",Fri Sep 28 01:48:12 2018
1,22 min,22 mi,via I-405,Fri Sep 28 01:48:19 2018
2,30 min,28 mi,"via CA-91, I-405",Fri Sep 28 01:48:19 2018
1,22 min,22 mi,via I-405,Fri Sep 28 01:48:26 2018
2,30 min,28 mi,"via CA-91, I-405",Fri Sep 28 01:48:26 2018
1,22 min,22 mi,via I-405,Fri Sep 28 01:48:33 2018
2,30 min,28 mi,"via CA-91, I-405",Fri Sep 28 01:48:33 2018
1,22 min,22 mi,via I-405,Fri Sep 28 01:48:42 2018
2,30 min,28 mi,"via CA-91, I-405",Fri Sep 28 01:48:42 2018
1,22 min,22 mi,via I-405,Fri Sep 28 01:48:49 2018
2,30 min,28 mi,"via CA-91, I-405",Fri Sep 28 01:48:49 2018
1,22 min,22 mi,via I-405,Fri Sep 28 01:48:56 2018
2,30 min,28 mi,"via CA-91, I-405",Fri Sep 28 01:48:56 2018
1,22 min,22 mi,via I-405,Fri Sep 28 01:49:03 2018
2,30 min,28 mi,"via CA-91, I-405",Fri Sep 28 01:49:03 2018
1,22 min,22 mi,via I-405,Fri Sep 28 01:49:10 2018
2,30 min,28 mi,"via CA-91, I-405",Fri Sep 28 01:49:10 2018
1,22 min,22 mi,via I-405,Fri Sep 28 01:49:16 2018
2,30 min,28 mi,"via CA-91, I-405",Fri Sep 28 01:49:16 2018
1,22 min,22 mi,via I-405,Fri Sep 28 01:49:24 2018
2,30 min,28 mi,"via CA-91, I-405",Fri Sep 28 01:49:24 2018
1,22 min,22 mi,via I-405,Fri Sep 28 01:49:31 2018
2,30 min,28 mi,"via CA-91, I-405",Fri Sep 28 01:49:31 2018
1,22 min,22 mi,via I-405,Fri Sep 28 01:49:37 2018
2,30 min,28 mi,"via CA-91, I-405",Fri Sep 28 01:49:37 2018
1,22 min,22 mi,via I-405,Fri Sep 28 01:49:44 2018
2,30 min,28 mi,"via CA-91, I-405",Fri Sep 28 01:49:44 2018
1,22 min,22 mi,via I-405,Fri Sep 28 01:49:51 2018
2,30 min,28 mi,"via CA-91, I-405",Fri Sep 28 01:49:51 2018
1,22 min,22 mi,via I-405,Fri Sep 28 01:49:59 2018
2,30 min,28 mi,"via CA-91, I-405",Fri Sep 28 01:49:59 2018
1,22 min,22 mi,via I-405,Fri Sep 28 01:50:08 2018
2,30 min,28 mi,"via CA-91, I-405",Fri Sep 28 01:50:08 2018
1,22 min,22 mi,via I-405,Fri Sep 28 01:50:14 2018
2,30 min,28 mi,"via CA-91, I-405",Fri Sep 28 01:50:14 2018
1,22 min,22 mi,via I-405,Fri Sep 28 01:50:21 2018
2,30 min,28 mi,"via CA-91, I-405",Fri Sep 28 01:50:21 2018
1,22 min,22 mi,via I-405,Fri Sep 28 01:50:28 2018
2,30 min,28 mi,"via CA-91, I-405",Fri Sep 28 01:50:28 2018
1,22 min,22 mi,via I-405,Fri Sep 28 01:50:35 2018
2,30 min,28 mi,"via CA-91, I-405",Fri Sep 28 01:50:35 2018
1,22 min,22 mi,via I-405,Fri Sep 28 01:50:44 2018
2,30 min,28 mi,"via CA-91, I-405",Fri Sep 28 01:50:44 2018
1,22 min,22 mi,via I-405,Fri Sep 28 01:50:51 2018
2,30 min,28 mi,"via CA-91, I-405",Fri Sep 28 01:50:51 2018
1,22 min,22 mi,via I-405,Fri Sep 28 01:50:59 2018
2,30 min,28 mi,"via CA-91, I-405",Fri Sep 28 01:50:59 2018
1,22 min,22 mi,via I-405,Fri Sep 28 01:51:09 2018
2,30 min,28 mi,"via CA-91, I-405",Fri Sep 28 01:51:09 2018
1,22 min,22 mi,via I-405,Fri Sep 28 01:51:15 2018
2,30 min,28 mi,"via CA-91, I-405",Fri Sep 28 01:51:15 2018
1,22 min,22 mi,via I-405,Fri Sep 28 01:51:22 2018
2,30 min,28 mi,"via CA-91, I-405",Fri Sep 28 01:51:22 2018
1,22 min,22 mi,via I-405,Fri Sep 28 01:51:29 2018
2,30 min,28 mi,"via CA-91, I-405",Fri Sep 28 01:51:29 2018
1,22 min,22 mi,via I-405,Fri Sep 28 01:51:36 2018
2,30 min,28 mi,"via CA-91, I-405",Fri Sep 28 01:51:36 2018
1,22 min,22 mi,via I-405,Fri Sep 28 01:51:42 2018
2,30 min,28 mi,"via CA-91, I-405",Fri Sep 28 01:51:42 2018
1,22 min,22 mi,via I-405,Fri Sep 28 01:51:49 2018
2,30 min,28 mi,"via CA-91, I-405",Fri Sep 28 01:51:49 2018
1,22 min,22 mi,via I-405,Fri Sep 28 01:51:56 2018
2,30 min,28 mi,"via CA-91, I-405",Fri Sep 28 01:51:56 2018
1,22 min,22 mi,via I-405,Fri Sep 28 01:52:04 2018
2,30 min,28 mi,"via CA-91, I-405",Fri Sep 28 01:52:04 2018
1,22 min,22 mi,via I-405,Fri Sep 28 01:52:10 2018
2,30 min,28 mi,"via CA-91, I-405",Fri Sep 28 01:52:10 2018
1,22 min,22 mi,via I-405,Fri Sep 28 01:52:17 2018
2,30 min,28 mi,"via CA-91, I-405",Fri Sep 28 01:52:17 2018
1,22 min,22 mi,via I-405,Fri Sep 28 01:52:24 2018
2,30 min,28 mi,"via CA-91, I-405",Fri Sep 28 01:52:24 2018
1,22 min,22 mi,via I-405,Fri Sep 28 01:52:31 2018
2,30 min,28 mi,"via CA-91, I-405",Fri Sep 28 01:52:31 2018
1,22 min,22 mi,via I-405,Fri Sep 28 01:52:38 2018
2,30 min,28 mi,"via CA-91, I-405",Fri Sep 28 01:52:38 2018
1,22 min,22 mi,via I-405,Fri Sep 28 01:52:45 2018
2,30 min,28 mi,"via CA-91, I-405",Fri Sep 28 01:52:45 2018
1,22 min,22 mi,via I-405,Fri Sep 28 01:52:53 2018
2,30 min,28 mi,"via CA-91, I-405",Fri Sep 28 01:52:53 2018
1,22 min,22 mi,via I-405,Fri Sep 28 01:53:00 2018
2,30 min,28 mi,"via CA-91, I-405",Fri Sep 28 01:53:00 2018
1,22 min,22 mi,via I-405,Fri Sep 28 01:53:08 2018
2,30 min,28 mi,"via CA-91, I-405",Fri Sep 28 01:53:08 2018
1,22 min,22 mi,via I-405,Fri Sep 28 01:53:16 2018
2,30 min,28 mi,"via CA-91, I-405",Fri Sep 28 01:53:16 2018
1,22 min,22 mi,via I-405,Fri Sep 28 01:53:22 2018
2,30 min,28 mi,"via CA-91, I-405",Fri Sep 28 01:53:22 2018
1,22 min,22 mi,via I-405,Fri Sep 28 01:53:32 2018
2,30 min,28 mi,"via CA-91, I-405",Fri Sep 28 01:53:32 2018
1,22 min,22 mi,via I-405,Fri Sep 28 01:53:39 2018
2,30 min,28 mi,"via CA-91, I-405",Fri Sep 28 01:53:39 2018
1,22 min,22 mi,via I-405,Fri Sep 28 01:53:46 2018
2,30 min,28 mi,"via CA-91, I-405",Fri Sep 28 01:53:46 2018
1,22 min,22 mi,via I-405,Fri Sep 28 01:53:54 2018
2,30 min,28 mi,"via CA-91, I-405",Fri Sep 28 01:53:54 2018
1,22 min,22 mi,via I-405,Fri Sep 28 01:54:01 2018
2,30 min,28 mi,"via CA-91, I-405",Fri Sep 28 01:54:01 2018
1,22 min,22 mi,via I-405,Fri Sep 28 01:54:07 2018
2,30 min,28 mi,"via CA-91, I-405",Fri Sep 28 01:54:07 2018
1,22 min,22 mi,via I-405,Fri Sep 28 01:54:14 2018
2,30 min,28 mi,"via CA-91, I-405",Fri Sep 28 01:54:14 2018
1,22 min,22 mi,via I-405,Fri Sep 28 01:54:21 2018
2,30 min,28 mi,"via CA-91, I-405",Fri Sep 28 01:54:21 2018
1,22 min,22 mi,via I-405,Fri Sep 28 01:54:28 2018
2,30 min,28 mi,"via CA-91, I-405",Fri Sep 28 01:54:28 2018
1,22 min,22 mi,via I-405,Fri Sep 28 01:54:35 2018
2,30 min,28 mi,"via CA-91, I-405",Fri Sep 28 01:54:35 2018
1,22 min,22 mi,via I-405,Fri Sep 28 01:54:42 2018
2,30 min,28 mi,"via CA-91, I-405",Fri Sep 28 01:54:42 2018
1,22 min,22 mi,via I-405,Fri Sep 28 01:54:49 2018
2,30 min,28 mi,"via CA-91, I-405",Fri Sep 28 01:54:49 2018
1,22 min,22 mi,via I-405,Fri Sep 28 01:54:55 2018
2,30 min,28 mi,"via CA-91, I-405",Fri Sep 28 01:54:55 2018
1,22 min,22 mi,via I-405,Fri Sep 28 01:55:02 2018
2,30 min,28 mi,"via CA-91, I-405",Fri Sep 28 01:55:02 2018
1,22 min,22 mi,via I-405,Fri Sep 28 01:55:10 2018
2,30 min,28 mi,"via CA-91, I-405",Fri Sep 28 01:55:10 2018
1,22 min,22 mi,via I-405,Fri Sep 28 01:55:16 2018
2,30 min,28 mi,"via CA-91, I-405",Fri Sep 28 01:55:16 2018
1,22 min,22 mi,via I-405,Fri Sep 28 01:55:24 2018
2,30 min,28 mi,"via CA-91, I-405",Fri Sep 28 01:55:24 2018
1,22 min,22 mi,via I-405,Fri Sep 28 01:55:31 2018
2,30 min,28 mi,"via CA-91, I-405",Fri Sep 28 01:55:31 2018
1,22 min,22 mi,via I-405,Fri Sep 28 01:55:38 2018
2,30 min,28 mi,"via CA-91, I-405",Fri Sep 28 01:55:38 2018
1,22 min,22 mi,via I-405,Fri Sep 28 01:55:45 2018
2,30 min,28 mi,"via CA-91, I-405",Fri Sep 28 01:55:45 2018
1,22 min,22 mi,via I-405,Fri Sep 28 01:55:52 2018
2,30 min,28 mi,"via CA-91, I-405",Fri Sep 28 01:55:52 2018
1,22 min,22 mi,via I-405,Fri Sep 28 01:55:58 2018
2,30 min,28 mi,"via CA-91, I-405",Fri Sep 28 01:55:58 2018
1,22 min,22 mi,via I-405,Fri Sep 28 01:56:05 2018
2,30 min,28 mi,"via CA-91, I-405",Fri Sep 28 01:56:05 2018
1,22 min,22 mi,via I-405,Fri Sep 28 01:56:12 2018
2,30 min,28 mi,"via CA-91, I-405",Fri Sep 28 01:56:12 2018
1,22 min,22 mi,via I-405,Fri Sep 28 01:56:18 2018
2,30 min,28 mi,"via CA-91, I-405",Fri Sep 28 01:56:18 2018
1,22 min,22 mi,via I-405,Fri Sep 28 01:56:25 2018
2,30 min,28 mi,"via CA-91, I-405",Fri Sep 28 01:56:25 2018
1,22 min,22 mi,via I-405,Fri Sep 28 01:56:32 2018
2,30 min,28 mi,"via CA-91, I-405",Fri Sep 28 01:56:32 2018
1,22 min,22 mi,via I-405,Fri Sep 28 01:56:38 2018
2,30 min,28 mi,"via CA-91, I-405",Fri Sep 28 01:56:38 2018
1,22 min,22 mi,via I-405,Fri Sep 28 01:56:46 2018
2,30 min,28 mi,"via CA-91, I-405",Fri Sep 28 01:56:46 2018
1,22 min,22 mi,via I-405,Fri Sep 28 01:56:53 2018
2,30 min,28 mi,"via CA-91, I-405",Fri Sep 28 01:56:53 2018
1,22 min,22 mi,via I-405,Fri Sep 28 01:57:00 2018
2,30 min,28 mi,"via CA-91, I-405",Fri Sep 28 01:57:00 2018
1,22 min,22 mi,via I-405,Fri Sep 28 01:57:08 2018
2,30 min,28 mi,"via CA-91, I-405",Fri Sep 28 01:57:08 2018
1,22 min,22 mi,via I-405,Fri Sep 28 01:57:18 2018
2,30 min,28 mi,"via CA-91, I-405",Fri Sep 28 01:57:18 2018
1,22 min,22 mi,via I-405,Fri Sep 28 01:57:24 2018
2,30 min,28 mi,"via CA-91, I-405",Fri Sep 28 01:57:24 2018
1,22 min,22 mi,via I-405,Fri Sep 28 01:57:31 2018
2,30 min,28 mi,"via CA-91, I-405",Fri Sep 28 01:57:31 2018
1,22 min,22 mi,via I-405,Fri Sep 28 01:57:38 2018
2,30 min,28 mi,"via CA-91, I-405",Fri Sep 28 01:57:38 2018
1,22 min,22 mi,via I-405,Fri Sep 28 01:57:45 2018
2,30 min,28 mi,"via CA-91, I-405",Fri Sep 28 01:57:45 2018
1,22 min,22 mi,via I-405,Fri Sep 28 01:57:53 2018
2,30 min,28 mi,"via CA-91, I-405",Fri Sep 28 01:57:53 2018
1,22 min,22 mi,via I-405,Fri Sep 28 01:58:01 2018
2,30 min,28 mi,"via CA-91, I-405",Fri Sep 28 01:58:01 2018
1,22 min,22 mi,via I-405,Fri Sep 28 01:58:08 2018
2,30 min,28 mi,"via CA-91, I-405",Fri Sep 28 01:58:08 2018
1,22 min,22 mi,via I-405,Fri Sep 28 01:58:15 2018
2,30 min,28 mi,"via CA-91, I-405",Fri Sep 28 01:58:15 2018
1,22 min,22 mi,via I-405,Fri Sep 28 01:58:23 2018
2,30 min,28 mi,"via CA-91, I-405",Fri Sep 28 01:58:23 2018
1,22 min,22 mi,via I-405,Fri Sep 28 01:58:29 2018
2,30 min,28 mi,"via CA-91, I-405",Fri Sep 28 01:58:29 2018
1,22 min,22 mi,via I-405,Fri Sep 28 01:58:36 2018
2,30 min,28 mi,"via CA-91, I-405",Fri Sep 28 01:58:36 2018
1,22 min,22 mi,via I-405,Fri Sep 28 01:58:43 2018
2,30 min,28 mi,"via CA-91, I-405",Fri Sep 28 01:58:43 2018
1,22 min,22 mi,via I-405,Fri Sep 28 01:58:49 2018
2,30 min,28 mi,"via CA-91, I-405",Fri Sep 28 01:58:49 2018
1,22 min,22 mi,via I-405,Fri Sep 28 01:58:58 2018
2,30 min,28 mi,"via CA-91, I-405",Fri Sep 28 01:58:58 2018
1,22 min,22 mi,via I-405,Fri Sep 28 01:59:06 2018
2,30 min,28 mi,"via CA-91, I-405",Fri Sep 28 01:59:06 2018
1,22 min,22 mi,via I-405,Fri Sep 28 01:59:12 2018
2,30 min,28 mi,"via CA-91, I-405",Fri Sep 28 01:59:12 2018
1,22 min,22 mi,via I-405,Fri Sep 28 01:59:19 2018
2,30 min,28 mi,"via CA-91, I-405",Fri Sep 28 01:59:19 2018
1,22 min,22 mi,via I-405,Fri Sep 28 01:59:26 2018
2,30 min,28 mi,"via CA-91, I-405",Fri Sep 28 01:59:26 2018
1,22 min,22 mi,via I-405,Fri Sep 28 01:59:33 2018
2,30 min,28 mi,"via CA-91, I-405",Fri Sep 28 01:59:33 2018
1,22 min,22 mi,via I-405,Fri Sep 28 01:59:42 2018
2,30 min,28 mi,"via CA-91, I-405",Fri Sep 28 01:59:42 2018
1,22 min,22 mi,via I-405,Fri Sep 28 01:59:49 2018
2,30 min,28 mi,"via CA-91, I-405",Fri Sep 28 01:59:49 2018
1,22 min,22 mi,via I-405,Fri Sep 28 01:59:57 2018
2,30 min,28 mi,"via CA-91, I-405",Fri Sep 28 01:59:57 2018
1,22 min,22 mi,via I-405,Fri Sep 28 02:00:04 2018
2,30 min,28 mi,"via CA-91, I-405",Fri Sep 28 02:00:04 2018
1,22 min,22 mi,via I-405,Fri Sep 28 02:00:10 2018
2,30 min,28 mi,"via CA-91, I-405",Fri Sep 28 02:00:10 2018
1,22 min,22 mi,via I-405,Fri Sep 28 02:00:17 2018
2,30 min,28 mi,"via CA-91, I-405",Fri Sep 28 02:00:17 2018
1,22 min,22 mi,via I-405,Fri Sep 28 02:00:24 2018
2,30 min,28 mi,"via CA-91, I-405",Fri Sep 28 02:00:24 2018
1,22 min,22 mi,via I-405,Fri Sep 28 02:00:31 2018
2,30 min,28 mi,"via CA-91, I-405",Fri Sep 28 02:00:31 2018
1,22 min,22 mi,via I-405,Fri Sep 28 02:00:38 2018
2,30 min,28 mi,"via CA-91, I-405",Fri Sep 28 02:00:38 2018
1,22 min,22 mi,via I-405,Fri Sep 28 02:00:45 2018
2,30 min,28 mi,"via CA-91, I-405",Fri Sep 28 02:00:45 2018
1,22 min,22 mi,via I-405,Fri Sep 28 02:00:52 2018
2,30 min,28 mi,"via CA-91, I-405",Fri Sep 28 02:00:52 2018
1,22 min,22 mi,via I-405,Fri Sep 28 02:00:59 2018
2,30 min,28 mi,"via CA-91, I-405",Fri Sep 28 02:00:59 2018
1,22 min,22 mi,via I-405,Fri Sep 28 02:01:06 2018
2,30 min,28 mi,"via CA-91, I-405",Fri Sep 28 02:01:06 2018
1,22 min,22 mi,via I-405,Fri Sep 28 02:01:12 2018
2,30 min,28 mi,"via CA-91, I-405",Fri Sep 28 02:01:12 2018
1,22 min,22 mi,via I-405,Fri Sep 28 02:01:20 2018
2,30 min,28 mi,"via CA-91, I-405",Fri Sep 28 02:01:20 2018
1,22 min,22 mi,via I-405,Fri Sep 28 02:01:27 2018
2,30 min,28 mi,"via CA-91, I-405",Fri Sep 28 02:01:27 2018
1,22 min,22 mi,via I-405,Fri Sep 28 02:01:35 2018
2,30 min,28 mi,"via CA-91, I-405",Fri Sep 28 02:01:35 2018
1,22 min,22 mi,via I-405,Fri Sep 28 02:01:45 2018
2,30 min,28 mi,"via CA-91, I-405",Fri Sep 28 02:01:45 2018
1,22 min,22 mi,via I-405,Fri Sep 28 02:01:51 2018
2,30 min,28 mi,"via CA-91, I-405",Fri Sep 28 02:01:51 2018
1,22 min,22 mi,via I-405,Fri Sep 28 02:01:59 2018
2,30 min,28 mi,"via CA-91, I-405",Fri Sep 28 02:01:59 2018
1,22 min,22 mi,via I-405,Fri Sep 28 02:02:07 2018
2,30 min,28 mi,"via CA-91, I-405",Fri Sep 28 02:02:07 2018
1,22 min,22 mi,via I-405,Fri Sep 28 02:02:14 2018
2,30 min,28 mi,"via CA-91, I-405",Fri Sep 28 02:02:14 2018
1,22 min,22 mi,via I-405,Fri Sep 28 02:02:21 2018
2,30 min,28 mi,"via CA-91, I-405",Fri Sep 28 02:02:21 2018
1,22 min,22 mi,via I-405,Fri Sep 28 02:02:29 2018
2,30 min,28 mi,"via CA-91, I-405",Fri Sep 28 02:02:29 2018
1,22 min,22 mi,via I-405,Fri Sep 28 02:02:36 2018
2,30 min,28 mi,"via CA-91, I-405",Fri Sep 28 02:02:36 2018
1,22 min,22 mi,via I-405,Fri Sep 28 02:02:43 2018
2,30 min,28 mi,"via CA-91, I-405",Fri Sep 28 02:02:43 2018
1,22 min,22 mi,via I-405,Fri Sep 28 02:02:50 2018
2,30 min,28 mi,"via CA-91, I-405",Fri Sep 28 02:02:50 2018
1,22 min,22 mi,via I-405,Fri Sep 28 02:02:56 2018
2,30 min,28 mi,"via CA-91, I-405",Fri Sep 28 02:02:56 2018
1,22 min,22 mi,via I-405,Fri Sep 28 02:03:03 2018
2,30 min,28 mi,"via CA-91, I-405",Fri Sep 28 02:03:03 2018
1,22 min,22 mi,via I-405,Fri Sep 28 02:03:10 2018
2,30 min,28 mi,"via CA-91, I-405",Fri Sep 28 02:03:10 2018
1,22 min,22 mi,via I-405,Fri Sep 28 02:03:17 2018
2,30 min,28 mi,"via CA-91, I-405",Fri Sep 28 02:03:17 2018
1,22 min,22 mi,via I-405,Fri Sep 28 02:03:27 2018
2,30 min,28 mi,"via CA-91, I-405",Fri Sep 28 02:03:27 2018
1,22 min,22 mi,via I-405,Fri Sep 28 02:03:34 2018
2,30 min,28 mi,"via CA-91, I-405",Fri Sep 28 02:03:34 2018
1,22 min,22 mi,via I-405,Fri Sep 28 02:03:41 2018
2,30 min,28 mi,"via CA-91, I-405",Fri Sep 28 02:03:41 2018
1,22 min,22 mi,via I-405,Fri Sep 28 02:03:49 2018
2,30 min,28 mi,"via CA-91, I-405",Fri Sep 28 02:03:49 2018
1,22 min,22 mi,via I-405,Fri Sep 28 02:03:56 2018
2,30 min,28 mi,"via CA-91, I-405",Fri Sep 28 02:03:56 2018
1,22 min,22 mi,via I-405,Fri Sep 28 02:04:03 2018
2,30 min,28 mi,"via CA-91, I-405",Fri Sep 28 02:04:03 2018
1,22 min,22 mi,via I-405,Fri Sep 28 02:04:10 2018
2,30 min,28 mi,"via CA-91, I-405",Fri Sep 28 02:04:10 2018
1,22 min,22 mi,via I-405,Fri Sep 28 02:04:17 2018
2,30 min,28 mi,"via CA-91, I-405",Fri Sep 28 02:04:17 2018
1,22 min,22 mi,via I-405,Fri Sep 28 02:04:24 2018
2,30 min,28 mi,"via CA-91, I-405",Fri Sep 28 02:04:24 2018
1,22 min,22 mi,via I-405,Fri Sep 28 02:04:32 2018
2,30 min,28 mi,"via CA-91, I-405",Fri Sep 28 02:04:32 2018
1,22 min,22 mi,via I-405,Fri Sep 28 02:04:38 2018
2,30 min,28 mi,"via CA-91, I-405",Fri Sep 28 02:04:38 2018
1,22 min,22 mi,via I-405,Fri Sep 28 02:04:45 2018
2,30 min,28 mi,"via CA-91, I-405",Fri Sep 28 02:04:45 2018
1,22 min,22 mi,via I-405,Fri Sep 28 02:04:52 2018
2,30 min,28 mi,"via CA-91, I-405",Fri Sep 28 02:04:52 2018
1,22 min,22 mi,via I-405,Fri Sep 28 02:04:59 2018
2,30 min,28 mi,"via CA-91, I-405",Fri Sep 28 02:04:59 2018
1,22 min,22 mi,via I-405,Fri Sep 28 02:05:06 2018
2,30 min,28 mi,"via CA-91, I-405",Fri Sep 28 02:05:06 2018
1,22 min,22 mi,via I-405,Fri Sep 28 02:05:12 2018
2,30 min,28 mi,"via CA-91, I-405",Fri Sep 28 02:05:12 2018
1,22 min,22 mi,via I-405,Fri Sep 28 02:05:19 2018
2,30 min,28 mi,"via CA-91, I-405",Fri Sep 28 02:05:19 2018
1,22 min,22 mi,via I-405,Fri Sep 28 02:05:29 2018
2,30 min,28 mi,"via CA-91, I-405",Fri Sep 28 02:05:29 2018
1,22 min,22 mi,via I-405,Fri Sep 28 02:05:36 2018
2,30 min,28 mi,"via CA-91, I-405",Fri Sep 28 02:05:36 2018
1,22 min,22 mi,via I-405,Fri Sep 28 02:05:43 2018
2,30 min,28 mi,"via CA-91, I-405",Fri Sep 28 02:05:43 2018
1,22 min,22 mi,via I-405,Fri Sep 28 02:05:51 2018
2,30 min,28 mi,"via CA-91, I-405",Fri Sep 28 02:05:51 2018
1,22 min,22 mi,via I-405,Fri Sep 28 02:05:58 2018
2,30 min,28 mi,"via CA-91, I-405",Fri Sep 28 02:05:58 2018
1,22 min,22 mi,via I-405,Fri Sep 28 02:06:06 2018
