Route Number,ETA,Distance,Route,Time
3,27 min,27.3 miles,SR-91 E HOV,Wed Oct  3 23:41:16 2018
1,27 min,22.1 miles,I-405 S Long Beach,Wed Oct  3 23:41:38 2018
2,32 min,29.7 miles,I-105 E; I-605 S,Wed Oct  3 23:41:38 2018
3,27 min,27.3 miles,SR-91 E HOV,Wed Oct  3 23:41:38 2018
1,27 min,22.1 miles,I-405 S Long Beach,Wed Oct  3 23:42:01 2018
2,32 min,29.7 miles,I-105 E; I-605 S,Wed Oct  3 23:42:01 2018
3,27 min,27.3 miles,SR-91 E HOV,Wed Oct  3 23:42:01 2018
1,27 min,22.1 miles,I-405 S Long Beach,Wed Oct  3 23:42:23 2018
2,32 min,29.7 miles,I-105 E; I-605 S,Wed Oct  3 23:42:23 2018
3,27 min,27.3 miles,SR-91 E HOV,Wed Oct  3 23:42:23 2018
1,27 min,22.1 miles,E Spring St Signal Hill; I-405 S Long Beach,Wed Oct  3 23:42:45 2018
2,32 min,29.7 miles,I-105 E; I-605 S,Wed Oct  3 23:42:45 2018
3,27 min,27.3 miles,I-405 S Lawndale; SR-91 E HOV,Wed Oct  3 23:42:45 2018
1,28 min,22.1 miles,I-405 S Long Beach,Wed Oct  3 23:43:07 2018
2,32 min,29.7 miles,I-105 E; I-605 S,Wed Oct  3 23:43:07 2018
3,27 min,27.3 miles,SR-91 E HOV,Wed Oct  3 23:43:07 2018
1,27 min,22.1 miles,I-405 S Long Beach,Wed Oct  3 23:43:29 2018
2,32 min,29.7 miles,I-105 E; I-605 S,Wed Oct  3 23:43:29 2018
3,27 min,27.3 miles,SR-91 E HOV,Wed Oct  3 23:43:29 2018
1,27 min,22.1 miles,I-405 S Long Beach,Wed Oct  3 23:43:51 2018
2,31 min,29.7 miles,I-105 E; I-605 S,Wed Oct  3 23:43:51 2018
3,27 min,27.3 miles,SR-91 E HOV,Wed Oct  3 23:43:51 2018
1,27 min,22.1 miles,E Spring St Signal Hill; I-405 S Long Beach,Wed Oct  3 23:44:14 2018
2,31 min,29.7 miles,I-105 E; I-605 S,Wed Oct  3 23:44:14 2018
3,26 min,27.3 miles,I-405 S Torrance; SR-91 E HOV,Wed Oct  3 23:44:14 2018
1,27 min,22.1 miles,I-405 S Long Beach,Wed Oct  3 23:44:36 2018
2,31 min,29.7 miles,I-105 E; I-605 S,Wed Oct  3 23:44:36 2018
3,27 min,27.3 miles,SR-91 E HOV,Wed Oct  3 23:44:36 2018
1,27 min,22.1 miles,E Spring St Signal Hill; I-405 S Long Beach,Wed Oct  3 23:44:58 2018
2,31 min,29.7 miles,I-105 E; I-605 S,Wed Oct  3 23:44:58 2018
3,26 min,27.3 miles,I-405 S Torrance; SR-91 E HOV,Wed Oct  3 23:44:58 2018
1,28 min,22.1 miles,I-405 S Long Beach,Wed Oct  3 23:45:20 2018
2,31 min,29.7 miles,I-105 E; I-605 S,Wed Oct  3 23:45:20 2018
3,27 min,27.3 miles,SR-91 E HOV,Wed Oct  3 23:45:20 2018
1,27 min,22.1 miles,E Spring St Signal Hill; I-405 S Long Beach,Wed Oct  3 23:45:42 2018
2,31 min,29.7 miles,I-105 E; I-605 S,Wed Oct  3 23:45:42 2018
3,26 min,27.3 miles,I-405 S Torrance; SR-91 E HOV,Wed Oct  3 23:45:42 2018
1,28 min,22.1 miles,I-405 S Long Beach,Wed Oct  3 23:46:04 2018
2,31 min,29.7 miles,I-105 E; I-605 S,Wed Oct  3 23:46:04 2018
3,27 min,27.3 miles,SR-91 E HOV,Wed Oct  3 23:46:04 2018
1,28 min,22.1 miles,I-405 S Long Beach,Wed Oct  3 23:46:27 2018
2,31 min,29.7 miles,I-105 E; I-605 S,Wed Oct  3 23:46:27 2018
3,27 min,27.3 miles,SR-91 E HOV,Wed Oct  3 23:46:27 2018
1,28 min,22.1 miles,E Spring St Signal Hill; I-405 S Long Beach,Wed Oct  3 23:46:49 2018
2,31 min,29.7 miles,I-105 E; I-605 S,Wed Oct  3 23:46:49 2018
3,27 min,27.3 miles,I-405 S Torrance; SR-91 E HOV,Wed Oct  3 23:46:49 2018
1,28 min,22.1 miles,I-405 S Long Beach,Wed Oct  3 23:47:11 2018
2,31 min,29.7 miles,I-105 E; I-605 S,Wed Oct  3 23:47:11 2018
3,27 min,27.3 miles,SR-91 E HOV,Wed Oct  3 23:47:11 2018
1,28 min,22.1 miles,E Spring St Signal Hill; I-405 S Long Beach,Wed Oct  3 23:47:33 2018
2,31 min,29.7 miles,I-105 E; I-605 S,Wed Oct  3 23:47:33 2018
3,27 min,27.3 miles,I-405 S Torrance; SR-91 E HOV,Wed Oct  3 23:47:33 2018
1,28 min,22.1 miles,I-405 S Long Beach,Wed Oct  3 23:47:55 2018
2,31 min,29.7 miles,I-105 E; I-605 S,Wed Oct  3 23:47:55 2018
3,26 min,27.3 miles,SR-91 E HOV,Wed Oct  3 23:47:55 2018
1,27 min,22.1 miles,I-405 S Long Beach,Wed Oct  3 23:48:17 2018
2,31 min,29.7 miles,I-105 E; I-605 S,Wed Oct  3 23:48:17 2018
3,26 min,27.3 miles,SR-91 E HOV,Wed Oct  3 23:48:17 2018
1,27 min,22.1 miles,I-405 S Long Beach,Wed Oct  3 23:48:40 2018
2,31 min,29.7 miles,I-105 E; I-605 S,Wed Oct  3 23:48:40 2018
3,26 min,27.3 miles,SR-91 E HOV,Wed Oct  3 23:48:40 2018
1,28 min,22.1 miles,I-405 S Long Beach,Wed Oct  3 23:49:02 2018
2,31 min,29.7 miles,I-105 E; I-605 S,Wed Oct  3 23:49:02 2018
3,26 min,27.3 miles,SR-91 E HOV,Wed Oct  3 23:49:02 2018
1,28 min,22.1 miles,I-405 S Long Beach,Wed Oct  3 23:49:24 2018
2,31 min,29.7 miles,I-105 E; I-605 S,Wed Oct  3 23:49:24 2018
3,26 min,27.3 miles,SR-91 E HOV,Wed Oct  3 23:49:24 2018
1,28 min,22.1 miles,I-405 S Long Beach,Wed Oct  3 23:49:46 2018
2,31 min,29.7 miles,I-105 E; I-605 S,Wed Oct  3 23:49:46 2018
3,26 min,27.3 miles,SR-91 E HOV,Wed Oct  3 23:49:46 2018
1,28 min,22.1 miles,I-405 S Long Beach,Wed Oct  3 23:50:08 2018
2,31 min,29.7 miles,I-105 E; I-605 S,Wed Oct  3 23:50:08 2018
3,27 min,27.3 miles,SR-91 E HOV,Wed Oct  3 23:50:08 2018
1,28 min,22.1 miles,I-405 S Long Beach,Wed Oct  3 23:50:30 2018
2,31 min,29.7 miles,I-105 E; I-605 S,Wed Oct  3 23:50:30 2018
3,27 min,27.3 miles,SR-91 E HOV,Wed Oct  3 23:50:30 2018
1,28 min,22.1 miles,E Spring St Signal Hill; I-405 S Long Beach,Wed Oct  3 23:50:52 2018
2,31 min,29.7 miles,I-105 E; I-605 S,Wed Oct  3 23:50:52 2018
3,26 min,27.3 miles,I-405 S Torrance; SR-91 E HOV,Wed Oct  3 23:50:52 2018
1,27 min,22.1 miles,E Spring St Signal Hill; I-405 S Long Beach,Wed Oct  3 23:51:14 2018
2,31 min,29.7 miles,I-105 E; I-605 S,Wed Oct  3 23:51:14 2018
3,26 min,27.3 miles,I-405 S Torrance; SR-91 E HOV,Wed Oct  3 23:51:14 2018
1,27 min,22.1 miles,I-405 S Long Beach,Wed Oct  3 23:51:37 2018
2,31 min,29.7 miles,I-105 E; I-605 S,Wed Oct  3 23:51:37 2018
3,27 min,27.3 miles,SR-91 E HOV,Wed Oct  3 23:51:37 2018
1,28 min,22.1 miles,I-405 S Long Beach,Wed Oct  3 23:51:59 2018
2,31 min,29.7 miles,I-105 E; I-605 S,Wed Oct  3 23:51:59 2018
3,26 min,27.3 miles,SR-91 E HOV,Wed Oct  3 23:51:59 2018
1,27 min,26.9 miles,I-405 S Torrance; SR-91 E Bellflower; I-605 S,Wed Oct  3 23:52:21 2018
2,30 min,22.3 miles,I-405 S Carson; E Willow St Signal Hill,Wed Oct  3 23:52:21 2018
3,28 min,29.3 miles,I-405 S Carson; SR-91 E HOV; I-605 S,Wed Oct  3 23:52:21 2018
1,27 min,22.1 miles,I-405 S Long Beach,Wed Oct  3 23:52:43 2018
2,31 min,29.7 miles,I-105 E; I-605 S,Wed Oct  3 23:52:43 2018
3,26 min,27.3 miles,SR-91 E HOV,Wed Oct  3 23:52:43 2018
1,28 min,22.1 miles,I-405 S Long Beach,Wed Oct  3 23:53:05 2018
2,31 min,29.7 miles,I-105 E; I-605 S,Wed Oct  3 23:53:05 2018
3,26 min,27.3 miles,SR-91 E HOV,Wed Oct  3 23:53:05 2018
1,27 min,22.1 miles,I-405 S Long Beach,Wed Oct  3 23:53:27 2018
2,31 min,29.7 miles,I-105 E; I-605 S,Wed Oct  3 23:53:27 2018
3,26 min,27.3 miles,SR-91 E HOV,Wed Oct  3 23:53:27 2018
1,27 min,22.1 miles,I-405 S Long Beach,Wed Oct  3 23:53:49 2018
2,31 min,29.7 miles,I-105 E; I-605 S,Wed Oct  3 23:53:49 2018
3,26 min,27.3 miles,SR-91 E HOV,Wed Oct  3 23:53:49 2018
1,27 min,22.1 miles,I-405 S Long Beach,Wed Oct  3 23:54:11 2018
2,31 min,29.7 miles,I-105 E; I-605 S,Wed Oct  3 23:54:11 2018
3,26 min,27.3 miles,SR-91 E HOV,Wed Oct  3 23:54:11 2018
1,27 min,22.1 miles,I-405 S Long Beach,Wed Oct  3 23:54:33 2018
2,31 min,29.7 miles,I-105 E; I-605 S,Wed Oct  3 23:54:33 2018
3,26 min,27.3 miles,SR-91 E HOV,Wed Oct  3 23:54:33 2018
1,27 min,22.1 miles,I-405 S Long Beach,Wed Oct  3 23:54:56 2018
2,31 min,29.7 miles,I-105 E; I-605 S,Wed Oct  3 23:54:56 2018
3,26 min,27.3 miles,SR-91 E HOV,Wed Oct  3 23:54:56 2018
1,27 min,22.1 miles,I-405 S Long Beach,Wed Oct  3 23:55:18 2018
2,31 min,29.7 miles,I-105 E; I-605 S,Wed Oct  3 23:55:18 2018
3,26 min,27.3 miles,SR-91 E HOV,Wed Oct  3 23:55:18 2018
1,27 min,22.1 miles,I-405 S Long Beach,Wed Oct  3 23:55:40 2018
2,31 min,29.7 miles,I-105 E; I-605 S,Wed Oct  3 23:55:40 2018
3,26 min,27.3 miles,SR-91 E HOV,Wed Oct  3 23:55:40 2018
1,27 min,22.1 miles,I-405 S Long Beach,Wed Oct  3 23:56:02 2018
2,31 min,29.7 miles,I-105 E; I-605 S,Wed Oct  3 23:56:02 2018
3,26 min,27.3 miles,SR-91 E HOV,Wed Oct  3 23:56:02 2018
1,27 min,22.1 miles,I-405 S Long Beach,Wed Oct  3 23:56:24 2018
2,31 min,29.7 miles,I-105 E; I-605 S,Wed Oct  3 23:56:24 2018
3,26 min,27.3 miles,SR-91 E HOV,Wed Oct  3 23:56:24 2018
1,27 min,22.1 miles,I-405 S Long Beach,Wed Oct  3 23:56:46 2018
2,31 min,29.7 miles,I-105 E; I-605 S,Wed Oct  3 23:56:46 2018
3,26 min,27.3 miles,SR-91 E HOV,Wed Oct  3 23:56:46 2018
1,27 min,22.1 miles,I-405 S Long Beach,Wed Oct  3 23:57:09 2018
2,31 min,29.7 miles,I-105 E; I-605 S,Wed Oct  3 23:57:09 2018
3,26 min,27.3 miles,SR-91 E HOV,Wed Oct  3 23:57:09 2018
1,27 min,22.1 miles,I-405 S Long Beach,Wed Oct  3 23:57:31 2018
2,31 min,29.7 miles,I-105 E; I-605 S,Wed Oct  3 23:57:31 2018
3,26 min,27.3 miles,SR-91 E HOV,Wed Oct  3 23:57:31 2018
1,27 min,22.1 miles,I-405 S Long Beach,Wed Oct  3 23:57:53 2018
2,31 min,29.7 miles,I-105 E; I-605 S,Wed Oct  3 23:57:53 2018
3,26 min,27.3 miles,SR-91 E HOV,Wed Oct  3 23:57:53 2018
1,27 min,22.1 miles,I-405 S Long Beach,Wed Oct  3 23:58:15 2018
2,31 min,29.7 miles,I-105 E; I-605 S,Wed Oct  3 23:58:15 2018
3,26 min,27.3 miles,SR-91 E HOV,Wed Oct  3 23:58:15 2018
1,27 min,22.1 miles,I-405 S Long Beach,Wed Oct  3 23:58:38 2018
2,31 min,29.7 miles,I-105 E; I-605 S,Wed Oct  3 23:58:38 2018
3,26 min,27.3 miles,SR-91 E HOV,Wed Oct  3 23:58:38 2018
1,27 min,22.1 miles,I-405 S Long Beach,Wed Oct  3 23:59:00 2018
2,31 min,29.7 miles,I-105 E; I-605 S,Wed Oct  3 23:59:00 2018
