Route Number,ETA,Distance,Route,Time
1,23 min,16 mi,via I-90,Fri Sep 28 01:06:54 2018
1,23 min,16 mi,via I-90,Fri Sep 28 01:07:01 2018
1,23 min,16 mi,via I-90,Fri Sep 28 01:07:07 2018
1,23 min,16 mi,via I-90,Fri Sep 28 01:07:14 2018
1,23 min,16 mi,via I-90,Fri Sep 28 01:07:20 2018
1,23 min,16 mi,via I-90,Fri Sep 28 01:07:27 2018
1,23 min,16 mi,via I-90,Fri Sep 28 01:07:33 2018
1,23 min,16 mi,via I-90,Fri Sep 28 01:07:40 2018
1,23 min,16 mi,via I-90,Fri Sep 28 01:07:46 2018
1,23 min,16 mi,via I-90,Fri Sep 28 01:07:53 2018
1,23 min,16 mi,via I-90,Fri Sep 28 01:07:59 2018
1,23 min,16 mi,via I-90,Fri Sep 28 01:08:06 2018
1,23 min,16 mi,via I-90,Fri Sep 28 01:08:12 2018
1,23 min,16 mi,via I-90,Fri Sep 28 01:08:19 2018
1,23 min,16 mi,via I-90,Fri Sep 28 01:08:25 2018
1,23 min,16 mi,via I-90,Fri Sep 28 01:08:32 2018
1,23 min,16 mi,via I-90,Fri Sep 28 01:08:38 2018
1,23 min,16 mi,via I-90,Fri Sep 28 01:08:45 2018
1,23 min,16 mi,via I-90,Fri Sep 28 01:08:51 2018
1,23 min,16 mi,via I-90,Fri Sep 28 01:08:58 2018
1,23 min,16 mi,via I-90,Fri Sep 28 01:09:05 2018
1,23 min,16 mi,via I-90,Fri Sep 28 01:09:12 2018
1,23 min,16 mi,via I-90,Fri Sep 28 01:09:18 2018
1,23 min,16 mi,via I-90,Fri Sep 28 01:09:25 2018
1,23 min,16 mi,via I-90,Fri Sep 28 01:09:32 2018
1,23 min,16 mi,via I-90,Fri Sep 28 01:09:38 2018
1,23 min,16 mi,via I-90,Fri Sep 28 01:09:45 2018
1,23 min,16 mi,via I-90,Fri Sep 28 01:09:51 2018
1,23 min,16 mi,via I-90,Fri Sep 28 01:09:58 2018
1,23 min,16 mi,via I-90,Fri Sep 28 01:10:04 2018
1,23 min,16 mi,via I-90,Fri Sep 28 01:10:11 2018
1,23 min,16 mi,via I-90,Fri Sep 28 01:10:18 2018
1,23 min,16 mi,via I-90,Fri Sep 28 01:10:24 2018
1,23 min,16 mi,via I-90,Fri Sep 28 01:10:30 2018
1,23 min,16 mi,via I-90,Fri Sep 28 01:10:37 2018
1,23 min,16 mi,via I-90,Fri Sep 28 01:10:44 2018
1,23 min,16 mi,via I-90,Fri Sep 28 01:10:50 2018
1,23 min,16 mi,via I-90,Fri Sep 28 01:10:57 2018
