routenum,eta,distance,route,time
2,31 min,27.3 miles,I-405 S Torrance; SR-91 E Bellflower; I-605 S,Wed Sep 26 01:13:05 2018
3,23 min,21.6 miles,"I-405 S, I-405 S HOV Carson",Wed Sep 26 01:13:05 2018
1,26 min,21.8 miles,I-405 S Long Beach,Wed Sep 26 01:13:33 2018
2,31 min,27.3 miles,I-405 S Torrance; SR-91 E Bellflower; I-605 S,Wed Sep 26 01:13:33 2018
3,23 min,21.6 miles,"I-405 S, I-405 S HOV Carson",Wed Sep 26 01:13:33 2018
1,26 min,21.8 miles,I-405 S Long Beach,Wed Sep 26 01:14:07 2018
2,31 min,27.3 miles,I-405 S Torrance; SR-91 E Bellflower; I-605 S,Wed Sep 26 01:14:07 2018
3,23 min,21.6 miles,"I-405 S, I-405 S HOV Carson",Wed Sep 26 01:14:07 2018
1,26 min,21.8 miles,I-405 S Long Beach,Wed Sep 26 01:14:41 2018
2,31 min,27.3 miles,I-405 S Torrance; SR-91 E Bellflower; I-605 S,Wed Sep 26 01:14:41 2018
3,23 min,21.6 miles,"I-405 S, I-405 S HOV Carson",Wed Sep 26 01:14:41 2018
1,26 min,21.8 miles,I-405 S Long Beach,Wed Sep 26 01:15:18 2018
2,31 min,27.3 miles,I-405 S Torrance; SR-91 E Bellflower; I-605 S,Wed Sep 26 01:15:18 2018
3,23 min,21.6 miles,"I-405 S, I-405 S HOV Carson",Wed Sep 26 01:15:18 2018
1,26 min,21.8 miles,I-405 S Long Beach,Wed Sep 26 01:15:50 2018
2,31 min,27.3 miles,I-405 S Torrance; SR-91 E Bellflower; I-605 S,Wed Sep 26 01:15:50 2018
3,23 min,21.6 miles,"I-405 S, I-405 S HOV Carson",Wed Sep 26 01:15:50 2018
1,26 min,21.8 miles,I-405 S Long Beach,Wed Sep 26 01:16:22 2018
2,31 min,27.3 miles,I-405 S Torrance; SR-91 E Bellflower; I-605 S,Wed Sep 26 01:16:22 2018
3,23 min,21.6 miles,"I-405 S, I-405 S HOV Carson",Wed Sep 26 01:16:22 2018
1,26 min,21.8 miles,I-405 S Long Beach,Wed Sep 26 01:17:00 2018
2,31 min,27.3 miles,I-405 S Torrance; SR-91 E Bellflower; I-605 S,Wed Sep 26 01:17:00 2018
3,23 min,21.6 miles,"I-405 S, I-405 S HOV Carson",Wed Sep 26 01:17:00 2018
1,26 min,21.8 miles,I-405 S Long Beach,Wed Sep 26 01:17:40 2018
2,31 min,27.3 miles,I-405 S Torrance; SR-91 E Bellflower; I-605 S,Wed Sep 26 01:17:40 2018
3,23 min,21.6 miles,"I-405 S, I-405 S HOV Carson",Wed Sep 26 01:17:40 2018
1,26 min,21.8 miles,I-405 S Long Beach,Wed Sep 26 01:18:12 2018
2,31 min,27.3 miles,I-405 S Torrance; SR-91 E Bellflower; I-605 S,Wed Sep 26 01:18:12 2018
3,23 min,21.6 miles,"I-405 S, I-405 S HOV Carson",Wed Sep 26 01:18:12 2018
1,26 min,21.8 miles,I-405 S Long Beach,Wed Sep 26 01:18:48 2018
2,31 min,27.3 miles,I-405 S Torrance; SR-91 E Bellflower; I-605 S,Wed Sep 26 01:18:48 2018
3,23 min,21.6 miles,"I-405 S, I-405 S HOV Carson",Wed Sep 26 01:18:48 2018
1,25 min,21.8 miles,I-405 S Long Beach,Wed Sep 26 01:19:23 2018
2,31 min,27.3 miles,I-405 S Torrance; SR-91 E Bellflower; I-605 S,Wed Sep 26 01:19:23 2018
3,23 min,21.6 miles,"I-405 S, I-405 S HOV Carson",Wed Sep 26 01:19:23 2018
1,25 min,21.8 miles,I-405 S Long Beach,Wed Sep 26 01:19:53 2018
2,31 min,27.3 miles,I-405 S Torrance; SR-91 E Bellflower; I-605 S,Wed Sep 26 01:19:53 2018
3,23 min,21.6 miles,"I-405 S, I-405 S HOV Carson",Wed Sep 26 01:19:53 2018
1,26 min,21.8 miles,I-405 S Long Beach,Wed Sep 26 01:20:33 2018
2,31 min,27.3 miles,I-405 S Torrance; SR-91 E Bellflower; I-605 S,Wed Sep 26 01:20:33 2018
3,23 min,21.6 miles,"I-405 S, I-405 S HOV Carson",Wed Sep 26 01:20:33 2018
1,25 min,21.8 miles,I-405 S Long Beach,Wed Sep 26 01:21:13 2018
2,31 min,27.3 miles,I-405 S Torrance; SR-91 E Bellflower; I-605 S,Wed Sep 26 01:21:13 2018
3,23 min,21.6 miles,"I-405 S, I-405 S HOV Carson",Wed Sep 26 01:21:13 2018
1,25 min,21.8 miles,I-405 S Long Beach,Wed Sep 26 01:21:53 2018
2,31 min,27.3 miles,I-405 S Torrance; SR-91 E Bellflower; I-605 S,Wed Sep 26 01:21:53 2018
3,23 min,21.6 miles,"I-405 S, I-405 S HOV Carson",Wed Sep 26 01:21:53 2018
1,25 min,21.8 miles,I-405 S Long Beach,Wed Sep 26 01:22:34 2018
2,31 min,27.3 miles,I-405 S Torrance; SR-91 E Bellflower; I-605 S,Wed Sep 26 01:22:34 2018
3,23 min,21.6 miles,"I-405 S, I-405 S HOV Carson",Wed Sep 26 01:22:34 2018
1,25 min,21.8 miles,I-405 S Long Beach,Wed Sep 26 01:23:15 2018
2,31 min,27.3 miles,I-405 S Torrance; SR-91 E Bellflower; I-605 S,Wed Sep 26 01:23:15 2018
3,23 min,21.6 miles,"I-405 S, I-405 S HOV Carson",Wed Sep 26 01:23:15 2018
1,25 min,21.8 miles,I-405 S Long Beach,Wed Sep 26 01:23:54 2018
2,31 min,27.3 miles,I-405 S Torrance; SR-91 E Bellflower; I-605 S,Wed Sep 26 01:23:54 2018
3,23 min,21.6 miles,"I-405 S, I-405 S HOV Carson",Wed Sep 26 01:23:54 2018
1,25 min,21.8 miles,I-405 S Long Beach,Wed Sep 26 01:24:23 2018
2,31 min,27.3 miles,I-405 S Torrance; SR-91 E Bellflower; I-605 S,Wed Sep 26 01:24:23 2018
3,23 min,21.6 miles,"I-405 S, I-405 S HOV Carson",Wed Sep 26 01:24:23 2018
1,25 min,21.8 miles,I-405 S Long Beach,Wed Sep 26 01:24:58 2018
2,31 min,27.3 miles,I-405 S Torrance; SR-91 E Bellflower; I-605 S,Wed Sep 26 01:24:58 2018
3,23 min,21.6 miles,"I-405 S, I-405 S HOV Carson",Wed Sep 26 01:24:58 2018
1,25 min,21.8 miles,I-405 S Long Beach,Wed Sep 26 01:25:39 2018
2,31 min,27.3 miles,I-405 S Torrance; SR-91 E Bellflower; I-605 S,Wed Sep 26 01:25:39 2018
