routenum,eta,distance,route,time
2,"21 min","21.4 miles","I-15 S Temecula; Old Hwy 395 Fallbrook","Fri Sep 28 13:31:11 2018"
1,"17 min","21 miles","I-15 S","Fri Sep 28 13:31:23 2018"
2,"21 min","21.4 miles","I-15 S Temecula; Old Hwy 395 Fallbrook","Fri Sep 28 13:31:23 2018"
1,"17 min","21 miles","I-15 S","Fri Sep 28 13:31:36 2018"
2,"21 min","21.4 miles","I-15 S Temecula; Old Hwy 395 Fallbrook","Fri Sep 28 13:31:36 2018"
1,"17 min","21 miles","I-15 S","Fri Sep 28 13:31:47 2018"
2,"21 min","21.4 miles","I-15 S Temecula; Old Hwy 395 Fallbrook","Fri Sep 28 13:31:47 2018"
1,"17 min","21 miles","I-15 S","Fri Sep 28 13:32:00 2018"
2,"21 min","21.4 miles","I-15 S Temecula; Old Hwy 395 Fallbrook","Fri Sep 28 13:32:00 2018"
1,"17 min","21 miles","I-15 S","Fri Sep 28 13:32:13 2018"
2,"21 min","21.4 miles","I-15 S Temecula; Old Hwy 395 Fallbrook","Fri Sep 28 13:32:13 2018"
1,"17 min","21 miles","I-15 S","Fri Sep 28 13:32:27 2018"
2,"21 min","21.4 miles","I-15 S Temecula; Old Hwy 395 Fallbrook","Fri Sep 28 13:32:27 2018"
1,"17 min","21 miles","I-15 S","Fri Sep 28 13:32:40 2018"
2,"21 min","21.4 miles","I-15 S Temecula; Old Hwy 395 Fallbrook","Fri Sep 28 13:32:40 2018"
1,"17 min","21 miles","I-15 S","Fri Sep 28 13:32:53 2018"
2,"21 min","21.4 miles","I-15 S Temecula; Old Hwy 395 Fallbrook","Fri Sep 28 13:32:53 2018"
1,"17 min","21 miles","I-15 S","Fri Sep 28 13:33:05 2018"
2,"21 min","21.4 miles","I-15 S Temecula; Old Hwy 395 Fallbrook","Fri Sep 28 13:33:05 2018"
1,"17 min","21 miles","I-15 S","Fri Sep 28 13:33:17 2018"
2,"21 min","21.4 miles","I-15 S Temecula; Old Hwy 395 Fallbrook","Fri Sep 28 13:33:17 2018"
1,"17 min","21 miles","I-15 S","Fri Sep 28 13:33:31 2018"
2,"21 min","21.4 miles","I-15 S Temecula; Old Hwy 395 Fallbrook","Fri Sep 28 13:33:31 2018"
1,"17 min","21 miles","I-15 S","Fri Sep 28 13:33:43 2018"
2,"21 min","21.4 miles","I-15 S Temecula; Old Hwy 395 Fallbrook","Fri Sep 28 13:33:43 2018"
1,"17 min","21 miles","I-15 S","Fri Sep 28 13:33:55 2018"
2,"21 min","21.4 miles","I-15 S Temecula; Old Hwy 395 Fallbrook","Fri Sep 28 13:33:55 2018"
1,"17 min","21 miles","I-15 S","Fri Sep 28 13:34:09 2018"
2,"21 min","21.4 miles","I-15 S Temecula; Old Hwy 395 Fallbrook","Fri Sep 28 13:34:09 2018"
1,"17 min","21 miles","I-15 S","Fri Sep 28 13:34:22 2018"
2,"21 min","21.4 miles","I-15 S Temecula; Old Hwy 395 Fallbrook","Fri Sep 28 13:34:22 2018"
1,"17 min","21 miles","I-15 S","Fri Sep 28 13:34:34 2018"
2,"21 min","21.4 miles","I-15 S Temecula; Old Hwy 395 Fallbrook","Fri Sep 28 13:34:34 2018"
1,"17 min","21 miles","I-15 S","Fri Sep 28 13:34:47 2018"
2,"21 min","21.4 miles","I-15 S Temecula; Old Hwy 395 Fallbrook","Fri Sep 28 13:34:47 2018"
1,"17 min","21 miles","I-15 S","Fri Sep 28 13:34:59 2018"
2,"21 min","21.4 miles","I-15 S Temecula; Old Hwy 395 Fallbrook","Fri Sep 28 13:34:59 2018"
1,"17 min","21 miles","I-15 S","Fri Sep 28 13:35:12 2018"
2,"21 min","21.4 miles","I-15 S Temecula; Old Hwy 395 Fallbrook","Fri Sep 28 13:35:12 2018"
1,"17 min","21 miles","I-15 S","Fri Sep 28 13:35:24 2018"
2,"21 min","21.4 miles","I-15 S Temecula; Old Hwy 395 Fallbrook","Fri Sep 28 13:35:24 2018"
1,"17 min","21 miles","I-15 S","Fri Sep 28 13:35:37 2018"
2,"21 min","21.4 miles","I-15 S Temecula; Old Hwy 395 Fallbrook","Fri Sep 28 13:35:37 2018"
1,"17 min","21 miles","I-15 S","Fri Sep 28 13:35:49 2018"
2,"21 min","21.4 miles","I-15 S Temecula; Old Hwy 395 Fallbrook","Fri Sep 28 13:35:49 2018"
1,"17 min","21 miles","I-15 S","Fri Sep 28 13:36:01 2018"
2,"21 min","21.4 miles","I-15 S Temecula; Old Hwy 395 Fallbrook","Fri Sep 28 13:36:01 2018"
1,"17 min","21 miles","I-15 S","Fri Sep 28 13:36:13 2018"
2,"21 min","21.4 miles","I-15 S Temecula; Old Hwy 395 Fallbrook","Fri Sep 28 13:36:13 2018"
1,"17 min","21 miles","I-15 S","Fri Sep 28 13:36:26 2018"
2,"21 min","21.4 miles","I-15 S Temecula; Old Hwy 395 Fallbrook","Fri Sep 28 13:36:26 2018"
1,"17 min","21 miles","I-15 S","Fri Sep 28 13:36:39 2018"
2,"21 min","21.4 miles","I-15 S Temecula; Old Hwy 395 Fallbrook","Fri Sep 28 13:36:39 2018"
1,"17 min","21 miles","I-15 S","Fri Sep 28 13:36:52 2018"
2,"21 min","21.4 miles","I-15 S Temecula; Old Hwy 395 Fallbrook","Fri Sep 28 13:36:52 2018"
1,"17 min","21 miles","I-15 S","Fri Sep 28 13:37:04 2018"
2,"21 min","21.4 miles","I-15 S Temecula; Old Hwy 395 Fallbrook","Fri Sep 28 13:37:04 2018"
1,"17 min","21 miles","I-15 S","Fri Sep 28 13:37:17 2018"
2,"21 min","21.4 miles","I-15 S Temecula; Old Hwy 395 Fallbrook","Fri Sep 28 13:37:17 2018"
1,"17 min","21 miles","I-15 S","Fri Sep 28 13:37:29 2018"
2,"21 min","21.4 miles","I-15 S Temecula; Old Hwy 395 Fallbrook","Fri Sep 28 13:37:29 2018"
1,"17 min","21 miles","I-15 S","Fri Sep 28 13:37:42 2018"
2,"21 min","21.4 miles","I-15 S Temecula; Old Hwy 395 Fallbrook","Fri Sep 28 13:37:42 2018"
1,"17 min","21 miles","I-15 S","Fri Sep 28 13:37:54 2018"
2,"21 min","21.4 miles","I-15 S Temecula; Old Hwy 395 Fallbrook","Fri Sep 28 13:37:54 2018"
1,"17 min","21 miles","I-15 S","Fri Sep 28 13:38:07 2018"
2,"21 min","21.4 miles","I-15 S Temecula; Old Hwy 395 Fallbrook","Fri Sep 28 13:38:07 2018"
1,"17 min","21 miles","I-15 S","Fri Sep 28 13:38:20 2018"
2,"21 min","21.4 miles","I-15 S Temecula; Old Hwy 395 Fallbrook","Fri Sep 28 13:38:20 2018"
1,"17 min","21 miles","I-15 S","Fri Sep 28 13:38:35 2018"
2,"21 min","21.4 miles","I-15 S Temecula; Old Hwy 395 Fallbrook","Fri Sep 28 13:38:35 2018"
1,"17 min","21 miles","I-15 S","Fri Sep 28 13:38:47 2018"
2,"21 min","21.4 miles","I-15 S Temecula; Old Hwy 395 Fallbrook","Fri Sep 28 13:38:47 2018"
1,"17 min","21 miles","I-15 S","Fri Sep 28 13:39:00 2018"
2,"21 min","21.4 miles","I-15 S Temecula; Old Hwy 395 Fallbrook","Fri Sep 28 13:39:00 2018"
1,"17 min","21 miles","I-15 S","Fri Sep 28 13:39:12 2018"
2,"21 min","21.4 miles","I-15 S Temecula; Old Hwy 395 Fallbrook","Fri Sep 28 13:39:12 2018"
1,"17 min","21 miles","I-15 S","Fri Sep 28 13:39:25 2018"
2,"21 min","21.4 miles","I-15 S Temecula; Old Hwy 395 Fallbrook","Fri Sep 28 13:39:25 2018"
1,"17 min","21 miles","I-15 S","Fri Sep 28 13:39:40 2018"
2,"21 min","21.4 miles","I-15 S Temecula; Old Hwy 395 Fallbrook","Fri Sep 28 13:39:40 2018"
1,"17 min","21 miles","I-15 S","Fri Sep 28 13:39:52 2018"
2,"21 min","21.4 miles","I-15 S Temecula; Old Hwy 395 Fallbrook","Fri Sep 28 13:39:52 2018"
1,"17 min","21 miles","I-15 S","Fri Sep 28 13:40:05 2018"
2,"21 min","21.4 miles","I-15 S Temecula; Old Hwy 395 Fallbrook","Fri Sep 28 13:40:05 2018"
1,"17 min","21 miles","I-15 S","Fri Sep 28 13:40:18 2018"
2,"21 min","21.4 miles","I-15 S Temecula; Old Hwy 395 Fallbrook","Fri Sep 28 13:40:18 2018"
1,"17 min","21 miles","I-15 S","Fri Sep 28 13:40:30 2018"
2,"21 min","21.4 miles","I-15 S Temecula; Old Hwy 395 Fallbrook","Fri Sep 28 13:40:30 2018"
1,"17 min","21 miles","I-15 S","Fri Sep 28 13:40:42 2018"
2,"21 min","21.4 miles","I-15 S Temecula; Old Hwy 395 Fallbrook","Fri Sep 28 13:40:42 2018"
1,"17 min","21 miles","I-15 S","Fri Sep 28 13:40:54 2018"
2,"21 min","21.4 miles","I-15 S Temecula; Old Hwy 395 Fallbrook","Fri Sep 28 13:40:54 2018"
1,"17 min","21 miles","I-15 S","Fri Sep 28 13:41:07 2018"
2,"21 min","21.4 miles","I-15 S Temecula; Old Hwy 395 Fallbrook","Fri Sep 28 13:41:07 2018"
1,"17 min","21 miles","I-15 S","Fri Sep 28 13:41:19 2018"
2,"21 min","21.4 miles","I-15 S Temecula; Old Hwy 395 Fallbrook","Fri Sep 28 13:41:19 2018"
1,"17 min","21 miles","I-15 S","Fri Sep 28 13:41:31 2018"
2,"21 min","21.4 miles","I-15 S Temecula; Old Hwy 395 Fallbrook","Fri Sep 28 13:41:31 2018"
1,"17 min","21 miles","I-15 S","Fri Sep 28 13:41:46 2018"
2,"21 min","21.4 miles","I-15 S Temecula; Old Hwy 395 Fallbrook","Fri Sep 28 13:41:46 2018"
1,"17 min","21 miles","I-15 S","Fri Sep 28 13:42:00 2018"
2,"21 min","21.4 miles","I-15 S Temecula; Old Hwy 395 Fallbrook","Fri Sep 28 13:42:00 2018"
1,"17 min","21 miles","I-15 S","Fri Sep 28 13:42:12 2018"
2,"21 min","21.4 miles","I-15 S Temecula; Old Hwy 395 Fallbrook","Fri Sep 28 13:42:12 2018"
1,"17 min","21 miles","I-15 S","Fri Sep 28 13:42:25 2018"
2,"21 min","21.4 miles","I-15 S Temecula; Old Hwy 395 Fallbrook","Fri Sep 28 13:42:25 2018"
1,"17 min","21 miles","I-15 S","Fri Sep 28 13:42:37 2018"
2,"21 min","21.4 miles","I-15 S Temecula; Old Hwy 395 Fallbrook","Fri Sep 28 13:42:37 2018"
1,"17 min","21 miles","I-15 S","Fri Sep 28 13:42:50 2018"
2,"21 min","21.4 miles","I-15 S Temecula; Old Hwy 395 Fallbrook","Fri Sep 28 13:42:50 2018"
1,"17 min","21 miles","I-15 S","Fri Sep 28 13:43:02 2018"
2,"21 min","21.4 miles","I-15 S Temecula; Old Hwy 395 Fallbrook","Fri Sep 28 13:43:02 2018"
1,"17 min","21 miles","I-15 S","Fri Sep 28 13:43:15 2018"
2,"21 min","21.4 miles","I-15 S Temecula; Old Hwy 395 Fallbrook","Fri Sep 28 13:43:15 2018"
1,"17 min","21 miles","I-15 S","Fri Sep 28 13:43:28 2018"
2,"21 min","21.4 miles","I-15 S Temecula; Old Hwy 395 Fallbrook","Fri Sep 28 13:43:28 2018"
1,"17 min","21 miles","I-15 S","Fri Sep 28 13:43:41 2018"
2,"21 min","21.4 miles","I-15 S Temecula; Old Hwy 395 Fallbrook","Fri Sep 28 13:43:41 2018"
1,"17 min","21 miles","I-15 S","Fri Sep 28 13:43:55 2018"
2,"21 min","21.4 miles","I-15 S Temecula; Old Hwy 395 Fallbrook","Fri Sep 28 13:43:55 2018"
1,"17 min","21 miles","I-15 S","Fri Sep 28 13:44:07 2018"
2,"21 min","21.4 miles","I-15 S Temecula; Old Hwy 395 Fallbrook","Fri Sep 28 13:44:07 2018"
1,"17 min","21 miles","I-15 S","Fri Sep 28 13:44:20 2018"
2,"21 min","21.4 miles","I-15 S Temecula; Old Hwy 395 Fallbrook","Fri Sep 28 13:44:20 2018"
1,"17 min","21 miles","I-15 S","Fri Sep 28 13:44:32 2018"
2,"21 min","21.4 miles","I-15 S Temecula; Old Hwy 395 Fallbrook","Fri Sep 28 13:44:32 2018"
1,"17 min","21 miles","I-15 S","Fri Sep 28 13:44:45 2018"
2,"21 min","21.4 miles","I-15 S Temecula; Old Hwy 395 Fallbrook","Fri Sep 28 13:44:45 2018"
1,"17 min","21 miles","I-15 S","Fri Sep 28 13:44:57 2018"
2,"21 min","21.4 miles","I-15 S Temecula; Old Hwy 395 Fallbrook","Fri Sep 28 13:44:57 2018"
1,"17 min","21 miles","I-15 S","Fri Sep 28 13:45:09 2018"
2,"21 min","21.4 miles","I-15 S Temecula; Old Hwy 395 Fallbrook","Fri Sep 28 13:45:09 2018"
1,"17 min","21 miles","I-15 S","Fri Sep 28 13:45:21 2018"
2,"21 min","21.4 miles","I-15 S Temecula; Old Hwy 395 Fallbrook","Fri Sep 28 13:45:21 2018"
1,"17 min","21 miles","I-15 S","Fri Sep 28 13:45:33 2018"
2,"21 min","21.4 miles","I-15 S Temecula; Old Hwy 395 Fallbrook","Fri Sep 28 13:45:33 2018"
1,"17 min","21 miles","I-15 S","Fri Sep 28 13:45:45 2018"
2,"21 min","21.4 miles","I-15 S Temecula; Old Hwy 395 Fallbrook","Fri Sep 28 13:45:45 2018"
1,"17 min","21 miles","I-15 S","Fri Sep 28 13:45:57 2018"
2,"21 min","21.4 miles","I-15 S Temecula; Old Hwy 395 Fallbrook","Fri Sep 28 13:45:57 2018"
1,"17 min","21 miles","I-15 S","Fri Sep 28 13:46:10 2018"
2,"21 min","21.4 miles","I-15 S Temecula; Old Hwy 395 Fallbrook","Fri Sep 28 13:46:10 2018"
1,"17 min","21 miles","I-15 S","Fri Sep 28 13:46:22 2018"
2,"21 min","21.4 miles","I-15 S Temecula; Old Hwy 395 Fallbrook","Fri Sep 28 13:46:22 2018"
1,"17 min","21 miles","I-15 S","Fri Sep 28 13:46:35 2018"
2,"21 min","21.4 miles","I-15 S Temecula; Old Hwy 395 Fallbrook","Fri Sep 28 13:46:35 2018"
1,"17 min","21 miles","I-15 S","Fri Sep 28 13:46:47 2018"
2,"21 min","21.4 miles","I-15 S Temecula; Old Hwy 395 Fallbrook","Fri Sep 28 13:46:47 2018"
1,"17 min","21 miles","I-15 S","Fri Sep 28 13:46:59 2018"
2,"21 min","21.4 miles","I-15 S Temecula; Old Hwy 395 Fallbrook","Fri Sep 28 13:46:59 2018"
1,"17 min","21 miles","I-15 S","Fri Sep 28 13:47:11 2018"
2,"21 min","21.4 miles","I-15 S Temecula; Old Hwy 395 Fallbrook","Fri Sep 28 13:47:11 2018"
1,"17 min","21 miles","I-15 S","Fri Sep 28 13:47:24 2018"
2,"21 min","21.4 miles","I-15 S Temecula; Old Hwy 395 Fallbrook","Fri Sep 28 13:47:24 2018"
1,"17 min","21 miles","I-15 S","Fri Sep 28 13:47:36 2018"
2,"21 min","21.4 miles","I-15 S Temecula; Old Hwy 395 Fallbrook","Fri Sep 28 13:47:36 2018"
1,"17 min","21 miles","I-15 S","Fri Sep 28 13:47:49 2018"
2,"21 min","21.4 miles","I-15 S Temecula; Old Hwy 395 Fallbrook","Fri Sep 28 13:47:49 2018"
1,"17 min","21 miles","I-15 S","Fri Sep 28 13:48:01 2018"
2,"21 min","21.4 miles","I-15 S Temecula; Old Hwy 395 Fallbrook","Fri Sep 28 13:48:01 2018"
1,"17 min","21 miles","I-15 S","Fri Sep 28 13:48:14 2018"
2,"21 min","21.4 miles","I-15 S Temecula; Old Hwy 395 Fallbrook","Fri Sep 28 13:48:14 2018"
1,"17 min","21 miles","I-15 S","Fri Sep 28 13:48:27 2018"
2,"21 min","21.4 miles","I-15 S Temecula; Old Hwy 395 Fallbrook","Fri Sep 28 13:48:27 2018"
1,"17 min","21 miles","I-15 S","Fri Sep 28 13:48:40 2018"
2,"21 min","21.4 miles","I-15 S Temecula; Old Hwy 395 Fallbrook","Fri Sep 28 13:48:40 2018"
1,"17 min","21 miles","I-15 S","Fri Sep 28 13:48:52 2018"
2,"21 min","21.4 miles","I-15 S Temecula; Old Hwy 395 Fallbrook","Fri Sep 28 13:48:52 2018"
1,"17 min","21 miles","I-15 S","Fri Sep 28 13:49:04 2018"
2,"21 min","21.4 miles","I-15 S Temecula; Old Hwy 395 Fallbrook","Fri Sep 28 13:49:04 2018"
1,"17 min","21 miles","I-15 S","Fri Sep 28 13:49:17 2018"
2,"21 min","21.4 miles","I-15 S Temecula; Old Hwy 395 Fallbrook","Fri Sep 28 13:49:17 2018"
1,"17 min","21 miles","I-15 S","Fri Sep 28 13:49:29 2018"
2,"21 min","21.4 miles","I-15 S Temecula; Old Hwy 395 Fallbrook","Fri Sep 28 13:49:29 2018"
1,"17 min","21 miles","I-15 S","Fri Sep 28 13:49:41 2018"
2,"21 min","21.4 miles","I-15 S Temecula; Old Hwy 395 Fallbrook","Fri Sep 28 13:49:41 2018"
1,"17 min","21 miles","I-15 S","Fri Sep 28 13:49:53 2018"
2,"21 min","21.4 miles","I-15 S Temecula; Old Hwy 395 Fallbrook","Fri Sep 28 13:49:53 2018"
1,"17 min","21 miles","I-15 S","Fri Sep 28 13:50:05 2018"
2,"21 min","21.4 miles","I-15 S Temecula; Old Hwy 395 Fallbrook","Fri Sep 28 13:50:05 2018"
1,"17 min","21 miles","I-15 S","Fri Sep 28 13:50:18 2018"
2,"21 min","21.4 miles","I-15 S Temecula; Old Hwy 395 Fallbrook","Fri Sep 28 13:50:18 2018"
1,"17 min","21 miles","I-15 S","Fri Sep 28 13:50:30 2018"
2,"21 min","21.4 miles","I-15 S Temecula; Old Hwy 395 Fallbrook","Fri Sep 28 13:50:30 2018"
1,"17 min","21 miles","I-15 S","Fri Sep 28 13:50:42 2018"
2,"21 min","21.4 miles","I-15 S Temecula; Old Hwy 395 Fallbrook","Fri Sep 28 13:50:42 2018"
1,"17 min","21 miles","I-15 S","Fri Sep 28 13:50:55 2018"
2,"21 min","21.4 miles","I-15 S Temecula; Old Hwy 395 Fallbrook","Fri Sep 28 13:50:55 2018"
1,"17 min","21 miles","I-15 S","Fri Sep 28 13:51:07 2018"
2,"21 min","21.4 miles","I-15 S Temecula; Old Hwy 395 Fallbrook","Fri Sep 28 13:51:07 2018"
1,"17 min","21 miles","I-15 S","Fri Sep 28 13:51:19 2018"
2,"21 min","21.4 miles","I-15 S Temecula; Old Hwy 395 Fallbrook","Fri Sep 28 13:51:19 2018"
1,"17 min","21 miles","I-15 S","Fri Sep 28 13:51:32 2018"
2,"21 min","21.4 miles","I-15 S Temecula; Old Hwy 395 Fallbrook","Fri Sep 28 13:51:32 2018"
1,"17 min","21 miles","I-15 S","Fri Sep 28 13:51:45 2018"
2,"21 min","21.4 miles","I-15 S Temecula; Old Hwy 395 Fallbrook","Fri Sep 28 13:51:45 2018"
1,"17 min","21 miles","I-15 S","Fri Sep 28 13:51:57 2018"
2,"21 min","21.4 miles","I-15 S Temecula; Old Hwy 395 Fallbrook","Fri Sep 28 13:51:57 2018"
1,"17 min","21 miles","I-15 S","Fri Sep 28 13:52:09 2018"
2,"21 min","21.4 miles","I-15 S Temecula; Old Hwy 395 Fallbrook","Fri Sep 28 13:52:09 2018"
1,"17 min","21 miles","I-15 S","Fri Sep 28 13:52:22 2018"
2,"21 min","21.4 miles","I-15 S Temecula; Old Hwy 395 Fallbrook","Fri Sep 28 13:52:22 2018"
1,"17 min","21 miles","I-15 S","Fri Sep 28 13:52:34 2018"
2,"21 min","21.4 miles","I-15 S Temecula; Old Hwy 395 Fallbrook","Fri Sep 28 13:52:34 2018"
1,"17 min","21 miles","I-15 S","Fri Sep 28 13:52:46 2018"
2,"21 min","21.4 miles","I-15 S Temecula; Old Hwy 395 Fallbrook","Fri Sep 28 13:52:46 2018"
1,"17 min","21 miles","I-15 S","Fri Sep 28 13:52:58 2018"
2,"21 min","21.4 miles","I-15 S Temecula; Old Hwy 395 Fallbrook","Fri Sep 28 13:52:58 2018"
1,"17 min","21 miles","I-15 S","Fri Sep 28 13:53:11 2018"
2,"21 min","21.4 miles","I-15 S Temecula; Old Hwy 395 Fallbrook","Fri Sep 28 13:53:11 2018"
1,"17 min","21 miles","I-15 S","Fri Sep 28 13:53:23 2018"
2,"21 min","21.4 miles","I-15 S Temecula; Old Hwy 395 Fallbrook","Fri Sep 28 13:53:23 2018"
1,"17 min","21 miles","I-15 S","Fri Sep 28 13:53:36 2018"
2,"21 min","21.4 miles","I-15 S Temecula; Old Hwy 395 Fallbrook","Fri Sep 28 13:53:36 2018"
1,"17 min","21 miles","I-15 S","Fri Sep 28 13:53:48 2018"
2,"21 min","21.4 miles","I-15 S Temecula; Old Hwy 395 Fallbrook","Fri Sep 28 13:53:48 2018"
1,"17 min","21 miles","I-15 S","Fri Sep 28 13:54:00 2018"
2,"21 min","21.4 miles","I-15 S Temecula; Old Hwy 395 Fallbrook","Fri Sep 28 13:54:00 2018"
1,"17 min","21 miles","I-15 S","Fri Sep 28 13:54:12 2018"
2,"21 min","21.4 miles","I-15 S Temecula; Old Hwy 395 Fallbrook","Fri Sep 28 13:54:12 2018"
1,"17 min","21 miles","I-15 S","Fri Sep 28 13:54:24 2018"
2,"21 min","21.4 miles","I-15 S Temecula; Old Hwy 395 Fallbrook","Fri Sep 28 13:54:24 2018"
1,"17 min","21 miles","I-15 S","Fri Sep 28 13:54:36 2018"
2,"21 min","21.4 miles","I-15 S Temecula; Old Hwy 395 Fallbrook","Fri Sep 28 13:54:36 2018"
1,"17 min","21 miles","I-15 S","Fri Sep 28 13:54:49 2018"
2,"21 min","21.4 miles","I-15 S Temecula; Old Hwy 395 Fallbrook","Fri Sep 28 13:54:49 2018"
1,"17 min","21 miles","I-15 S","Fri Sep 28 13:55:01 2018"
2,"21 min","21.4 miles","I-15 S Temecula; Old Hwy 395 Fallbrook","Fri Sep 28 13:55:01 2018"
1,"17 min","21 miles","I-15 S","Fri Sep 28 13:55:14 2018"
2,"21 min","21.4 miles","I-15 S Temecula; Old Hwy 395 Fallbrook","Fri Sep 28 13:55:14 2018"
1,"17 min","21 miles","I-15 S","Fri Sep 28 13:55:26 2018"
2,"21 min","21.4 miles","I-15 S Temecula; Old Hwy 395 Fallbrook","Fri Sep 28 13:55:26 2018"
1,"17 min","21 miles","I-15 S","Fri Sep 28 13:55:39 2018"
2,"21 min","21.4 miles","I-15 S Temecula; Old Hwy 395 Fallbrook","Fri Sep 28 13:55:39 2018"
1,"17 min","21 miles","I-15 S","Fri Sep 28 13:55:52 2018"
2,"21 min","21.4 miles","I-15 S Temecula; Old Hwy 395 Fallbrook","Fri Sep 28 13:55:52 2018"
1,"17 min","21 miles","I-15 S","Fri Sep 28 13:56:06 2018"
2,"21 min","21.4 miles","I-15 S Temecula; Old Hwy 395 Fallbrook","Fri Sep 28 13:56:06 2018"
1,"17 min","21 miles","I-15 S","Fri Sep 28 13:56:18 2018"
2,"21 min","21.4 miles","I-15 S Temecula; Old Hwy 395 Fallbrook","Fri Sep 28 13:56:18 2018"
1,"17 min","21 miles","I-15 S","Fri Sep 28 13:56:30 2018"
2,"21 min","21.4 miles","I-15 S Temecula; Old Hwy 395 Fallbrook","Fri Sep 28 13:56:30 2018"
1,"17 min","21 miles","I-15 S","Fri Sep 28 13:56:43 2018"
2,"21 min","21.4 miles","I-15 S Temecula; Old Hwy 395 Fallbrook","Fri Sep 28 13:56:43 2018"
1,"17 min","21 miles","I-15 S","Fri Sep 28 13:56:56 2018"
2,"21 min","21.4 miles","I-15 S Temecula; Old Hwy 395 Fallbrook","Fri Sep 28 13:56:56 2018"
1,"17 min","21 miles","I-15 S","Fri Sep 28 13:57:08 2018"
2,"21 min","21.4 miles","I-15 S Temecula; Old Hwy 395 Fallbrook","Fri Sep 28 13:57:08 2018"
1,"17 min","21 miles","I-15 S","Fri Sep 28 13:57:20 2018"
2,"21 min","21.4 miles","I-15 S Temecula; Old Hwy 395 Fallbrook","Fri Sep 28 13:57:20 2018"
1,"17 min","21 miles","I-15 S","Fri Sep 28 13:57:34 2018"
2,"21 min","21.4 miles","I-15 S Temecula; Old Hwy 395 Fallbrook","Fri Sep 28 13:57:34 2018"
1,"17 min","21 miles","I-15 S","Fri Sep 28 13:57:47 2018"
2,"21 min","21.4 miles","I-15 S Temecula; Old Hwy 395 Fallbrook","Fri Sep 28 13:57:47 2018"
1,"17 min","21 miles","I-15 S","Fri Sep 28 13:57:59 2018"
2,"21 min","21.4 miles","I-15 S Temecula; Old Hwy 395 Fallbrook","Fri Sep 28 13:57:59 2018"
1,"17 min","21 miles","I-15 S","Fri Sep 28 13:58:12 2018"
2,"21 min","21.4 miles","I-15 S Temecula; Old Hwy 395 Fallbrook","Fri Sep 28 13:58:12 2018"
1,"17 min","21 miles","I-15 S","Fri Sep 28 13:58:26 2018"
2,"21 min","21.4 miles","I-15 S Temecula; Old Hwy 395 Fallbrook","Fri Sep 28 13:58:26 2018"
1,"17 min","21 miles","I-15 S","Fri Sep 28 13:58:41 2018"
2,"21 min","21.4 miles","I-15 S Temecula; Old Hwy 395 Fallbrook","Fri Sep 28 13:58:41 2018"
1,"17 min","21 miles","I-15 S","Fri Sep 28 13:58:54 2018"
2,"21 min","21.4 miles","I-15 S Temecula; Old Hwy 395 Fallbrook","Fri Sep 28 13:58:54 2018"
1,"17 min","21 miles","I-15 S","Fri Sep 28 13:59:07 2018"
2,"21 min","21.4 miles","I-15 S Temecula; Old Hwy 395 Fallbrook","Fri Sep 28 13:59:07 2018"
1,"17 min","21 miles","I-15 S","Fri Sep 28 13:59:21 2018"
2,"21 min","21.4 miles","I-15 S Temecula; Old Hwy 395 Fallbrook","Fri Sep 28 13:59:21 2018"
1,"17 min","21 miles","I-15 S","Fri Sep 28 13:59:34 2018"
2,"21 min","21.4 miles","I-15 S Temecula; Old Hwy 395 Fallbrook","Fri Sep 28 13:59:34 2018"
1,"17 min","21 miles","I-15 S","Fri Sep 28 13:59:47 2018"
2,"21 min","21.4 miles","I-15 S Temecula; Old Hwy 395 Fallbrook","Fri Sep 28 13:59:47 2018"
1,"17 min","21 miles","I-15 S","Fri Sep 28 13:59:59 2018"
2,"21 min","21.4 miles","I-15 S Temecula; Old Hwy 395 Fallbrook","Fri Sep 28 13:59:59 2018"
1,"17 min","21 miles","I-15 S","Fri Sep 28 14:00:12 2018"
2,"21 min","21.4 miles","I-15 S Temecula; Old Hwy 395 Fallbrook","Fri Sep 28 14:00:12 2018"
1,"17 min","21 miles","I-15 S","Fri Sep 28 14:00:24 2018"
2,"21 min","21.4 miles","I-15 S Temecula; Old Hwy 395 Fallbrook","Fri Sep 28 14:00:24 2018"
1,"17 min","21 miles","I-15 S","Fri Sep 28 14:00:36 2018"
2,"21 min","21.4 miles","I-15 S Temecula; Old Hwy 395 Fallbrook","Fri Sep 28 14:00:36 2018"
1,"17 min","21 miles","I-15 S","Fri Sep 28 14:00:49 2018"
2,"21 min","21.4 miles","I-15 S Temecula; Old Hwy 395 Fallbrook","Fri Sep 28 14:00:49 2018"
1,"17 min","21 miles","I-15 S","Fri Sep 28 14:01:02 2018"
2,"21 min","21.4 miles","I-15 S Temecula; Old Hwy 395 Fallbrook","Fri Sep 28 14:01:02 2018"
1,"17 min","21 miles","I-15 S","Fri Sep 28 14:01:14 2018"
2,"21 min","21.4 miles","I-15 S Temecula; Old Hwy 395 Fallbrook","Fri Sep 28 14:01:14 2018"
1,"17 min","21 miles","I-15 S","Fri Sep 28 14:01:28 2018"
2,"21 min","21.4 miles","I-15 S Temecula; Old Hwy 395 Fallbrook","Fri Sep 28 14:01:28 2018"
1,"17 min","21 miles","I-15 S","Fri Sep 28 14:01:40 2018"
2,"21 min","21.4 miles","I-15 S Temecula; Old Hwy 395 Fallbrook","Fri Sep 28 14:01:40 2018"
