routenum,eta,distance,route,time
1,17min,21.1mi,"via I-15 S","Fri Sep 28 07:51:23 2018"
1,17min,21.1mi,"via I-15 S","Fri Sep 28 07:51:31 2018"
1,17min,21.1mi,"via I-15 S","Fri Sep 28 07:51:38 2018"
1,17min,21.1mi,"via I-15 S","Fri Sep 28 07:51:43 2018"
1,17min,21.1mi,"via I-15 S","Fri Sep 28 07:51:50 2018"
1,17min,21.1mi,"via I-15 S","Fri Sep 28 07:51:57 2018"
1,17min,21.1mi,"via I-15 S","Fri Sep 28 07:52:03 2018"
1,17min,21.1mi,"via I-15 S","Fri Sep 28 07:52:09 2018"
1,17min,21.1mi,"via I-15 S","Fri Sep 28 07:52:16 2018"
1,18min,21.1mi,"via I-15 S","Fri Sep 28 07:52:23 2018"
1,18min,21.1mi,"via I-15 S","Fri Sep 28 07:52:29 2018"
1,18min,21.1mi,"via I-15 S","Fri Sep 28 07:52:36 2018"
1,18min,21.1mi,"via I-15 S","Fri Sep 28 07:52:42 2018"
1,18min,21.1mi,"via I-15 S","Fri Sep 28 07:52:49 2018"
1,18min,21.1mi,"via I-15 S","Fri Sep 28 07:52:57 2018"
1,18min,21.1mi,"via I-15 S","Fri Sep 28 07:53:04 2018"
1,18min,21.1mi,"via I-15 S","Fri Sep 28 07:53:10 2018"
1,18min,21.1mi,"via I-15 S","Fri Sep 28 07:53:21 2018"
1,18min,21.1mi,"via I-15 S","Fri Sep 28 07:53:28 2018"
1,18min,21.1mi,"via I-15 S","Fri Sep 28 07:53:36 2018"
1,18min,21.1mi,"via I-15 S","Fri Sep 28 07:53:45 2018"
1,18min,21.1mi,"via I-15 S","Fri Sep 28 07:53:53 2018"
1,18min,21.1mi,"via I-15 S","Fri Sep 28 07:54:00 2018"
1,18min,21.1mi,"via I-15 S","Fri Sep 28 07:54:07 2018"
1,17min,21.1mi,"via I-15 S","Fri Sep 28 07:54:12 2018"
1,17min,21.1mi,"via I-15 S","Fri Sep 28 07:54:20 2018"
1,18min,21.1mi,"via I-15 S","Fri Sep 28 07:54:27 2018"
1,18min,21.1mi,"via I-15 S","Fri Sep 28 07:54:33 2018"
1,18min,21.1mi,"via I-15 S","Fri Sep 28 07:54:39 2018"
1,17min,21.1mi,"via I-15 S","Fri Sep 28 07:54:46 2018"
1,18min,21.1mi,"via I-15 S","Fri Sep 28 07:54:52 2018"
1,17min,21.1mi,"via I-15 S","Fri Sep 28 07:54:59 2018"
1,18min,21.1mi,"via I-15 S","Fri Sep 28 07:55:04 2018"
1,18min,21.1mi,"via I-15 S","Fri Sep 28 07:55:11 2018"
1,17min,21.1mi,"via I-15 S","Fri Sep 28 07:55:18 2018"
1,17min,21.1mi,"via I-15 S","Fri Sep 28 07:55:26 2018"
1,17min,21.1mi,"via I-15 S","Fri Sep 28 07:55:35 2018"
