routenum,eta,distance,route,time
1,"24 min","16.3 miles","I-90/I-94 and I-90 E/I-94 E","Wed Sep 26 11:54:54 2018"
2,"29 min","16.3 miles","I-90 E","Wed Sep 26 11:54:54 2018"
1,"24 min","16.3 miles","I-90/I-94 and I-90 E/I-94 E","Wed Sep 26 11:55:02 2018"
2,"30 min","16.3 miles","I-90 E","Wed Sep 26 11:55:02 2018"
1,"24 min","16.3 miles","I-90/I-94 and I-90 E/I-94 E","Wed Sep 26 11:55:17 2018"
2,"30 min","16.3 miles","I-90 E","Wed Sep 26 11:55:17 2018"
1,"24 min","16.3 miles","I-90/I-94 and I-90 E/I-94 E","Wed Sep 26 11:55:25 2018"
2,"30 min","16.3 miles","I-90 E","Wed Sep 26 11:55:25 2018"
1,"24 min","16.3 miles","I-90/I-94 and I-90 E/I-94 E","Wed Sep 26 11:55:36 2018"
2,"30 min","16.3 miles","I-90 E","Wed Sep 26 11:55:36 2018"
1,"24 min","16.3 miles","I-90/I-94 and I-90 E/I-94 E","Wed Sep 26 11:55:45 2018"
2,"30 min","16.3 miles","I-90 E","Wed Sep 26 11:55:45 2018"
1,"24 min","16.3 miles","I-90/I-94 and I-90 E/I-94 E","Wed Sep 26 11:55:54 2018"
2,"30 min","16.3 miles","I-90 E","Wed Sep 26 11:55:54 2018"
1,"24 min","16.3 miles","I-90/I-94 and I-90 E/I-94 E","Wed Sep 26 11:56:04 2018"
2,"29 min","16.3 miles","I-90 E","Wed Sep 26 11:56:04 2018"
1,"24 min","16.3 miles","I-90/I-94 and I-90 E/I-94 E","Wed Sep 26 11:56:13 2018"
2,"29 min","16.3 miles","I-90 E","Wed Sep 26 11:56:13 2018"
1,"24 min","16.3 miles","I-90/I-94 and I-90 E/I-94 E","Wed Sep 26 11:56:22 2018"
2,"29 min","16.3 miles","I-90 E","Wed Sep 26 11:56:22 2018"
1,"24 min","16.3 miles","I-90/I-94 and I-90 E/I-94 E","Wed Sep 26 11:56:32 2018"
2,"29 min","16.3 miles","I-90 E","Wed Sep 26 11:56:32 2018"
1,"24 min","16.3 miles","I-90/I-94 and I-90 E/I-94 E","Wed Sep 26 11:56:42 2018"
2,"29 min","16.3 miles","I-90 E","Wed Sep 26 11:56:42 2018"
1,"24 min","16.3 miles","I-90/I-94 and I-90 E/I-94 E","Wed Sep 26 11:56:49 2018"
2,"30 min","16.3 miles","I-90 E","Wed Sep 26 11:56:49 2018"
1,"24 min","16.3 miles","I-90/I-94 and I-90 E/I-94 E","Wed Sep 26 11:56:59 2018"
2,"29 min","16.3 miles","I-90 E","Wed Sep 26 11:56:59 2018"
1,"24 min","16.3 miles","I-90/I-94 and I-90 E/I-94 E","Wed Sep 26 11:57:08 2018"
2,"29 min","16.3 miles","I-90 E","Wed Sep 26 11:57:08 2018"
1,"24 min","16.3 miles","I-90/I-94 and I-90 E/I-94 E","Wed Sep 26 11:57:16 2018"
2,"29 min","16.3 miles","I-90 E","Wed Sep 26 11:57:16 2018"
1,"24 min","16.3 miles","I-90/I-94 and I-90 E/I-94 E","Wed Sep 26 11:57:25 2018"
2,"30 min","16.3 miles","I-90 E","Wed Sep 26 11:57:25 2018"
1,"24 min","16.3 miles","I-90/I-94 and I-90 E/I-94 E","Wed Sep 26 11:57:36 2018"
2,"30 min","16.3 miles","I-90 E","Wed Sep 26 11:57:36 2018"
1,"24 min","16.3 miles","I-90/I-94 and I-90 E/I-94 E","Wed Sep 26 11:57:47 2018"
2,"30 min","16.3 miles","I-90 E","Wed Sep 26 11:57:47 2018"
1,"25 min","16.3 miles","I-90/I-94 and I-90 E/I-94 E","Wed Sep 26 11:57:54 2018"
2,"30 min","16.3 miles","I-90 E","Wed Sep 26 11:57:54 2018"
1,"25 min","16.3 miles","I-90/I-94 and I-90 E/I-94 E","Wed Sep 26 11:58:04 2018"
2,"30 min","16.3 miles","I-90 E","Wed Sep 26 11:58:04 2018"
1,"25 min","16.3 miles","I-90/I-94 and I-90 E/I-94 E","Wed Sep 26 11:58:11 2018"
2,"30 min","16.3 miles","I-90 E","Wed Sep 26 11:58:11 2018"
1,"25 min","16.3 miles","I-90/I-94 and I-90 E/I-94 E","Wed Sep 26 11:58:24 2018"
2,"30 min","16.3 miles","I-90 E","Wed Sep 26 11:58:24 2018"
1,"24 min","16.3 miles","I-90/I-94 and I-90 E/I-94 E","Wed Sep 26 11:58:31 2018"
2,"30 min","16.3 miles","I-90 E","Wed Sep 26 11:58:31 2018"
1,"24 min","16.3 miles","I-90/I-94 and I-90 E/I-94 E","Wed Sep 26 11:58:40 2018"
2,"30 min","16.3 miles","I-90 E","Wed Sep 26 11:58:40 2018"
1,"24 min","16.3 miles","I-90/I-94 and I-90 E/I-94 E","Wed Sep 26 11:58:50 2018"
2,"30 min","16.3 miles","I-90 E","Wed Sep 26 11:58:50 2018"
1,"24 min","16.3 miles","I-90/I-94 and I-90 E/I-94 E","Wed Sep 26 11:58:58 2018"
2,"30 min","16.3 miles","I-90 E","Wed Sep 26 11:58:58 2018"
1,"24 min","16.3 miles","I-90/I-94 and I-90 E/I-94 E","Wed Sep 26 11:59:06 2018"
2,"30 min","16.3 miles","I-90 E","Wed Sep 26 11:59:06 2018"
1,"24 min","16.3 miles","I-90/I-94 and I-90 E/I-94 E","Wed Sep 26 11:59:15 2018"
2,"30 min","16.3 miles","I-90 E","Wed Sep 26 11:59:15 2018"
1,"24 min","16.3 miles","I-90/I-94 and I-90 E/I-94 E","Wed Sep 26 11:59:24 2018"
2,"30 min","16.3 miles","I-90 E","Wed Sep 26 11:59:24 2018"
1,"24 min","16.3 miles","I-90/I-94 and I-90 E/I-94 E","Wed Sep 26 11:59:33 2018"
2,"29 min","16.3 miles","I-90 E","Wed Sep 26 11:59:33 2018"
1,"24 min","16.3 miles","I-90/I-94 and I-90 E/I-94 E","Wed Sep 26 11:59:44 2018"
2,"29 min","16.3 miles","I-90 E","Wed Sep 26 11:59:44 2018"
1,"24 min","16.3 miles","I-90/I-94 and I-90 E/I-94 E","Wed Sep 26 11:59:57 2018"
2,"30 min","16.3 miles","I-90 E","Wed Sep 26 11:59:57 2018"
1,"24 min","16.3 miles","I-90/I-94 and I-90 E/I-94 E","Wed Sep 26 12:00:16 2018"
2,"29 min","16.3 miles","I-90 E","Wed Sep 26 12:00:16 2018"
1,"24 min","16.3 miles","I-90/I-94 and I-90 E/I-94 E","Wed Sep 26 12:00:27 2018"
2,"29 min","16.3 miles","I-90 E","Wed Sep 26 12:00:27 2018"
1,"24 min","16.3 miles","I-90/I-94 and I-90 E/I-94 E","Wed Sep 26 12:00:38 2018"
2,"29 min","16.3 miles","I-90 E","Wed Sep 26 12:00:38 2018"
1,"24 min","16.3 miles","I-90/I-94 and I-90 E/I-94 E","Wed Sep 26 12:00:47 2018"
2,"29 min","16.3 miles","I-90 E","Wed Sep 26 12:00:47 2018"
1,"24 min","16.3 miles","I-90/I-94 and I-90 E/I-94 E","Wed Sep 26 12:00:58 2018"
2,"29 min","16.3 miles","I-90 E","Wed Sep 26 12:00:58 2018"
1,"24 min","16.3 miles","I-90/I-94 and I-90 E/I-94 E","Wed Sep 26 12:01:14 2018"
2,"29 min","16.3 miles","I-90 E","Wed Sep 26 12:01:14 2018"
1,"24 min","16.3 miles","I-90/I-94 and I-90 E/I-94 E","Wed Sep 26 12:01:29 2018"
2,"28 min","16.3 miles","I-90 E","Wed Sep 26 12:01:29 2018"
1,"24 min","16.3 miles","I-90/I-94 and I-90 E/I-94 E","Wed Sep 26 12:01:42 2018"
2,"28 min","16.3 miles","I-90 E","Wed Sep 26 12:01:42 2018"
1,"24 min","16.3 miles","I-90/I-94 and I-90 E/I-94 E","Wed Sep 26 12:01:52 2018"
2,"28 min","16.3 miles","I-90 E","Wed Sep 26 12:01:52 2018"
1,"24 min","16.3 miles","I-90/I-94 and I-90 E/I-94 E","Wed Sep 26 12:02:01 2018"
2,"28 min","16.3 miles","I-90 E","Wed Sep 26 12:02:01 2018"
1,"24 min","16.3 miles","I-90/I-94 and I-90 E/I-94 E","Wed Sep 26 12:02:17 2018"
2,"28 min","16.3 miles","I-90 E","Wed Sep 26 12:02:17 2018"
1,"24 min","16.3 miles","I-90/I-94 and I-90 E/I-94 E","Wed Sep 26 12:02:26 2018"
2,"28 min","16.3 miles","I-90 E","Wed Sep 26 12:02:26 2018"
1,"24 min","16.3 miles","I-90/I-94 and I-90 E/I-94 E","Wed Sep 26 12:02:43 2018"
2,"28 min","16.3 miles","I-90 E","Wed Sep 26 12:02:43 2018"
1,"24 min","16.3 miles","I-90/I-94 and I-90 E/I-94 E","Wed Sep 26 12:02:52 2018"
2,"28 min","16.3 miles","I-90 E","Wed Sep 26 12:02:52 2018"
1,"24 min","16.3 miles","I-90/I-94 and I-90 E/I-94 E","Wed Sep 26 12:03:01 2018"
2,"28 min","16.3 miles","I-90 E","Wed Sep 26 12:03:01 2018"
1,"25 min","16.3 miles","I-90/I-94 and I-90 E/I-94 E","Wed Sep 26 12:03:09 2018"
2,"28 min","16.3 miles","I-90 E","Wed Sep 26 12:03:09 2018"
1,"24 min","16.3 miles","I-90/I-94 and I-90 E/I-94 E","Wed Sep 26 12:03:16 2018"
2,"28 min","16.3 miles","I-90 E","Wed Sep 26 12:03:16 2018"
1,"24 min","16.3 miles","I-90/I-94 and I-90 E/I-94 E","Wed Sep 26 12:03:26 2018"
2,"28 min","16.3 miles","I-90 E","Wed Sep 26 12:03:26 2018"
1,"24 min","16.3 miles","I-90/I-94 and I-90 E/I-94 E","Wed Sep 26 12:03:35 2018"
2,"28 min","16.3 miles","I-90 E","Wed Sep 26 12:03:35 2018"
1,"24 min","16.3 miles","I-90/I-94 and I-90 E/I-94 E","Wed Sep 26 12:03:46 2018"
2,"28 min","16.3 miles","I-90 E","Wed Sep 26 12:03:46 2018"
1,"24 min","16.3 miles","I-90/I-94 and I-90 E/I-94 E","Wed Sep 26 12:03:54 2018"
2,"28 min","16.3 miles","I-90 E","Wed Sep 26 12:03:54 2018"
1,"24 min","16.3 miles","I-90/I-94 and I-90 E/I-94 E","Wed Sep 26 12:04:09 2018"
2,"28 min","16.3 miles","I-90 E","Wed Sep 26 12:04:09 2018"
