routenum,eta,distance,route,time
1,"29 min","16 mi","via I-90","Wed Sep 26 12:03:15 2018"
1,"29 min","16 mi","via I-90","Wed Sep 26 12:03:22 2018"
1,"29 min","16 mi","via I-90","Wed Sep 26 12:03:28 2018"
1,"29 min","16 mi","via I-90","Wed Sep 26 12:03:35 2018"
1,"29 min","16 mi","via I-90","Wed Sep 26 12:03:42 2018"
1,"29 min","16 mi","via I-90","Wed Sep 26 12:03:48 2018"
1,"29 min","16 mi","via I-90","Wed Sep 26 12:03:55 2018"
1,"29 min","16 mi","via I-90","Wed Sep 26 12:04:01 2018"
1,"29 min","16 mi","via I-90","Wed Sep 26 12:04:09 2018"
1,"29 min","16 mi","via I-90","Wed Sep 26 12:04:15 2018"
1,"29 min","16 mi","via I-90","Wed Sep 26 12:04:22 2018"
1,"29 min","16 mi","via I-90","Wed Sep 26 12:04:29 2018"
1,"29 min","16 mi","via I-90","Wed Sep 26 12:04:36 2018"
1,"29 min","16 mi","via I-90","Wed Sep 26 12:04:42 2018"
1,"29 min","16 mi","via I-90","Wed Sep 26 12:04:49 2018"
1,"29 min","16 mi","via I-90","Wed Sep 26 12:04:55 2018"
1,"29 min","16 mi","via I-90","Wed Sep 26 12:05:02 2018"
1,"29 min","16 mi","via I-90","Wed Sep 26 12:05:08 2018"
1,"29 min","16 mi","via I-90","Wed Sep 26 12:05:15 2018"
1,"29 min","16 mi","via I-90","Wed Sep 26 12:05:22 2018"
1,"29 min","16 mi","via I-90","Wed Sep 26 12:05:29 2018"
1,"29 min","16 mi","via I-90","Wed Sep 26 12:05:36 2018"
1,"29 min","16 mi","via I-90","Wed Sep 26 12:05:43 2018"
1,"29 min","16 mi","via I-90","Wed Sep 26 12:05:50 2018"
1,"29 min","16 mi","via I-90","Wed Sep 26 12:05:56 2018"
1,"29 min","16 mi","via I-90","Wed Sep 26 12:06:04 2018"
1,"29 min","16 mi","via I-90","Wed Sep 26 12:06:10 2018"
1,"29 min","16 mi","via I-90","Wed Sep 26 12:06:17 2018"
1,"29 min","16 mi","via I-90","Wed Sep 26 12:06:23 2018"
1,"29 min","16 mi","via I-90","Wed Sep 26 12:06:30 2018"
1,"29 min","16 mi","via I-90","Wed Sep 26 12:06:37 2018"
1,"29 min","16 mi","via I-90","Wed Sep 26 12:06:43 2018"
1,"29 min","16 mi","via I-90","Wed Sep 26 12:06:50 2018"
1,"29 min","16 mi","via I-90","Wed Sep 26 12:06:56 2018"
1,"29 min","16 mi","via I-90","Wed Sep 26 12:07:03 2018"
1,"29 min","16 mi","via I-90","Wed Sep 26 12:07:09 2018"
1,"29 min","16 mi","via I-90","Wed Sep 26 12:07:17 2018"
1,"29 min","16 mi","via I-90","Wed Sep 26 12:07:25 2018"
1,"29 min","16 mi","via I-90","Wed Sep 26 12:07:35 2018"
1,"29 min","16 mi","via I-90","Wed Sep 26 12:07:43 2018"
1,"29 min","16 mi","via I-90","Wed Sep 26 12:07:52 2018"
1,"29 min","16 mi","via I-90","Wed Sep 26 12:08:02 2018"
1,"29 min","16 mi","via I-90","Wed Sep 26 12:08:09 2018"
1,"29 min","16 mi","via I-90","Wed Sep 26 12:08:17 2018"
1,"29 min","16 mi","via I-90","Wed Sep 26 12:08:25 2018"
1,"29 min","16 mi","via I-90","Wed Sep 26 12:08:31 2018"
1,"29 min","16 mi","via I-90","Wed Sep 26 12:08:38 2018"
1,"29 min","16 mi","via I-90","Wed Sep 26 12:08:44 2018"
1,"29 min","16 mi","via I-90","Wed Sep 26 12:08:51 2018"
1,"28 min","16 mi","via I-90","Wed Sep 26 12:08:57 2018"
1,"28 min","16 mi","via I-90","Wed Sep 26 12:09:03 2018"
1,"28 min","16 mi","via I-90","Wed Sep 26 12:09:10 2018"
1,"28 min","16 mi","via I-90","Wed Sep 26 12:09:21 2018"
1,"28 min","16 mi","via I-90","Wed Sep 26 12:09:28 2018"
1,"28 min","16 mi","via I-90","Wed Sep 26 12:09:34 2018"
1,"28 min","16 mi","via I-90","Wed Sep 26 12:09:41 2018"
1,"28 min","16 mi","via I-90","Wed Sep 26 12:09:48 2018"
1,"28 min","16 mi","via I-90","Wed Sep 26 12:09:57 2018"
1,"28 min","16 mi","via I-90","Wed Sep 26 12:10:06 2018"
1,"28 min","16 mi","via I-90","Wed Sep 26 12:10:13 2018"
1,"28 min","16 mi","via I-90","Wed Sep 26 12:10:21 2018"
1,"28 min","16 mi","via I-90","Wed Sep 26 12:10:28 2018"
1,"28 min","16 mi","via I-90","Wed Sep 26 12:10:36 2018"
1,"28 min","16 mi","via I-90","Wed Sep 26 12:10:44 2018"
1,"28 min","16 mi","via I-90","Wed Sep 26 12:10:50 2018"
1,"28 min","16 mi","via I-90","Wed Sep 26 12:10:57 2018"
1,"28 min","16 mi","via I-90","Wed Sep 26 12:11:03 2018"
1,"28 min","16 mi","via I-90","Wed Sep 26 12:11:10 2018"
1,"28 min","16 mi","via I-90","Wed Sep 26 12:11:16 2018"
1,"28 min","16 mi","via I-90","Wed Sep 26 12:11:23 2018"
1,"28 min","16 mi","via I-90","Wed Sep 26 12:11:30 2018"
1,"28 min","16 mi","via I-90","Wed Sep 26 12:11:37 2018"
1,"28 min","16 mi","via I-90","Wed Sep 26 12:11:43 2018"
1,"28 min","16 mi","via I-90","Wed Sep 26 12:11:50 2018"
1,"28 min","16 mi","via I-90","Wed Sep 26 12:11:56 2018"
1,"28 min","16 mi","via I-90","Wed Sep 26 12:12:04 2018"
1,"28 min","16 mi","via I-90","Wed Sep 26 12:12:11 2018"
1,"28 min","16 mi","via I-90","Wed Sep 26 12:12:17 2018"
1,"28 min","16 mi","via I-90","Wed Sep 26 12:12:24 2018"
1,"28 min","16 mi","via I-90","Wed Sep 26 12:12:31 2018"
1,"28 min","16 mi","via I-90","Wed Sep 26 12:12:37 2018"
1,"28 min","16 mi","via I-90","Wed Sep 26 12:12:44 2018"
1,"28 min","16 mi","via I-90","Wed Sep 26 12:12:52 2018"
1,"28 min","16 mi","via I-90","Wed Sep 26 12:13:00 2018"
1,"28 min","16 mi","via I-90","Wed Sep 26 12:13:07 2018"
1,"28 min","16 mi","via I-90","Wed Sep 26 12:13:13 2018"
1,"28 min","16 mi","via I-90","Wed Sep 26 12:13:19 2018"
1,"28 min","16 mi","via I-90","Wed Sep 26 12:13:26 2018"
1,"28 min","16 mi","via I-90","Wed Sep 26 12:13:32 2018"
1,"28 min","16 mi","via I-90","Wed Sep 26 12:13:39 2018"
1,"28 min","16 mi","via I-90","Wed Sep 26 12:13:45 2018"
1,"28 min","16 mi","via I-90","Wed Sep 26 12:13:52 2018"
1,"28 min","16 mi","via I-90","Wed Sep 26 12:13:58 2018"
1,"28 min","16 mi","via I-90","Wed Sep 26 12:14:05 2018"
1,"28 min","16 mi","via I-90","Wed Sep 26 12:14:11 2018"
1,"28 min","16 mi","via I-90","Wed Sep 26 12:14:18 2018"
1,"28 min","16 mi","via I-90","Wed Sep 26 12:14:25 2018"
1,"28 min","16 mi","via I-90","Wed Sep 26 12:14:32 2018"
1,"28 min","16 mi","via I-90","Wed Sep 26 12:14:38 2018"
1,"28 min","16 mi","via I-90","Wed Sep 26 12:14:45 2018"
1,"28 min","16 mi","via I-90","Wed Sep 26 12:14:51 2018"
1,"28 min","16 mi","via I-90","Wed Sep 26 12:14:58 2018"
1,"28 min","16 mi","via I-90","Wed Sep 26 12:15:06 2018"
1,"28 min","16 mi","via I-90","Wed Sep 26 12:15:12 2018"
1,"28 min","16 mi","via I-90","Wed Sep 26 12:15:18 2018"
1,"28 min","16 mi","via I-90","Wed Sep 26 12:15:25 2018"
1,"28 min","16 mi","via I-90","Wed Sep 26 12:15:32 2018"
1,"28 min","16 mi","via I-90","Wed Sep 26 12:15:38 2018"
1,"28 min","16 mi","via I-90","Wed Sep 26 12:15:45 2018"
1,"28 min","16 mi","via I-90","Wed Sep 26 12:15:54 2018"
1,"28 min","16 mi","via I-90","Wed Sep 26 12:16:00 2018"
1,"28 min","16 mi","via I-90","Wed Sep 26 12:16:07 2018"
1,"28 min","16 mi","via I-90","Wed Sep 26 12:16:14 2018"
1,"28 min","16 mi","via I-90","Wed Sep 26 12:16:20 2018"
1,"23 min","16 mi","via I-90","Fri Sep 28 00:56:33 2018"
1,"23 min","16 mi","via I-90","Fri Sep 28 00:56:47 2018"
1,"23 min","16 mi","via I-90","Fri Sep 28 00:56:53 2018"
1,"23 min","16 mi","via I-90","Fri Sep 28 00:57:00 2018"
1,"23 min","16 mi","via I-90","Fri Sep 28 00:57:06 2018"
1,"23 min","16 mi","via I-90","Fri Sep 28 00:57:13 2018"
1,"23 min","16 mi","via I-90","Fri Sep 28 00:57:20 2018"
1,"23 min","16 mi","via I-90","Fri Sep 28 00:57:26 2018"
1,"23 min","16 mi","via I-90","Fri Sep 28 00:57:33 2018"
