routenum,eta,distance,route,time
1,27min,16.4mi,"via I-94 W","Wed Sep 26 12:08:38 2018"
1,27min,16.4mi,"via I-94 W","Wed Sep 26 12:08:46 2018"
1,27min,16.4mi,"via I-94 W","Wed Sep 26 12:08:53 2018"
1,27min,16.4mi,"via I-94 W","Wed Sep 26 12:09:01 2018"
1,27min,16.4mi,"via I-94 W","Wed Sep 26 12:09:08 2018"
1,27min,16.4mi,"via I-94 W","Wed Sep 26 12:09:16 2018"
1,26min,16.4mi,"via I-94 W","Wed Sep 26 12:09:27 2018"
1,26min,16.4mi,"via I-94 W","Wed Sep 26 12:09:33 2018"
1,26min,16.4mi,"via I-94 W","Wed Sep 26 12:09:41 2018"
1,26min,16.4mi,"via I-94 W","Wed Sep 26 12:09:50 2018"
1,26min,16.4mi,"via I-94 W","Wed Sep 26 12:10:03 2018"
1,26min,16.4mi,"via I-94 W","Wed Sep 26 12:10:10 2018"
1,25min,16.4mi,"via I-94 W","Wed Sep 26 12:10:20 2018"
1,26min,16.4mi,"via I-94 W","Wed Sep 26 12:10:30 2018"
1,25min,16.4mi,"via I-94 W","Wed Sep 26 12:10:42 2018"
1,26min,16.4mi,"via I-94 W","Wed Sep 26 12:10:49 2018"
1,26min,16.4mi,"via I-94 W","Wed Sep 26 12:10:57 2018"
1,26min,16.4mi,"via I-94 W","Wed Sep 26 12:11:06 2018"
1,25min,16.4mi,"via I-94 W","Wed Sep 26 12:11:13 2018"
1,25min,16.4mi,"via I-94 W","Wed Sep 26 12:11:20 2018"
1,25min,16.4mi,"via I-94 W","Wed Sep 26 12:11:32 2018"
1,25min,16.4mi,"via I-94 W","Wed Sep 26 12:11:39 2018"
1,25min,16.4mi,"via I-94 W","Wed Sep 26 12:11:46 2018"
1,25min,16.4mi,"via I-94 W","Wed Sep 26 12:11:53 2018"
1,25min,16.4mi,"via I-94 W","Wed Sep 26 12:12:01 2018"
1,26min,16.4mi,"via I-94 W","Wed Sep 26 12:12:09 2018"
1,25min,16.4mi,"via I-94 W","Wed Sep 26 12:12:22 2018"
1,26min,16.4mi,"via I-94 W","Wed Sep 26 12:12:29 2018"
1,25min,16.4mi,"via I-94 W","Wed Sep 26 12:12:41 2018"
1,26min,16.4mi,"via I-94 W","Wed Sep 26 12:12:50 2018"
1,26min,16.4mi,"via I-94 W","Wed Sep 26 12:13:03 2018"
1,26min,16.4mi,"via I-94 W","Wed Sep 26 12:13:12 2018"
1,26min,16.4mi,"via I-94 W","Wed Sep 26 12:13:20 2018"
2,26min,18.1mi,"via I-90 W","Wed Sep 26 12:13:20 2018"
1,26min,16.4mi,"via I-94 W","Wed Sep 26 12:13:27 2018"
2,26min,18.1mi,"via I-90 W","Wed Sep 26 12:13:27 2018"
1,26min,16.4mi,"via I-94 W","Wed Sep 26 12:14:02 2018"
2,26min,18.1mi,"via I-90 W","Wed Sep 26 12:14:02 2018"
1,26min,16.4mi,"via I-94 W","Wed Sep 26 12:14:11 2018"
2,26min,18.1mi,"via I-90 W","Wed Sep 26 12:14:11 2018"
1,26min,16.4mi,"via I-94 W","Wed Sep 26 12:14:20 2018"
2,26min,18.1mi,"via I-90 W","Wed Sep 26 12:14:20 2018"
1,26min,16.4mi,"via I-94 W","Wed Sep 26 12:14:33 2018"
2,26min,18.1mi,"via I-90 W","Wed Sep 26 12:14:33 2018"
1,26min,16.4mi,"via I-94 W","Wed Sep 26 12:14:42 2018"
2,26min,18.1mi,"via I-90 W","Wed Sep 26 12:14:42 2018"
1,26min,16.4mi,"via I-94 W","Wed Sep 26 12:14:50 2018"
2,26min,18.1mi,"via I-90 W","Wed Sep 26 12:14:50 2018"
1,26min,16.4mi,"via I-94 W","Wed Sep 26 12:15:03 2018"
2,26min,18.1mi,"via I-90 W","Wed Sep 26 12:15:03 2018"
1,26min,16.4mi,"via I-94 W","Wed Sep 26 12:15:12 2018"
2,26min,18.1mi,"via I-90 W","Wed Sep 26 12:15:12 2018"
